# This .csv file was created 12.10.2024 14:29
# extracted out of file prod_mindist_mol7_inner_dimer_area.xvg in working dir /media/ron/DiplArbeit1/neue simulationen/2BLG/LIGAND/CLA/2blg_cla_3
# Original file was created by command :
"Minimum Distance"
"Time (ps)";"MOL7-inner_dimer_area"
"0.0";"5.057738"
"10.0";"5.162536"
"20.0";"5.055443"
"30.0";"4.98149"
"40.0";"5.09215"
"50.0";"5.380817"
"60.0";"5.172081"
"70.0";"5.39139"
"80.0";"5.208313"
"90.0";"5.437946"
"100.0";"5.455503"
"110.0";"5.372369"
"120.0";"5.280112"
"130.0";"5.204933"
"140.0";"5.305417"
"150.0";"5.209577"
"160.0";"5.139512"
"170.0";"4.874714"
"180.0";"4.663007"
"190.0";"4.615808"
"200.0";"4.627055"
"210.0";"4.657106"
"220.0";"4.780696"
"230.0";"4.693992"
"240.0";"4.609856"
"250.0";"4.678694"
"260.0";"4.922013"
"270.0";"4.710374"
"280.0";"4.720618"
"290.0";"4.844113"
"300.0";"4.750571"
"310.0";"4.440854"
"320.0";"4.23645"
"330.0";"4.376904"
"340.0";"4.521258"
"350.0";"4.468644"
"360.0";"4.418114"
"370.0";"4.337364"
"380.0";"4.389103"
"390.0";"4.61441"
"400.0";"4.648688"
"410.0";"4.865003"
"420.0";"4.851236"
"430.0";"4.961522"
"440.0";"4.927411"
"450.0";"4.781578"
"460.0";"4.835011"
"470.0";"4.589301"
"480.0";"4.593794"
"490.0";"4.773683"
"500.0";"4.884899"
"510.0";"4.723466"
"520.0";"4.500408"
"530.0";"4.438414"
"540.0";"4.369637"
"550.0";"4.326922"
"560.0";"4.432391"
"570.0";"4.481549"
"580.0";"4.503094"
"590.0";"4.391081"
"600.0";"4.371606"
"610.0";"4.478724"
"620.0";"4.398232"
"630.0";"4.58006"
"640.0";"4.381067"
"650.0";"4.464819"
"660.0";"4.291602"
"670.0";"4.286182"
"680.0";"4.264643"
"690.0";"3.975125"
"700.0";"3.71484"
"710.0";"3.951042"
"720.0";"3.736873"
"730.0";"3.784007"
"740.0";"3.817327"
"750.0";"4.085368"
"760.0";"4.070626"
"770.0";"3.875225"
"780.0";"3.603639"
"790.0";"3.795302"
"800.0";"3.75404"
"810.0";"3.839828"
"820.0";"3.933674"
"830.0";"3.720665"
"840.0";"4.182955"
"850.0";"3.958583"
"860.0";"3.821008"
"870.0";"3.792145"
"880.0";"3.899584"
"890.0";"3.885687"
"900.0";"4.118491"
"910.0";"4.146227"
"920.0";"4.066701"
"930.0";"4.31652"
"940.0";"3.805456"
"950.0";"3.954573"
"960.0";"3.697887"
"970.0";"3.784981"
"980.0";"3.931743"
"990.0";"4.160016"
"1000.0";"4.05428"
"1010.0";"4.14957"
"1020.0";"3.988978"
"1030.0";"4.15019"
"1040.0";"4.549196"
"1050.0";"4.711549"
"1060.0";"4.553462"
"1070.0";"4.536356"
"1080.0";"4.656886"
"1090.0";"4.550896"
"1100.0";"4.478607"
"1110.0";"4.582988"
"1120.0";"4.354585"
"1130.0";"4.239758"
"1140.0";"3.961815"
"1150.0";"3.804169"
"1160.0";"3.941206"
"1170.0";"4.16687"
"1180.0";"3.99628"
"1190.0";"4.086263"
"1200.0";"4.164493"
"1210.0";"4.062636"
"1220.0";"4.182311"
"1230.0";"4.347542"
"1240.0";"4.471777"
"1250.0";"4.339891"
"1260.0";"4.272135"
"1270.0";"4.352015"
"1280.0";"4.361031"
"1290.0";"4.194148"
"1300.0";"4.175216"
"1310.0";"4.28796"
"1320.0";"4.42621"
"1330.0";"4.477957"
"1340.0";"4.341719"
"1350.0";"4.378639"
"1360.0";"4.649723"
"1370.0";"4.640351"
"1380.0";"4.835861"
"1390.0";"4.643034"
"1400.0";"4.439497"
"1410.0";"4.490105"
"1420.0";"4.709827"
"1430.0";"4.828876"
"1440.0";"4.844698"
"1450.0";"4.899136"
"1460.0";"4.756558"
"1470.0";"4.932747"
"1480.0";"5.100213"
"1490.0";"4.997693"
"1500.0";"5.126052"
"1510.0";"4.950984"
"1520.0";"4.820723"
"1530.0";"4.654682"
"1540.0";"4.712927"
"1550.0";"4.851839"
"1560.0";"5.209196"
"1570.0";"5.09768"
"1580.0";"5.26022"
"1590.0";"5.33229"
"1600.0";"5.228381"
"1610.0";"5.316374"
"1620.0";"4.959299"
"1630.0";"4.840338"
"1640.0";"4.878228"
"1650.0";"5.17391"
"1660.0";"5.147882"
"1670.0";"5.12524"
"1680.0";"5.053404"
"1690.0";"4.979656"
"1700.0";"5.036072"
"1710.0";"5.002627"
"1720.0";"4.865036"
"1730.0";"5.140766"
"1740.0";"5.162911"
"1750.0";"5.28817"
"1760.0";"5.171474"
"1770.0";"5.18922"
"1780.0";"5.159104"
"1790.0";"5.188305"
"1800.0";"5.269603"
"1810.0";"5.389103"
"1820.0";"5.265978"
"1830.0";"5.091922"
"1840.0";"4.996776"
"1850.0";"4.625831"
"1860.0";"4.710961"
"1870.0";"4.777687"
"1880.0";"4.784906"
"1890.0";"4.723169"
"1900.0";"4.844293"
"1910.0";"4.800755"
"1920.0";"4.829255"
"1930.0";"4.899123"
"1940.0";"4.841725"
"1950.0";"4.824759"
"1960.0";"4.928448"
"1970.0";"5.049911"
"1980.0";"5.194016"
