# This .csv file was created 12.10.2024 14:30
# extracted out of file prod_mindist_mol9_outer_dimer_area.xvg in working dir /media/ron/DiplArbeit1/neue simulationen/2BLG/LIGAND/CA/2blg_ca_1
# Original file was created by command :
"Minimum Distance"
"Time (ps)";"MOL9-outer_dimer_area"
"0.0";"3.238241"
"10.0";"3.000822"
"20.0";"2.735945"
"30.0";"2.54216"
"40.0";"2.436233"
"50.0";"2.640443"
"60.0";"2.295033"
"70.0";"2.202254"
"80.0";"2.473647"
"90.0";"2.565254"
"100.0";"2.502972"
"110.0";"2.009218"
"120.0";"2.274004"
"130.0";"2.259386"
"140.0";"2.085384"
"150.0";"2.096132"
"160.0";"2.218684"
"170.0";"2.186489"
"180.0";"2.020021"
"190.0";"1.82484"
"200.0";"1.679296"
"210.0";"1.663575"
"220.0";"1.85551"
"230.0";"1.685172"
"240.0";"1.648459"
"250.0";"1.660266"
"260.0";"1.699633"
"270.0";"1.949914"
"280.0";"1.84394"
"290.0";"2.337184"
"300.0";"2.586973"
"310.0";"2.551156"
"320.0";"2.054835"
"330.0";"2.326853"
"340.0";"2.269794"
"350.0";"2.158601"
"360.0";"2.322906"
"370.0";"2.53581"
"380.0";"2.49825"
"390.0";"2.716786"
"400.0";"2.632765"
"410.0";"2.609835"
"420.0";"2.609251"
"430.0";"2.801828"
"440.0";"2.878001"
"450.0";"3.271341"
"460.0";"3.182238"
"470.0";"3.023624"
"480.0";"3.15418"
"490.0";"3.334678"
"500.0";"3.756052"
"510.0";"3.823029"
"520.0";"3.906824"
"530.0";"4.078545"
"540.0";"4.228931"
"550.0";"4.821439"
"560.0";"4.825256"
"570.0";"4.818355"
"580.0";"4.695303"
"590.0";"4.873516"
"600.0";"5.009728"
"610.0";"5.206074"
"620.0";"5.43474"
"630.0";"5.189217"
"640.0";"5.195078"
"650.0";"5.13003"
"660.0";"5.473737"
"670.0";"5.443339"
"680.0";"5.141158"
"690.0";"5.049458"
"700.0";"5.310326"
"710.0";"5.257771"
"720.0";"4.813266"
"730.0";"5.041697"
"740.0";"4.730493"
"750.0";"5.073322"
"760.0";"5.051102"
"770.0";"4.770447"
"780.0";"4.679692"
"790.0";"4.752656"
"800.0";"4.751019"
"810.0";"5.067742"
"820.0";"4.606895"
"830.0";"4.55382"
"840.0";"4.436419"
"850.0";"4.470039"
"860.0";"4.359781"
"870.0";"4.490424"
"880.0";"4.377647"
"890.0";"4.741992"
"900.0";"4.453858"
"910.0";"4.399319"
"920.0";"4.749292"
"930.0";"4.748006"
"940.0";"4.792021"
"950.0";"4.945019"
"960.0";"5.2774"
"970.0";"5.289269"
"980.0";"5.439635"
"990.0";"5.444575"
"1000.0";"5.464181"
