# This .csv file was created 12.10.2024 14:30
# extracted out of file prod_mindist_mol9_dimer_area.xvg in working dir /media/ron/DiplArbeit1/neue simulationen/2BLG/LIGAND/CA/2blg_ca_2
# Original file was created by command :
"Minimum Distance"
"Time (ps)";"MOL9-dimer_area"
"0.0";"3.238241"
"10.0";"3.313217"
"20.0";"2.777254"
"30.0";"2.690991"
"40.0";"2.810493"
"50.0";"2.76513"
"60.0";"2.545655"
"70.0";"2.586145"
"80.0";"2.456493"
"90.0";"2.602985"
"100.0";"2.746085"
"110.0";"3.040676"
"120.0";"3.420012"
"130.0";"3.706873"
"140.0";"3.839764"
"150.0";"3.906106"
"160.0";"3.740883"
"170.0";"3.99823"
"180.0";"4.110808"
"190.0";"4.09828"
"200.0";"4.351858"
"210.0";"4.412191"
"220.0";"4.193696"
"230.0";"3.834541"
"240.0";"3.867135"
"250.0";"4.119226"
"260.0";"4.410583"
"270.0";"4.247872"
"280.0";"3.934309"
"290.0";"4.101451"
"300.0";"3.95993"
"310.0";"3.987016"
"320.0";"4.245018"
"330.0";"4.109385"
"340.0";"4.290758"
"350.0";"4.437749"
"360.0";"4.269989"
"370.0";"4.348289"
"380.0";"4.416028"
"390.0";"4.636665"
"400.0";"4.947073"
"410.0";"4.847876"
"420.0";"4.564194"
"430.0";"4.815579"
"440.0";"4.954985"
"450.0";"4.851902"
"460.0";"5.054159"
"470.0";"4.797295"
"480.0";"4.590461"
"490.0";"4.413167"
"500.0";"4.258496"
"510.0";"3.989476"
"520.0";"4.27037"
"530.0";"4.258605"
"540.0";"4.321265"
"550.0";"4.280295"
"560.0";"4.43266"
"570.0";"4.339095"
"580.0";"4.412025"
"590.0";"4.450027"
"600.0";"4.418465"
"610.0";"4.355177"
"620.0";"4.259424"
"630.0";"4.051493"
"640.0";"4.40401"
"650.0";"4.319729"
"660.0";"4.115361"
"670.0";"4.213414"
"680.0";"4.267938"
"690.0";"4.446553"
"700.0";"4.307762"
"710.0";"4.371594"
"720.0";"4.459568"
"730.0";"4.414139"
"740.0";"4.265094"
"750.0";"4.068109"
"760.0";"3.853751"
"770.0";"3.936529"
"780.0";"3.806685"
"790.0";"3.760988"
"800.0";"3.782808"
