# This .csv file was created 12.10.2024 14:31
# extracted out of file prod_mindist_mol4_inner_dimer_area.xvg in working dir /media/ron/DiplArbeit1/neue simulationen/2BLG/LIGAND/CLAD/2blg_clad_3
# Original file was created by command :
"Minimum Distance"
"Time (ps)";"MOL4-inner_dimer_area"
"0.0";"4.709402"
"10.0";"4.806865"
"20.0";"4.621351"
"30.0";"4.607166"
"40.0";"4.597642"
"50.0";"4.370299"
"60.0";"4.516737"
"70.0";"4.563095"
"80.0";"4.366078"
"90.0";"4.344151"
"100.0";"4.274564"
"110.0";"4.175835"
"120.0";"3.957965"
"130.0";"3.892767"
"140.0";"3.855034"
"150.0";"3.693917"
"160.0";"3.712942"
"170.0";"3.637143"
"180.0";"3.649224"
"190.0";"3.616261"
"200.0";"3.597305"
"210.0";"3.556888"
"220.0";"3.634955"
"230.0";"3.799207"
"240.0";"3.481394"
"250.0";"3.561267"
"260.0";"3.465635"
"270.0";"3.834732"
"280.0";"3.53951"
"290.0";"3.745357"
"300.0";"3.810453"
"310.0";"3.553806"
"320.0";"3.369131"
"330.0";"3.574425"
"340.0";"3.69776"
"350.0";"3.540671"
"360.0";"3.524914"
"370.0";"3.455341"
"380.0";"3.583567"
"390.0";"3.690888"
"400.0";"3.455604"
"410.0";"3.515265"
"420.0";"3.615617"
"430.0";"3.740952"
"440.0";"4.101508"
"450.0";"4.042552"
"460.0";"3.80908"
"470.0";"3.857952"
"480.0";"3.545886"
"490.0";"3.462352"
"500.0";"3.227501"
"510.0";"3.232717"
"520.0";"3.245815"
"530.0";"3.263015"
"540.0";"3.352121"
"550.0";"3.441406"
"560.0";"3.496156"
"570.0";"3.612434"
"580.0";"3.940064"
"590.0";"4.151489"
"600.0";"4.104817"
"610.0";"4.052692"
"620.0";"3.852503"
"630.0";"3.713189"
"640.0";"3.542142"
"650.0";"3.49423"
"660.0";"3.483516"
"670.0";"3.481139"
"680.0";"3.570251"
"690.0";"3.42715"
"700.0";"3.252162"
"710.0";"3.388434"
"720.0";"3.305066"
"730.0";"3.41607"
"740.0";"3.502824"
"750.0";"3.470614"
"760.0";"3.683643"
"770.0";"3.796697"
"780.0";"3.979783"
"790.0";"4.055801"
"800.0";"4.108365"
"810.0";"4.072349"
"820.0";"3.95266"
"830.0";"3.639707"
"840.0";"3.793886"
"850.0";"3.713042"
"860.0";"3.843087"
"870.0";"4.059808"
"880.0";"4.161347"
"890.0";"4.013441"
"900.0";"4.286497"
"910.0";"4.200579"
"920.0";"4.091582"
"930.0";"3.840232"
"940.0";"3.990618"
"950.0";"4.263468"
"960.0";"4.422477"
"970.0";"4.144749"
"980.0";"4.284778"
"990.0";"4.195364"
"1000.0";"4.278461"
"1010.0";"4.093604"
"1020.0";"4.227982"
"1030.0";"4.406574"
"1040.0";"4.397902"
"1050.0";"4.090458"
"1060.0";"4.198023"
"1070.0";"4.082045"
"1080.0";"4.167866"
"1090.0";"4.34174"
"1100.0";"4.174511"
"1110.0";"4.274863"
"1120.0";"4.200816"
"1130.0";"4.100426"
"1140.0";"4.262514"
"1150.0";"4.359278"
"1160.0";"4.347293"
"1170.0";"4.485562"
"1180.0";"4.438089"
"1190.0";"4.438113"
"1200.0";"4.377352"
"1210.0";"4.183276"
"1220.0";"4.064412"
"1230.0";"4.193165"
"1240.0";"4.16263"
"1250.0";"4.366166"
"1260.0";"4.486535"
"1270.0";"4.537323"
"1280.0";"4.388064"
"1290.0";"4.582276"
"1300.0";"4.450963"
"1310.0";"4.356006"
"1320.0";"4.623685"
"1330.0";"4.588975"
"1340.0";"4.449765"
"1350.0";"4.55765"
"1360.0";"4.674367"
"1370.0";"4.619368"
"1380.0";"4.55985"
"1390.0";"4.451355"
"1400.0";"4.296639"
"1410.0";"4.292386"
"1420.0";"4.371057"
"1430.0";"4.632804"
"1440.0";"4.717371"
"1450.0";"4.904069"
"1460.0";"4.923422"
"1470.0";"4.761712"
"1480.0";"4.738276"
"1490.0";"4.782554"
"1500.0";"4.689939"
"1510.0";"4.83861"
"1520.0";"4.866416"
"1530.0";"4.913932"
"1540.0";"4.813745"
"1550.0";"4.903395"
"1560.0";"4.960831"
"1570.0";"5.143564"
"1580.0";"5.072715"
"1590.0";"5.029863"
"1600.0";"5.224638"
"1610.0";"5.264508"
"1620.0";"5.334823"
"1630.0";"5.130331"
"1640.0";"5.205146"
"1650.0";"5.26855"
"1660.0";"5.20117"
"1670.0";"5.232836"
"1680.0";"5.134195"
"1690.0";"5.160137"
"1700.0";"5.186996"
"1710.0";"5.165823"
"1720.0";"5.18961"
"1730.0";"5.140909"
"1740.0";"4.989913"
"1750.0";"5.029929"
"1760.0";"4.839157"
"1770.0";"4.79623"
"1780.0";"4.913138"
"1790.0";"4.888213"
"1800.0";"4.727964"
"1810.0";"4.6977"
"1820.0";"4.596459"
"1830.0";"4.565943"
"1840.0";"4.567596"
"1850.0";"4.550884"
"1860.0";"4.57812"
"1870.0";"4.454411"
"1880.0";"4.380193"
"1890.0";"4.012259"
"1900.0";"4.067677"
"1910.0";"3.905429"
"1920.0";"3.950104"
"1930.0";"3.835848"
"1940.0";"3.635711"
"1950.0";"3.772013"
"1960.0";"3.725739"
"1970.0";"3.624396"
"1980.0";"3.773573"
"1990.0";"3.874506"
"2000.0";"4.042688"
"2010.0";"3.805765"
"2020.0";"4.023112"
"2030.0";"4.215886"
"2040.0";"4.413771"
"2050.0";"4.2996"
"2060.0";"4.529042"
"2070.0";"4.557433"
"2080.0";"4.587381"
"2090.0";"4.478879"
"2100.0";"4.565225"
"2110.0";"4.529515"
"2120.0";"4.388989"
"2130.0";"4.335905"
"2140.0";"4.514603"
"2150.0";"4.650599"
"2160.0";"4.765949"
"2170.0";"4.573781"
"2180.0";"4.648423"
"2190.0";"4.500296"
"2200.0";"4.580111"
"2210.0";"4.707185"
"2220.0";"4.972934"
"2230.0";"4.978267"
"2240.0";"5.171313"
"2250.0";"5.213719"
"2260.0";"5.281419"
"2270.0";"5.055646"
"2280.0";"4.812544"
