# This .csv file was created 12.10.2024 14:30
# extracted out of file prod_mindist_mol4_inner_dimer_area.xvg in working dir /media/ron/DiplArbeit1/neue simulationen/2BLG/LIGAND/CLAD/2blg_clad_1
# Original file was created by command :
"Minimum Distance"
"Time (ps)";"MOL4-inner_dimer_area"
"0.0";"4.709402"
"10.0";"4.684383"
"20.0";"4.810258"
"30.0";"5.082934"
"40.0";"4.960066"
"50.0";"4.868586"
"60.0";"4.997921"
"70.0";"4.878442"
"80.0";"4.73706"
"90.0";"4.493238"
"100.0";"4.615414"
"110.0";"4.597159"
"120.0";"4.859003"
"130.0";"4.727592"
"140.0";"4.766634"
"150.0";"4.745545"
"160.0";"4.728189"
"170.0";"4.73251"
"180.0";"4.856648"
"190.0";"4.956296"
"200.0";"5.064632"
"210.0";"5.113457"
"220.0";"5.274382"
"230.0";"5.209949"
"240.0";"5.07019"
"250.0";"4.915199"
"260.0";"4.824569"
"270.0";"4.920552"
"280.0";"4.909489"
"290.0";"4.81237"
"300.0";"4.798236"
"310.0";"4.622962"
"320.0";"4.362409"
"330.0";"4.588473"
"340.0";"4.662018"
"350.0";"4.647764"
"360.0";"4.853138"
"370.0";"4.881112"
"380.0";"4.781621"
"390.0";"4.834517"
"400.0";"5.279023"
"410.0";"5.203302"
"420.0";"5.30915"
"430.0";"5.269115"
"440.0";"4.902266"
"450.0";"5.019774"
"460.0";"4.96437"
"470.0";"4.937158"
"480.0";"4.733006"
"490.0";"4.555633"
"500.0";"4.44214"
"510.0";"4.417515"
"520.0";"4.436727"
"530.0";"4.742301"
"540.0";"4.755"
"550.0";"4.945151"
"560.0";"4.965723"
"570.0";"5.021254"
"580.0";"4.978433"
"590.0";"4.914947"
"600.0";"4.981068"
"610.0";"5.225622"
"620.0";"5.294927"
"630.0";"5.223238"
"640.0";"4.994272"
"650.0";"5.143837"
"660.0";"5.22753"
"670.0";"5.509484"
"680.0";"5.688761"
"690.0";"5.74089"
"700.0";"5.835445"
"710.0";"5.995759"
"720.0";"5.837317"
"730.0";"5.591156"
"740.0";"5.733521"
"750.0";"5.84893"
"760.0";"5.698895"
"770.0";"5.983007"
"780.0";"5.772387"
"790.0";"5.518031"
"800.0";"5.70866"
"810.0";"5.686953"
"820.0";"5.872216"
"830.0";"5.946832"
"840.0";"5.75502"
"850.0";"5.828266"
"860.0";"5.899104"
"870.0";"5.664422"
