# This .csv file was created 12.10.2024 14:28
# extracted out of file prod_mindist_neg1_mol2_55.xvg in working dir /media/ron/DiplArbeit1/neue simulationen/2BLG/LIGAND/CLA/2blg_cla_1
# Original file was created by command :
"Minimum Distance"
"Time (ps)";"Protein_neg1-MOL2"
"0.0";"2.974308"
"10.0";"2.884982"
"20.0";"3.067201"
"30.0";"2.519634"
"40.0";"3.075681"
"50.0";"3.142695"
"60.0";"3.258199"
"70.0";"3.237421"
"80.0";"3.168746"
"90.0";"3.000921"
"100.0";"3.157265"
"110.0";"3.255865"
"120.0";"3.098874"
"130.0";"3.15127"
"140.0";"3.154558"
"150.0";"3.252883"
"160.0";"3.192082"
"170.0";"3.366686"
"180.0";"3.3813"
"190.0";"3.214545"
"200.0";"3.02245"
"210.0";"3.262379"
"220.0";"3.178609"
"230.0";"3.065415"
"240.0";"3.003565"
"250.0";"2.848093"
"260.0";"2.708116"
"270.0";"2.632736"
"280.0";"2.710744"
"290.0";"2.690596"
"300.0";"2.949885"
"310.0";"2.745078"
"320.0";"3.032673"
"330.0";"3.297165"
"340.0";"3.325165"
"350.0";"3.227365"
"360.0";"3.347139"
"370.0";"3.175677"
"380.0";"3.454005"
"390.0";"3.379096"
"400.0";"3.387437"
"410.0";"3.164529"
"420.0";"2.836905"
"430.0";"3.093508"
"440.0";"3.266553"
"450.0";"3.031271"
"460.0";"2.808125"
"470.0";"3.026534"
"480.0";"3.087605"
"490.0";"2.86375"
"500.0";"3.027454"
"510.0";"3.325859"
"520.0";"3.203583"
"530.0";"3.122338"
"540.0";"3.17911"
"550.0";"3.021258"
"560.0";"2.753982"
"570.0";"2.818456"
"580.0";"2.777253"
"590.0";"2.861552"
"600.0";"2.92486"
"610.0";"3.082628"
"620.0";"3.25437"
"630.0";"3.259368"
"640.0";"3.265538"
"650.0";"3.289143"
"660.0";"3.337956"
"670.0";"3.463077"
"680.0";"3.552153"
"690.0";"3.369923"
"700.0";"3.312991"
"710.0";"3.466169"
"720.0";"3.561188"
"730.0";"3.642653"
"740.0";"3.660148"
"750.0";"3.737294"
"760.0";"3.696579"
"770.0";"3.798892"
"780.0";"3.532402"
"790.0";"3.644517"
"800.0";"3.535454"
"810.0";"3.59401"
"820.0";"3.645391"
"830.0";"3.524195"
"840.0";"3.283265"
"850.0";"3.329921"
"860.0";"2.941107"
"870.0";"2.834597"
"880.0";"2.947958"
"890.0";"2.782074"
"900.0";"2.704196"
"910.0";"2.409171"
"920.0";"2.442483"
"930.0";"2.437246"
"940.0";"2.506197"
"950.0";"2.748636"
"960.0";"3.015705"
"970.0";"3.079475"
"980.0";"2.776428"
"990.0";"2.896293"
"1000.0";"2.919789"
"1010.0";"2.949197"
"1020.0";"3.095214"
"1030.0";"3.064971"
"1040.0";"2.941308"
"1050.0";"2.987125"
