# This .csv file was created 12.10.2024 14:31
# extracted out of file prod_mindist_pos1_mol10_55.xvg in working dir /media/ron/DiplArbeit1/neue simulationen/2BLG/LIGAND/CLAD/2blg_clad_3
# Original file was created by command :
"Minimum Distance"
"Time (ps)";"Protein_pos1-MOL10"
"0.0";"2.15098"
"10.0";"2.213917"
"20.0";"2.404498"
"30.0";"2.482817"
"40.0";"2.572697"
"50.0";"2.513577"
"60.0";"2.634418"
"70.0";"2.680214"
"80.0";"2.395306"
"90.0";"2.264506"
"100.0";"2.150498"
"110.0";"2.095812"
"120.0";"2.060845"
"130.0";"1.781388"
"140.0";"1.792049"
"150.0";"1.857231"
"160.0";"1.658537"
"170.0";"1.569408"
"180.0";"1.734891"
"190.0";"1.853138"
"200.0";"1.979062"
"210.0";"1.819951"
"220.0";"1.870432"
"230.0";"1.962803"
"240.0";"2.266207"
"250.0";"2.345421"
"260.0";"2.180243"
"270.0";"2.385314"
"280.0";"2.352022"
"290.0";"2.394802"
"300.0";"2.141938"
"310.0";"2.049266"
"320.0";"1.788239"
"330.0";"1.869932"
"340.0";"1.988876"
"350.0";"1.833467"
"360.0";"1.645507"
"370.0";"1.56666"
"380.0";"1.418357"
"390.0";"1.64418"
"400.0";"1.478089"
"410.0";"1.464121"
"420.0";"1.342721"
"430.0";"1.145584"
"440.0";"1.111259"
"450.0";"1.155875"
"460.0";"1.182701"
"470.0";"1.112378"
"480.0";"1.067232"
"490.0";"1.117917"
"500.0";"1.246269"
"510.0";"1.116454"
"520.0";"1.327368"
"530.0";"1.424375"
"540.0";"1.343048"
"550.0";"1.239743"
"560.0";"1.402532"
"570.0";"1.236109"
"580.0";"1.355379"
"590.0";"1.36931"
"600.0";"1.498056"
"610.0";"1.653586"
"620.0";"1.51112"
"630.0";"1.395673"
"640.0";"1.552676"
"650.0";"1.672436"
"660.0";"1.863281"
"670.0";"1.764843"
"680.0";"1.920465"
"690.0";"1.985887"
"700.0";"2.1715"
"710.0";"2.198996"
"720.0";"2.290241"
"730.0";"2.329487"
"740.0";"2.457531"
"750.0";"2.202731"
"760.0";"2.326255"
"770.0";"2.271778"
"780.0";"2.120495"
"790.0";"2.259603"
"800.0";"2.337102"
"810.0";"2.405926"
"820.0";"2.001461"
"830.0";"2.326653"
"840.0";"2.449417"
"850.0";"2.14584"
"860.0";"2.325467"
"870.0";"2.3202"
"880.0";"2.202642"
"890.0";"2.334486"
"900.0";"2.198804"
"910.0";"2.14331"
"920.0";"2.267361"
"930.0";"2.086361"
"940.0";"2.430593"
"950.0";"2.495499"
"960.0";"2.684127"
"970.0";"2.598577"
"980.0";"2.561393"
"990.0";"2.715814"
"1000.0";"2.947021"
"1010.0";"3.000794"
"1020.0";"2.883384"
"1030.0";"3.025363"
"1040.0";"3.190639"
"1050.0";"3.249223"
"1060.0";"3.167115"
"1070.0";"2.814408"
"1080.0";"2.729017"
"1090.0";"2.447129"
"1100.0";"2.435134"
"1110.0";"2.581068"
"1120.0";"2.611549"
"1130.0";"2.768742"
"1140.0";"2.522821"
"1150.0";"2.518661"
"1160.0";"2.438924"
"1170.0";"2.545685"
"1180.0";"2.641228"
"1190.0";"2.593628"
"1200.0";"2.58776"
"1210.0";"2.670509"
"1220.0";"2.860681"
"1230.0";"3.00882"
"1240.0";"2.821983"
"1250.0";"3.020004"
"1260.0";"3.083001"
"1270.0";"3.008212"
"1280.0";"3.18171"
"1290.0";"3.314273"
"1300.0";"3.451724"
"1310.0";"3.402743"
"1320.0";"3.197962"
"1330.0";"3.473128"
"1340.0";"3.144836"
"1350.0";"3.226484"
"1360.0";"3.046096"
"1370.0";"2.750581"
"1380.0";"2.359615"
"1390.0";"2.534976"
"1400.0";"2.654274"
"1410.0";"2.42995"
"1420.0";"2.399281"
"1430.0";"2.471423"
"1440.0";"2.590695"
"1450.0";"2.649674"
"1460.0";"2.84629"
"1470.0";"3.064541"
"1480.0";"3.017526"
"1490.0";"3.053936"
"1500.0";"3.176151"
"1510.0";"3.21597"
"1520.0";"3.148643"
"1530.0";"3.184398"
"1540.0";"3.157793"
"1550.0";"3.166555"
"1560.0";"3.271605"
"1570.0";"2.904339"
"1580.0";"2.869867"
"1590.0";"2.819669"
"1600.0";"2.918266"
"1610.0";"2.789581"
"1620.0";"2.709644"
"1630.0";"2.801338"
"1640.0";"2.846091"
"1650.0";"3.018293"
"1660.0";"3.298731"
"1670.0";"3.127854"
"1680.0";"3.036232"
"1690.0";"3.324973"
"1700.0";"3.133768"
"1710.0";"3.474768"
"1720.0";"3.348831"
"1730.0";"3.186624"
"1740.0";"3.439747"
"1750.0";"3.278068"
"1760.0";"3.292698"
"1770.0";"3.502263"
"1780.0";"3.696714"
"1790.0";"3.684186"
"1800.0";"3.685056"
"1810.0";"3.64511"
"1820.0";"3.786689"
"1830.0";"3.779149"
"1840.0";"3.812555"
"1850.0";"3.753484"
"1860.0";"3.698354"
"1870.0";"3.581422"
"1880.0";"3.587865"
"1890.0";"3.497549"
"1900.0";"3.669257"
"1910.0";"3.641313"
"1920.0";"3.587309"
"1930.0";"3.780624"
"1940.0";"3.606252"
"1950.0";"3.706942"
"1960.0";"3.878146"
"1970.0";"3.89987"
"1980.0";"3.689888"
"1990.0";"3.903883"
"2000.0";"3.892891"
"2010.0";"4.070955"
"2020.0";"3.994214"
"2030.0";"4.146499"
"2040.0";"3.988439"
"2050.0";"4.228399"
"2060.0";"4.11108"
"2070.0";"4.026487"
"2080.0";"4.060265"
"2090.0";"4.001322"
"2100.0";"4.056913"
"2110.0";"4.188962"
"2120.0";"4.48591"
"2130.0";"4.434342"
"2140.0";"4.49465"
"2150.0";"4.253831"
"2160.0";"4.049543"
"2170.0";"4.277897"
"2180.0";"4.204848"
"2190.0";"4.0501"
"2200.0";"3.991121"
"2210.0";"4.041466"
"2220.0";"4.028809"
"2230.0";"4.089265"
"2240.0";"3.77551"
"2250.0";"3.645386"
"2260.0";"3.551329"
"2270.0";"3.653605"
"2280.0";"3.512401"
"2290.0";"3.499721"
"2300.0";"3.605969"
"2310.0";"3.723678"
"2320.0";"3.85204"
"2330.0";"3.9903"
"2340.0";"4.273383"
"2350.0";"4.272637"
"2360.0";"4.421871"
"2370.0";"4.287102"
"2380.0";"4.151381"
"2390.0";"4.321272"
"2400.0";"4.641638"
"2410.0";"4.80224"
"2420.0";"4.751254"
"2430.0";"4.739625"
"2440.0";"4.760583"
"2450.0";"5.022255"
"2460.0";"4.944961"
"2470.0";"4.9036"
"2480.0";"4.65139"
"2490.0";"4.646784"
"2500.0";"4.752091"
"2510.0";"4.409313"
"2520.0";"4.341101"
"2530.0";"4.565108"
"2540.0";"4.461958"
"2550.0";"4.631137"
"2560.0";"4.856371"
"2570.0";"4.8384"
"2580.0";"4.928351"
"2590.0";"5.134245"
"2600.0";"5.357672"
"2610.0";"5.390523"
"2620.0";"5.383467"
"2630.0";"5.025286"
"2640.0";"5.218662"
"2650.0";"5.241291"
"2660.0";"5.31205"
"2670.0";"5.364341"
"2680.0";"5.70036"
"2690.0";"5.601592"
"2700.0";"5.658819"
"2710.0";"5.380668"
"2720.0";"5.404897"
"2730.0";"5.177505"
"2740.0";"5.381335"
"2750.0";"5.123588"
"2760.0";"5.185565"
"2770.0";"5.196782"
"2780.0";"4.972147"
"2790.0";"4.889497"
"2800.0";"4.946484"
"2810.0";"4.82925"
"2820.0";"4.801743"
"2830.0";"4.9134"
"2840.0";"5.128134"
"2850.0";"4.781197"
"2860.0";"4.611322"
"2870.0";"4.570477"
"2880.0";"4.635221"
"2890.0";"4.495513"
"2900.0";"4.485222"
"2910.0";"4.419559"
"2920.0";"4.614839"
"2930.0";"4.340909"
"2940.0";"4.606115"
"2950.0";"4.679954"
"2960.0";"4.747196"
"2970.0";"4.825949"
"2980.0";"5.031392"
"2990.0";"4.756943"
"3000.0";"4.714574"
"3010.0";"4.659389"
"3020.0";"4.847804"
"3030.0";"4.979909"
"3040.0";"4.693801"
"3050.0";"5.012761"
"3060.0";"4.786521"
"3070.0";"4.79504"
"3080.0";"4.531308"
"3090.0";"4.55114"
"3100.0";"4.621531"
"3110.0";"4.659119"
"3120.0";"4.654846"
"3130.0";"4.682067"
"3140.0";"4.639898"
"3150.0";"4.759696"
"3160.0";"4.522798"
"3170.0";"4.454354"
"3180.0";"4.481104"
"3190.0";"4.109883"
"3200.0";"4.14522"
"3210.0";"4.238621"
"3220.0";"4.257582"
"3230.0";"4.565263"
"3240.0";"4.491559"
"3250.0";"4.427994"
"3260.0";"4.539237"
"3270.0";"4.432834"
"3280.0";"4.352844"
"3290.0";"4.609075"
"3300.0";"4.889084"
"3310.0";"4.675853"
"3320.0";"4.824074"
"3330.0";"5.063141"
"3340.0";"4.974027"
"3350.0";"5.237662"
