# This .csv file was created 12.10.2024 14:28
# extracted out of file mindist_major_allergenic_epitope_r_41-60_MOL1.xvg in working dir /media/ron/DiplArbeit1/neue simulationen/2BLG/LIGAND/CLA/2blg_cla_2
# Original file was created by command :
"Minimum Distance"
"Time (ps)";"r_41-60-MOL1"
"0.0";"1.418882"
"10.0";"1.383077"
"20.0";"1.386218"
"30.0";"1.401169"
"40.0";"1.414538"
"50.0";"1.335667"
"60.0";"1.371344"
"70.0";"1.377995"
"80.0";"1.413758"
"90.0";"1.374178"
"100.0";"1.50372"
"110.0";"1.31447"
"120.0";"1.403818"
"130.0";"1.519393"
"140.0";"1.487081"
"150.0";"1.390582"
"160.0";"1.382352"
"170.0";"1.476635"
"180.0";"1.415491"
"190.0";"1.407695"
"200.0";"1.457266"
"210.0";"1.458726"
"220.0";"1.496994"
"230.0";"1.466487"
"240.0";"1.468624"
"250.0";"1.535069"
"260.0";"1.568813"
"270.0";"1.405391"
"280.0";"1.466414"
"290.0";"1.442814"
"300.0";"1.433092"
"310.0";"1.438673"
"320.0";"1.464628"
"330.0";"1.539715"
"340.0";"1.500625"
"350.0";"1.5897"
"360.0";"1.50097"
"370.0";"1.552609"
"380.0";"1.421614"
"390.0";"1.404818"
"400.0";"1.439112"
"410.0";"1.492476"
"420.0";"1.422797"
"430.0";"1.458829"
"440.0";"1.452188"
"450.0";"1.412698"
"460.0";"1.454823"
"470.0";"1.435733"
"480.0";"1.422033"
"490.0";"1.454763"
"500.0";"1.489944"
"510.0";"1.493837"
"520.0";"1.509612"
"530.0";"1.455679"
"540.0";"1.402016"
"550.0";"1.52251"
"560.0";"1.464192"
"570.0";"1.473807"
"580.0";"1.528368"
"590.0";"1.553244"
"600.0";"1.461973"
"610.0";"1.465273"
"620.0";"1.428053"
"630.0";"1.429183"
"640.0";"1.422077"
"650.0";"1.429312"
"660.0";"1.394934"
"670.0";"1.388351"
"680.0";"1.467518"
"690.0";"1.461141"
"700.0";"1.330333"
"710.0";"1.523108"
"720.0";"1.429285"
"730.0";"1.508907"
"740.0";"1.445954"
"750.0";"1.407608"
"760.0";"1.412276"
