# This .csv file was created 12.10.2024 14:29
# extracted out of file prod_mindist_mol5_inner_dimer_area.xvg in working dir /media/ron/DiplArbeit1/neue simulationen/2BLG/LIGAND/CAB/2blg_cab_2
# Original file was created by command :
"Minimum Distance"
"Time (ps)";"MOL5-inner_dimer_area"
"0.0";"4.994884"
"10.0";"4.821723"
"20.0";"4.957852"
"30.0";"4.895001"
"40.0";"4.648274"
"50.0";"4.712597"
"60.0";"4.642466"
"70.0";"4.709176"
"80.0";"4.810265"
"90.0";"4.791954"
"100.0";"4.598756"
"110.0";"4.669736"
"120.0";"4.565977"
"130.0";"4.571688"
"140.0";"4.547247"
"150.0";"4.487678"
"160.0";"4.287445"
"170.0";"4.454911"
"180.0";"4.759417"
"190.0";"4.955936"
"200.0";"4.801717"
"210.0";"4.709072"
"220.0";"4.644358"
"230.0";"4.989868"
"240.0";"4.833693"
"250.0";"4.850243"
"260.0";"4.799807"
"270.0";"4.62907"
"280.0";"4.540338"
"290.0";"4.399095"
"300.0";"4.395503"
"310.0";"4.582169"
"320.0";"4.463069"
"330.0";"4.428751"
"340.0";"4.695821"
"350.0";"4.695202"
"360.0";"4.522811"
"370.0";"4.198484"
"380.0";"4.254838"
"390.0";"4.517613"
"400.0";"4.955084"
"410.0";"4.966208"
"420.0";"4.94391"
"430.0";"4.698291"
"440.0";"4.613897"
"450.0";"4.787617"
"460.0";"5.001285"
"470.0";"5.008368"
"480.0";"5.009701"
"490.0";"5.018129"
"500.0";"5.146601"
"510.0";"5.421569"
"520.0";"5.280489"
"530.0";"5.363535"
"540.0";"5.098927"
"550.0";"5.333091"
"560.0";"5.440466"
"570.0";"5.545788"
"580.0";"5.601622"
"590.0";"5.587803"
"600.0";"5.826397"
"610.0";"5.649031"
"620.0";"5.782738"
"630.0";"5.769954"
"640.0";"5.770024"
"650.0";"5.760012"
"660.0";"5.45123"
"670.0";"5.453117"
"680.0";"5.603358"
"690.0";"5.534735"
"700.0";"5.551199"
"710.0";"5.322961"
"720.0";"5.579288"
"730.0";"5.733719"
"740.0";"5.684648"
"750.0";"5.461922"
"760.0";"5.480171"
"770.0";"5.442316"
"780.0";"5.618995"
"790.0";"5.39263"
"800.0";"5.402203"
"810.0";"5.20307"
"820.0";"5.158456"
"830.0";"4.91368"
"840.0";"4.97507"
"850.0";"5.12164"
"860.0";"4.862363"
"870.0";"4.918269"
"880.0";"4.977026"
"890.0";"4.903365"
"900.0";"5.046065"
"910.0";"4.998418"
"920.0";"5.184996"
"930.0";"5.116618"
"940.0";"4.805043"
"950.0";"4.61707"
"960.0";"4.850933"
"970.0";"4.895217"
"980.0";"4.94201"
"990.0";"5.17839"
"1000.0";"5.199639"
"1010.0";"5.286237"
"1020.0";"5.260802"
"1030.0";"5.110012"
"1040.0";"4.972101"
"1050.0";"4.722722"
"1060.0";"4.909274"
"1070.0";"5.20839"
"1080.0";"5.086975"
"1090.0";"4.907855"
"1100.0";"5.0538"
"1110.0";"4.952209"
"1120.0";"5.255383"
"1130.0";"5.198704"
"1140.0";"5.223155"
"1150.0";"5.007274"
"1160.0";"4.735188"
"1170.0";"4.738863"
"1180.0";"4.9498"
"1190.0";"5.280844"
"1200.0";"5.557007"
"1210.0";"5.657195"
"1220.0";"6.197566"
"1230.0";"5.983293"
"1240.0";"6.006646"
"1250.0";"5.997515"
"1260.0";"6.153658"
"1270.0";"6.389371"
"1280.0";"6.296756"
"1290.0";"5.945225"
"1300.0";"5.776211"
"1310.0";"6.007562"
"1320.0";"5.946691"
"1330.0";"5.899455"
"1340.0";"5.993457"
"1350.0";"6.176449"
"1360.0";"6.076538"
"1370.0";"5.950614"
"1380.0";"6.119094"
"1390.0";"5.847953"
"1400.0";"5.842833"
"1410.0";"6.065911"
"1420.0";"5.937367"
"1430.0";"5.887275"
"1440.0";"5.737393"
"1450.0";"5.915907"
"1460.0";"5.536119"
"1470.0";"5.214823"
"1480.0";"5.148193"
"1490.0";"5.325906"
"1500.0";"5.061945"
"1510.0";"5.342661"
"1520.0";"5.066214"
"1530.0";"5.249607"
"1540.0";"5.175367"
"1550.0";"4.986671"
"1560.0";"5.178547"
"1570.0";"4.937949"
"1580.0";"4.696405"
"1590.0";"4.658877"
"1600.0";"4.544268"
"1610.0";"4.588236"
"1620.0";"4.59941"
"1630.0";"4.459424"
"1640.0";"4.449708"
"1650.0";"4.622813"
"1660.0";"4.686789"
"1670.0";"4.743915"
"1680.0";"4.652826"
"1690.0";"4.462043"
"1700.0";"4.516131"
"1710.0";"4.800006"
"1720.0";"4.815181"
"1730.0";"4.783651"
"1740.0";"5.071724"
"1750.0";"5.108449"
"1760.0";"5.451911"
"1770.0";"5.33848"
"1780.0";"5.384133"
"1790.0";"5.716455"
"1800.0";"5.85621"
"1810.0";"5.715397"
"1820.0";"5.778327"
"1830.0";"5.846515"
"1840.0";"6.003866"
"1850.0";"5.998028"
"1860.0";"6.039284"
"1870.0";"5.982933"
"1880.0";"6.006938"
"1890.0";"5.95551"
"1900.0";"5.63517"
"1910.0";"5.447887"
"1920.0";"5.407043"
"1930.0";"5.159829"
"1940.0";"5.031908"
"1950.0";"5.232776"
"1960.0";"5.420261"
"1970.0";"5.465506"
"1980.0";"5.442559"
"1990.0";"5.420993"
"2000.0";"5.33946"
"2010.0";"5.632818"
"2020.0";"5.366198"
"2030.0";"5.371228"
"2040.0";"5.413822"
"2050.0";"5.451886"
"2060.0";"5.482044"
"2070.0";"5.793916"
"2080.0";"5.831481"
"2090.0";"5.41854"
"2100.0";"5.477911"
"2110.0";"5.650005"
"2120.0";"5.554501"
"2130.0";"5.411528"
"2140.0";"4.950024"
"2150.0";"4.988091"
"2160.0";"5.023984"
"2170.0";"5.129125"
"2180.0";"4.924068"
"2190.0";"4.916286"
"2200.0";"4.925805"
"2210.0";"4.886624"
"2220.0";"4.923518"
"2230.0";"5.018675"
"2240.0";"4.74298"
"2250.0";"4.632769"
"2260.0";"4.487657"
"2270.0";"4.408507"
"2280.0";"4.797184"
"2290.0";"4.807786"
"2300.0";"4.640075"
"2310.0";"4.581234"
"2320.0";"4.670044"
"2330.0";"4.863145"
"2340.0";"4.789919"
"2350.0";"5.127828"
"2360.0";"5.360349"
"2370.0";"5.475161"
"2380.0";"5.55001"
"2390.0";"5.698654"
"2400.0";"5.750698"
"2410.0";"5.534074"
"2420.0";"6.011577"
"2430.0";"6.092731"
"2440.0";"6.264652"
"2450.0";"5.797782"
"2460.0";"5.90069"
"2470.0";"5.903034"
"2480.0";"6.071079"
"2490.0";"6.046657"
"2500.0";"6.288637"
"2510.0";"6.24102"
"2520.0";"6.110018"
"2530.0";"5.790453"
"2540.0";"6.074791"
"2550.0";"6.284415"
"2560.0";"6.137655"
"2570.0";"6.108134"
"2580.0";"6.040699"
"2590.0";"5.888835"
"2600.0";"6.042833"
"2610.0";"6.076748"
"2620.0";"6.090984"
"2630.0";"6.031683"
"2640.0";"6.000858"
"2650.0";"5.808625"
"2660.0";"5.653073"
"2670.0";"5.507979"
"2680.0";"5.481545"
"2690.0";"5.475043"
"2700.0";"5.292028"
"2710.0";"5.399498"
"2720.0";"5.742349"
"2730.0";"5.80586"
"2740.0";"5.906366"
"2750.0";"5.826732"
"2760.0";"5.846882"
"2770.0";"5.849144"
"2780.0";"5.746295"
"2790.0";"5.91002"
"2800.0";"6.28716"
"2810.0";"6.244473"
