# This .csv file was created 12.10.2024 14:31
# extracted out of file mindist_major_allergenic_epitope_r_41-60_MOL1.xvg in working dir /media/ron/DiplArbeit1/neue simulationen/2BLG/LIGAND/CLAD/2blg_clad_3
# Original file was created by command :
"Minimum Distance"
"Time (ps)";"r_41-60-MOL1"
"0.0";"5.079609"
"10.0";"5.039132"
"20.0";"5.151167"
"30.0";"5.251014"
"40.0";"5.386501"
"50.0";"5.411297"
"60.0";"5.428635"
"70.0";"5.633882"
"80.0";"5.728317"
"90.0";"5.71447"
"100.0";"5.855154"
"110.0";"5.625321"
"120.0";"5.648739"
"130.0";"5.672413"
"140.0";"5.478507"
"150.0";"5.444221"
"160.0";"5.517938"
"170.0";"5.68918"
"180.0";"5.736726"
"190.0";"5.522534"
"200.0";"5.511026"
"210.0";"5.568032"
"220.0";"5.710302"
"230.0";"5.669504"
"240.0";"5.676411"
"250.0";"5.691535"
"260.0";"5.670025"
"270.0";"5.589269"
"280.0";"5.368611"
"290.0";"5.260963"
"300.0";"5.320663"
"310.0";"5.414306"
"320.0";"5.565854"
"330.0";"5.459947"
"340.0";"5.148574"
"350.0";"4.911578"
"360.0";"5.109338"
"370.0";"5.091365"
"380.0";"5.410633"
"390.0";"5.521675"
"400.0";"5.365083"
"410.0";"5.264927"
"420.0";"5.133591"
"430.0";"5.214108"
"440.0";"5.243262"
"450.0";"4.995965"
"460.0";"4.857088"
"470.0";"4.941364"
"480.0";"5.01296"
"490.0";"4.791008"
"500.0";"4.761215"
"510.0";"4.863941"
"520.0";"5.056533"
"530.0";"5.011125"
"540.0";"4.869793"
"550.0";"4.757958"
"560.0";"4.722646"
"570.0";"4.574001"
"580.0";"4.588933"
"590.0";"4.504074"
"600.0";"4.395649"
"610.0";"4.214562"
"620.0";"4.29623"
"630.0";"4.481686"
"640.0";"4.622296"
"650.0";"4.428713"
"660.0";"4.570053"
"670.0";"4.560458"
"680.0";"4.482127"
"690.0";"4.284804"
"700.0";"4.448212"
"710.0";"4.436894"
"720.0";"4.579303"
"730.0";"4.505357"
"740.0";"4.637711"
"750.0";"5.003352"
"760.0";"5.206075"
"770.0";"5.232464"
"780.0";"5.425207"
"790.0";"5.332813"
"800.0";"5.428552"
"810.0";"5.518466"
"820.0";"5.317493"
"830.0";"5.626598"
"840.0";"5.65015"
"850.0";"5.636679"
"860.0";"5.535186"
"870.0";"5.526672"
"880.0";"5.738556"
"890.0";"5.976751"
"900.0";"5.761475"
"910.0";"5.623504"
"920.0";"5.482079"
"930.0";"5.60633"
"940.0";"5.480791"
"950.0";"5.428447"
"960.0";"5.251021"
"970.0";"5.013818"
"980.0";"5.125946"
"990.0";"5.078143"
"1000.0";"4.915551"
"1010.0";"4.90124"
"1020.0";"5.117416"
"1030.0";"5.139611"
"1040.0";"5.203547"
"1050.0";"5.22806"
"1060.0";"5.233216"
"1070.0";"5.315979"
"1080.0";"5.445692"
"1090.0";"5.646285"
"1100.0";"5.753489"
"1110.0";"5.688335"
"1120.0";"5.999237"
"1130.0";"5.929953"
"1140.0";"6.072413"
"1150.0";"5.985687"
"1160.0";"5.918118"
"1170.0";"5.761479"
"1180.0";"5.561275"
"1190.0";"5.463659"
"1200.0";"5.262449"
"1210.0";"5.414494"
"1220.0";"5.154177"
"1230.0";"5.099706"
"1240.0";"5.242207"
"1250.0";"5.470776"
"1260.0";"5.602772"
"1270.0";"5.577552"
"1280.0";"5.650702"
"1290.0";"5.570446"
"1300.0";"5.688334"
"1310.0";"5.63114"
"1320.0";"5.675435"
"1330.0";"5.6764"
"1340.0";"5.831353"
"1350.0";"5.85513"
"1360.0";"5.904706"
"1370.0";"5.913654"
"1380.0";"5.859224"
"1390.0";"5.787288"
"1400.0";"6.134684"
"1410.0";"6.035846"
"1420.0";"5.809781"
"1430.0";"5.860401"
"1440.0";"5.988657"
"1450.0";"6.147325"
"1460.0";"6.130624"
"1470.0";"6.141334"
"1480.0";"6.099263"
"1490.0";"6.316909"
"1500.0";"6.308517"
"1510.0";"6.44509"
"1520.0";"6.445035"
"1530.0";"6.641144"
"1540.0";"6.30167"
"1550.0";"6.370462"
"1560.0";"6.374194"
"1570.0";"6.328212"
"1580.0";"6.229443"
"1590.0";"6.08801"
"1600.0";"5.912599"
"1610.0";"5.615284"
"1620.0";"5.659039"
"1630.0";"5.944519"
