# This .csv file was created 12.10.2024 14:31
# extracted out of file prod_mindist_mol7_55.xvg in working dir /media/ron/DiplArbeit1/neue simulationen/2BLG/LIGAND/CLAD/2blg_clad_3
# Original file was created by command :
"Minimum Distance"
"Time (ps)";"Protein-MOL7"
"0.0";"1.932125"
"10.0";"1.89575"
"20.0";"1.885097"
"30.0";"1.775933"
"40.0";"1.749056"
"50.0";"1.657991"
"60.0";"1.808889"
"70.0";"1.507863"
"80.0";"1.428632"
"90.0";"1.343134"
"100.0";"1.384012"
"110.0";"1.485629"
"120.0";"1.289935"
"130.0";"1.391457"
"140.0";"1.579258"
"150.0";"1.405786"
"160.0";"1.391029"
"170.0";"1.538738"
"180.0";"1.527718"
"190.0";"1.227155"
"200.0";"1.307767"
"210.0";"1.516285"
"220.0";"1.743443"
"230.0";"1.904346"
"240.0";"1.869663"
"250.0";"1.87628"
"260.0";"1.75959"
"270.0";"1.744303"
"280.0";"1.744117"
"290.0";"1.87968"
"300.0";"1.873611"
"310.0";"1.868025"
"320.0";"1.919792"
"330.0";"1.837562"
"340.0";"1.753787"
"350.0";"1.806296"
"360.0";"1.713352"
"370.0";"1.857599"
"380.0";"1.738076"
"390.0";"1.758329"
"400.0";"1.930135"
"410.0";"1.868668"
"420.0";"2.007992"
"430.0";"2.07534"
"440.0";"2.207546"
"450.0";"2.268865"
"460.0";"2.162397"
"470.0";"2.074853"
"480.0";"2.265832"
"490.0";"2.257406"
"500.0";"2.417627"
"510.0";"2.421766"
"520.0";"2.237007"
"530.0";"2.473421"
"540.0";"2.400466"
"550.0";"2.359849"
"560.0";"2.33594"
"570.0";"2.420566"
"580.0";"2.571314"
"590.0";"2.60131"
"600.0";"2.715381"
"610.0";"2.882671"
"620.0";"2.67532"
"630.0";"2.717353"
"640.0";"2.527954"
"650.0";"2.708696"
"660.0";"2.725635"
"670.0";"2.917771"
"680.0";"2.595011"
"690.0";"2.524499"
"700.0";"2.439086"
"710.0";"2.235569"
"720.0";"2.142514"
"730.0";"2.042935"
"740.0";"2.073919"
"750.0";"2.222947"
"760.0";"2.333892"
"770.0";"2.264937"
"780.0";"2.579607"
"790.0";"2.451242"
"800.0";"2.350366"
"810.0";"2.691704"
"820.0";"2.542891"
"830.0";"2.713553"
"840.0";"2.982397"
"850.0";"3.004435"
"860.0";"3.00525"
"870.0";"2.92116"
"880.0";"2.931324"
"890.0";"3.007878"
"900.0";"2.882925"
"910.0";"2.859001"
"920.0";"2.887894"
"930.0";"2.752446"
"940.0";"2.65813"
"950.0";"2.730289"
"960.0";"2.878865"
"970.0";"2.56614"
"980.0";"2.627681"
"990.0";"2.563067"
"1000.0";"3.055469"
"1010.0";"2.672982"
"1020.0";"2.59155"
"1030.0";"2.282365"
"1040.0";"2.428884"
"1050.0";"2.567398"
"1060.0";"2.571661"
"1070.0";"2.661647"
"1080.0";"2.669246"
"1090.0";"2.795709"
"1100.0";"2.83241"
"1110.0";"2.961195"
"1120.0";"2.909979"
"1130.0";"2.742199"
"1140.0";"2.975869"
"1150.0";"2.849368"
"1160.0";"2.895958"
"1170.0";"2.65059"
"1180.0";"2.936063"
"1190.0";"2.966027"
"1200.0";"3.085776"
"1210.0";"3.092994"
"1220.0";"2.941367"
"1230.0";"2.854169"
"1240.0";"2.776243"
"1250.0";"2.862476"
"1260.0";"2.868386"
"1270.0";"2.965375"
"1280.0";"3.13298"
"1290.0";"2.956201"
"1300.0";"3.25852"
"1310.0";"3.138638"
"1320.0";"3.112045"
"1330.0";"3.094775"
"1340.0";"2.965757"
"1350.0";"2.772401"
"1360.0";"2.832315"
"1370.0";"2.803103"
"1380.0";"3.00643"
"1390.0";"3.036114"
"1400.0";"3.346906"
"1410.0";"3.208208"
"1420.0";"2.922304"
