# This .csv file was created 12.10.2024 14:28
# extracted out of file prod_mindist_mol3_dimer_area.xvg in working dir /media/ron/DiplArbeit1/neue simulationen/2BLG/LIGAND/CLAB/2blg_clab_3
# Original file was created by command :
"Minimum Distance"
"Time (ps)";"MOL3-dimer_area"
"0.0";"1.137662"
"10.0";"1.310812"
"20.0";"1.286633"
"30.0";"1.294129"
"40.0";"1.550267"
"50.0";"1.575248"
"60.0";"1.716076"
"70.0";"1.633142"
"80.0";"1.791213"
"90.0";"1.553978"
"100.0";"1.725372"
"110.0";"1.53196"
"120.0";"1.557893"
"130.0";"1.611409"
"140.0";"1.475875"
"150.0";"1.419327"
"160.0";"1.408983"
"170.0";"1.611154"
"180.0";"1.850959"
"190.0";"1.660496"
"200.0";"1.552263"
"210.0";"1.425013"
"220.0";"1.418575"
"230.0";"1.469428"
"240.0";"1.679152"
"250.0";"1.539617"
"260.0";"1.559646"
"270.0";"1.461714"
"280.0";"1.510877"
"290.0";"1.593062"
"300.0";"1.324245"
"310.0";"1.215529"
"320.0";"1.201811"
"330.0";"1.299997"
"340.0";"1.090781"
"350.0";"0.8696331"
"360.0";"0.7469634"
"370.0";"1.08562"
"380.0";"0.8078586"
"390.0";"0.6438481"
"400.0";"0.6201982"
"410.0";"0.5224365"
"420.0";"0.4296383"
"430.0";"0.4146543"
"440.0";"0.3678722"
"450.0";"0.4252638"
"460.0";"0.3978641"
"470.0";"0.4641263"
"480.0";"0.483583"
"490.0";"0.4900292"
"500.0";"0.669335"
"510.0";"0.6524555"
"520.0";"0.7694841"
"530.0";"0.8181148"
"540.0";"0.8555479"
"550.0";"0.9450046"
"560.0";"1.048444"
"570.0";"0.9501064"
"580.0";"0.7488344"
"590.0";"0.7647144"
"600.0";"0.9466466"
"610.0";"1.104995"
"620.0";"1.223664"
"630.0";"1.391009"
"640.0";"1.376089"
"650.0";"1.277064"
"660.0";"1.374533"
"670.0";"1.273636"
"680.0";"0.9974242"
"690.0";"1.322628"
"700.0";"1.409958"
"710.0";"1.361796"
"720.0";"1.141898"
"730.0";"1.190053"
"740.0";"1.120603"
"750.0";"1.306878"
"760.0";"1.342513"
"770.0";"1.488237"
"780.0";"1.434023"
"790.0";"1.285343"
"800.0";"1.244767"
"810.0";"1.247679"
"820.0";"1.394627"
"830.0";"1.537438"
"840.0";"1.487287"
"850.0";"1.681375"
"860.0";"1.806845"
"870.0";"1.810091"
"880.0";"1.75966"
"890.0";"1.728723"
"900.0";"1.63229"
"910.0";"1.642306"
"920.0";"1.677608"
"930.0";"1.804998"
"940.0";"1.772161"
"950.0";"2.01681"
"960.0";"1.956845"
"970.0";"1.846293"
"980.0";"2.071332"
"990.0";"1.777311"
"1000.0";"1.833751"
"1010.0";"1.599185"
"1020.0";"1.673204"
"1030.0";"1.546524"
"1040.0";"1.426817"
"1050.0";"1.42781"
"1060.0";"1.367531"
"1070.0";"1.430486"
"1080.0";"1.143061"
"1090.0";"1.139521"
"1100.0";"1.388504"
"1110.0";"1.437116"
"1120.0";"1.499629"
"1130.0";"1.528356"
"1140.0";"1.514739"
"1150.0";"1.369825"
"1160.0";"1.551962"
"1170.0";"1.445763"
"1180.0";"1.442318"
"1190.0";"1.459517"
"1200.0";"1.564764"
"1210.0";"1.56327"
"1220.0";"1.607605"
"1230.0";"1.599485"
"1240.0";"1.621235"
"1250.0";"1.376954"
"1260.0";"1.384758"
"1270.0";"1.489207"
"1280.0";"1.30929"
"1290.0";"1.641004"
"1300.0";"1.794207"
"1310.0";"1.884642"
"1320.0";"1.834503"
"1330.0";"1.863835"
"1340.0";"1.962424"
"1350.0";"1.89034"
"1360.0";"1.767037"
"1370.0";"1.957785"
"1380.0";"2.059881"
"1390.0";"2.111213"
"1400.0";"1.992579"
"1410.0";"2.098999"
"1420.0";"2.064189"
"1430.0";"2.161427"
"1440.0";"2.038217"
"1450.0";"1.867774"
"1460.0";"1.715656"
"1470.0";"1.782735"
"1480.0";"1.562435"
"1490.0";"1.424369"
"1500.0";"1.548185"
"1510.0";"1.710124"
"1520.0";"1.662509"
"1530.0";"1.455366"
"1540.0";"1.463494"
"1550.0";"1.506269"
"1560.0";"1.525067"
"1570.0";"1.572881"
"1580.0";"1.6293"
"1590.0";"1.725924"
"1600.0";"1.868196"
"1610.0";"1.660645"
"1620.0";"1.85045"
"1630.0";"1.701558"
"1640.0";"1.699363"
"1650.0";"1.637871"
"1660.0";"1.588337"
"1670.0";"1.487345"
"1680.0";"1.320513"
"1690.0";"1.016398"
"1700.0";"1.156229"
"1710.0";"1.114302"
"1720.0";"1.233095"
"1730.0";"1.032902"
"1740.0";"1.279052"
"1750.0";"1.152967"
"1760.0";"0.9430831"
"1770.0";"0.7758772"
"1780.0";"0.5034075"
"1790.0";"0.5832614"
"1800.0";"0.5698759"
"1810.0";"0.8667543"
"1820.0";"0.7069198"
"1830.0";"0.850664"
"1840.0";"0.6643509"
"1850.0";"0.4927121"
"1860.0";"0.7653435"
"1870.0";"0.6861756"
"1880.0";"0.7003108"
"1890.0";"0.9024881"
"1900.0";"0.940911"
"1910.0";"1.116826"
"1920.0";"1.154809"
"1930.0";"1.416335"
"1940.0";"1.476367"
"1950.0";"1.428444"
"1960.0";"1.644291"
"1970.0";"1.344168"
"1980.0";"1.277038"
"1990.0";"1.489417"
"2000.0";"1.749635"
"2010.0";"1.839818"
"2020.0";"1.889183"
"2030.0";"1.784871"
"2040.0";"1.612138"
"2050.0";"1.447398"
"2060.0";"1.549235"
"2070.0";"1.619469"
"2080.0";"1.850772"
"2090.0";"1.951728"
"2100.0";"2.120797"
"2110.0";"2.238551"
"2120.0";"1.994929"
"2130.0";"1.849356"
"2140.0";"2.105299"
"2150.0";"1.993594"
"2160.0";"1.972565"
"2170.0";"1.819826"
"2180.0";"1.882725"
"2190.0";"1.985824"
"2200.0";"2.344425"
"2210.0";"2.27441"
"2220.0";"2.433767"
"2230.0";"2.265027"
"2240.0";"2.278534"
"2250.0";"2.433216"
"2260.0";"2.529743"
"2270.0";"2.224668"
"2280.0";"2.655462"
"2290.0";"2.533084"
"2300.0";"2.399689"
"2310.0";"2.396371"
"2320.0";"2.333551"
"2330.0";"2.284848"
"2340.0";"2.501454"
"2350.0";"2.220134"
"2360.0";"1.986909"
"2370.0";"2.003357"
"2380.0";"2.223636"
"2390.0";"2.133564"
"2400.0";"2.336992"
"2410.0";"2.447299"
"2420.0";"2.0658"
"2430.0";"2.047895"
"2440.0";"1.825495"
"2450.0";"2.186561"
"2460.0";"2.161988"
"2470.0";"2.073028"
"2480.0";"2.10026"
"2490.0";"2.234848"
"2500.0";"2.681117"
"2510.0";"2.866177"
"2520.0";"2.924136"
"2530.0";"2.840026"
"2540.0";"3.068034"
"2550.0";"2.874079"
"2560.0";"3.069101"
"2570.0";"3.215945"
"2580.0";"3.167803"
"2590.0";"2.9738"
"2600.0";"3.230181"
"2610.0";"3.286548"
"2620.0";"3.129282"
"2630.0";"3.149237"
"2640.0";"3.199116"
"2650.0";"3.198188"
"2660.0";"3.492361"
"2670.0";"3.724305"
"2680.0";"3.460837"
"2690.0";"3.431958"
"2700.0";"3.605926"
"2710.0";"3.450995"
"2720.0";"3.395865"
"2730.0";"3.366441"
"2740.0";"3.272746"
"2750.0";"3.564851"
"2760.0";"3.494356"
"2770.0";"3.456725"
"2780.0";"3.27374"
"2790.0";"3.248726"
"2800.0";"3.140614"
"2810.0";"3.194277"
"2820.0";"3.379432"
"2830.0";"3.181101"
"2840.0";"3.103945"
"2850.0";"3.352335"
"2860.0";"3.250604"
"2870.0";"3.569511"
"2880.0";"3.495063"
"2890.0";"3.497289"
"2900.0";"3.259141"
"2910.0";"3.310488"
"2920.0";"3.167913"
"2930.0";"3.368999"
"2940.0";"3.221668"
"2950.0";"2.926972"
"2960.0";"2.712697"
"2970.0";"2.844774"
"2980.0";"3.041032"
"2990.0";"3.139773"
"3000.0";"2.918841"
"3010.0";"3.238241"
"3020.0";"3.124357"
"3030.0";"3.077304"
"3040.0";"3.149673"
"3050.0";"3.063166"
"3060.0";"3.488824"
"3070.0";"3.161933"
"3080.0";"2.890488"
"3090.0";"2.806599"
"3100.0";"2.772477"
"3110.0";"2.571474"
"3120.0";"2.629923"
"3130.0";"2.649601"
"3140.0";"2.537184"
"3150.0";"2.461084"
"3160.0";"2.563618"
"3170.0";"2.378757"
"3180.0";"2.232762"
"3190.0";"2.076775"
"3200.0";"2.041159"
"3210.0";"1.951572"
"3220.0";"2.046571"
"3230.0";"2.008341"
"3240.0";"1.962587"
"3250.0";"1.980183"
"3260.0";"1.864258"
"3270.0";"1.876575"
"3280.0";"1.825617"
"3290.0";"1.88269"
"3300.0";"1.907187"
"3310.0";"1.943023"
"3320.0";"2.09227"
"3330.0";"2.067822"
"3340.0";"2.305448"
"3350.0";"2.27278"
"3360.0";"2.290255"
"3370.0";"1.944862"
"3380.0";"2.100992"
"3390.0";"1.90965"
"3400.0";"1.964192"
"3410.0";"2.00405"
"3420.0";"2.100536"
"3430.0";"2.188523"
"3440.0";"2.2383"
"3450.0";"2.311158"
"3460.0";"2.038318"
"3470.0";"2.049945"
"3480.0";"2.008428"
"3490.0";"1.901528"
"3500.0";"2.119845"
"3510.0";"2.324892"
"3520.0";"2.545183"
"3530.0";"2.382601"
"3540.0";"2.198349"
"3550.0";"2.563832"
"3560.0";"2.501166"
"3570.0";"2.760041"
"3580.0";"2.685719"
"3590.0";"2.653356"
"3600.0";"2.548217"
"3610.0";"2.652078"
"3620.0";"2.524429"
"3630.0";"2.467639"
"3640.0";"2.537999"
"3650.0";"2.543299"
"3660.0";"2.840579"
"3670.0";"3.101903"
"3680.0";"3.10275"
"3690.0";"2.80616"
"3700.0";"2.550514"
"3710.0";"2.588933"
"3720.0";"2.490828"
"3730.0";"2.443654"
"3740.0";"2.310587"
"3750.0";"2.333954"
"3760.0";"2.387465"
"3770.0";"2.504402"
"3780.0";"2.582471"
"3790.0";"2.273407"
"3800.0";"2.210807"
"3810.0";"2.293904"
"3820.0";"2.325419"
"3830.0";"2.446944"
"3840.0";"2.427486"
"3850.0";"2.520053"
"3860.0";"2.449502"
"3870.0";"2.252975"
"3880.0";"2.238293"
"3890.0";"2.364756"
"3900.0";"2.216753"
"3910.0";"2.089942"
"3920.0";"2.072972"
"3930.0";"2.020131"
"3940.0";"2.022059"
"3950.0";"2.183088"
"3960.0";"2.30729"
"3970.0";"2.183468"
"3980.0";"2.018864"
"3990.0";"2.106724"
"4000.0";"1.938187"
"4010.0";"1.965935"
"4020.0";"2.206656"
"4030.0";"2.170609"
"4040.0";"2.413377"
"4050.0";"2.515512"
"4060.0";"2.734252"
"4070.0";"2.613709"
"4080.0";"2.563493"
"4090.0";"2.525514"
"4100.0";"2.703023"
"4110.0";"2.633317"
"4120.0";"2.328587"
"4130.0";"2.351161"
"4140.0";"2.046708"
"4150.0";"2.07762"
"4160.0";"1.894015"
"4170.0";"2.064402"
"4180.0";"2.109155"
"4190.0";"2.437743"
"4200.0";"2.558944"
"4210.0";"2.31522"
"4220.0";"2.217954"
"4230.0";"2.282342"
"4240.0";"2.60455"
"4250.0";"2.977667"
"4260.0";"2.858767"
"4270.0";"2.754605"
"4280.0";"2.746679"
"4290.0";"2.637488"
"4300.0";"2.605642"
"4310.0";"2.476324"
"4320.0";"2.437555"
"4330.0";"2.415797"
"4340.0";"2.114771"
"4350.0";"1.807376"
"4360.0";"1.974425"
"4370.0";"2.104349"
"4380.0";"2.031925"
"4390.0";"1.997623"
"4400.0";"1.799722"
"4410.0";"2.050857"
"4420.0";"2.23137"
"4430.0";"2.065498"
"4440.0";"2.229774"
"4450.0";"2.207484"
"4460.0";"2.315251"
"4470.0";"2.301117"
"4480.0";"2.270721"
"4490.0";"2.398552"
"4500.0";"2.388694"
"4510.0";"2.486417"
"4520.0";"2.630354"
"4530.0";"2.792293"
"4540.0";"2.595909"
"4550.0";"2.579409"
"4560.0";"2.475386"
"4570.0";"2.269014"
"4580.0";"2.135288"
"4590.0";"2.138398"
"4600.0";"2.349837"
"4610.0";"2.061043"
