# This .csv file was created 12.10.2024 14:29
# extracted out of file mindist_major_allergenic_epitope_r_149-162_MOL9.xvg in working dir /media/ron/DiplArbeit1/neue simulationen/2BLG/LIGAND/CAD/2blg_cad_1
# Original file was created by command :
"Minimum Distance"
"Time (ps)";"r_149-162-MOL9"
"0.0";"1.557653"
"10.0";"1.588943"
"20.0";"1.791743"
"30.0";"1.839732"
"40.0";"1.571102"
"50.0";"1.406942"
"60.0";"1.466414"
"70.0";"1.400416"
"80.0";"1.517884"
"90.0";"1.776119"
"100.0";"1.449864"
"110.0";"1.538544"
"120.0";"1.503426"
"130.0";"1.459443"
"140.0";"1.416229"
"150.0";"1.536683"
"160.0";"1.528263"
"170.0";"1.430817"
"180.0";"1.47809"
"190.0";"1.567456"
"200.0";"1.44276"
"210.0";"1.646145"
"220.0";"1.520077"
"230.0";"1.56506"
"240.0";"1.244523"
"250.0";"1.223237"
"260.0";"1.31082"
"270.0";"1.454285"
"280.0";"1.496663"
"290.0";"1.627671"
"300.0";"1.736308"
"310.0";"1.676502"
"320.0";"1.857791"
"330.0";"1.890998"
"340.0";"1.854597"
"350.0";"1.770166"
"360.0";"1.847129"
"370.0";"1.930794"
"380.0";"1.787744"
"390.0";"2.062392"
"400.0";"2.034065"
"410.0";"1.953418"
"420.0";"1.976919"
"430.0";"1.793904"
"440.0";"1.981112"
"450.0";"1.86893"
"460.0";"1.94568"
"470.0";"2.103737"
"480.0";"2.13942"
"490.0";"2.277788"
"500.0";"2.365946"
"510.0";"2.427569"
"520.0";"2.373327"
"530.0";"2.530845"
"540.0";"2.525767"
"550.0";"2.497322"
"560.0";"2.442732"
"570.0";"2.592561"
"580.0";"2.338088"
"590.0";"2.172143"
"600.0";"2.292964"
"610.0";"2.299802"
"620.0";"1.93994"
"630.0";"1.744364"
"640.0";"1.918493"
"650.0";"2.005274"
"660.0";"1.911119"
"670.0";"1.870658"
"680.0";"1.788807"
"690.0";"1.836805"
"700.0";"1.73932"
"710.0";"1.731142"
"720.0";"1.67504"
"730.0";"1.456821"
"740.0";"1.459729"
"750.0";"1.661496"
"760.0";"1.741092"
"770.0";"1.794395"
"780.0";"1.721809"
"790.0";"1.983918"
"800.0";"1.991824"
"810.0";"1.799685"
"820.0";"1.634025"
"830.0";"1.550958"
"840.0";"1.556996"
"850.0";"1.648013"
"860.0";"1.783209"
"870.0";"1.958458"
"880.0";"1.905292"
"890.0";"2.105357"
"900.0";"2.119284"
"910.0";"2.200111"
"920.0";"2.439188"
"930.0";"2.325924"
"940.0";"2.313001"
"950.0";"2.310873"
"960.0";"2.532705"
"970.0";"2.692204"
"980.0";"2.56708"
"990.0";"2.561197"
"1000.0";"2.517226"
"1010.0";"2.412365"
"1020.0";"2.368692"
"1030.0";"2.257814"
"1040.0";"2.348793"
"1050.0";"2.308865"
"1060.0";"2.164464"
"1070.0";"2.163908"
"1080.0";"2.160503"
"1090.0";"1.988286"
"1100.0";"2.083293"
"1110.0";"2.153912"
"1120.0";"2.095015"
"1130.0";"1.951103"
"1140.0";"2.018966"
"1150.0";"1.906361"
"1160.0";"1.839065"
"1170.0";"1.806556"
"1180.0";"1.901724"
"1190.0";"1.989159"
"1200.0";"2.150678"
"1210.0";"2.413365"
"1220.0";"2.510965"
"1230.0";"2.372249"
"1240.0";"2.173108"
"1250.0";"2.271479"
"1260.0";"2.38041"
"1270.0";"2.330271"
"1280.0";"2.407366"
"1290.0";"2.651662"
"1300.0";"2.806812"
"1310.0";"2.830515"
"1320.0";"2.732509"
