# This .csv file was created 12.10.2024 14:30
# extracted out of file prod_mindist_mol8_dimer_area.xvg in working dir /media/ron/DiplArbeit1/neue simulationen/2BLG/LIGAND/CA/2blg_ca_1
# Original file was created by command :
"Minimum Distance"
"Time (ps)";"MOL8-dimer_area"
"0.0";"5.671328"
"10.0";"5.733536"
"20.0";"5.588291"
"30.0";"5.148851"
"40.0";"5.228267"
"50.0";"4.988876"
"60.0";"5.111719"
"70.0";"5.195385"
"80.0";"5.347586"
"90.0";"5.392749"
"100.0";"5.307714"
"110.0";"4.887626"
"120.0";"5.07548"
"130.0";"4.989554"
"140.0";"5.430789"
"150.0";"5.28271"
"160.0";"4.818405"
"170.0";"4.795329"
"180.0";"4.8519"
"190.0";"4.759703"
"200.0";"4.952882"
"210.0";"5.038997"
"220.0";"5.286674"
"230.0";"5.082682"
"240.0";"4.991105"
"250.0";"5.244506"
"260.0";"5.086177"
"270.0";"4.988994"
"280.0";"4.831065"
"290.0";"4.961046"
"300.0";"5.060039"
"310.0";"5.174771"
"320.0";"5.297118"
"330.0";"5.24101"
"340.0";"5.211179"
"350.0";"5.307098"
"360.0";"5.430086"
"370.0";"5.255906"
"380.0";"5.363413"
"390.0";"5.393949"
"400.0";"5.537748"
"410.0";"5.628751"
"420.0";"5.362275"
"430.0";"5.586236"
"440.0";"5.288859"
"450.0";"5.24851"
"460.0";"5.308238"
"470.0";"5.346176"
"480.0";"5.354007"
"490.0";"5.277285"
"500.0";"5.196588"
"510.0";"5.044531"
"520.0";"5.22752"
"530.0";"5.411983"
"540.0";"5.724936"
"550.0";"5.69465"
"560.0";"5.62982"
"570.0";"5.51455"
"580.0";"5.492722"
"590.0";"5.305204"
"600.0";"4.87831"
"610.0";"5.222934"
"620.0";"5.264047"
"630.0";"5.307253"
"640.0";"5.194006"
"650.0";"5.12559"
"660.0";"5.19169"
"670.0";"5.239375"
"680.0";"5.491197"
"690.0";"5.303704"
"700.0";"5.528987"
"710.0";"5.544662"
"720.0";"5.363828"
"730.0";"5.186762"
"740.0";"5.020328"
"750.0";"4.648246"
"760.0";"4.543888"
"770.0";"4.803732"
"780.0";"5.017706"
"790.0";"5.151425"
"800.0";"5.215255"
"810.0";"5.257566"
"820.0";"4.993638"
"830.0";"5.079356"
"840.0";"5.328595"
"850.0";"5.119472"
"860.0";"5.241223"
"870.0";"5.206254"
"880.0";"4.801662"
"890.0";"4.96427"
"900.0";"4.589881"
"910.0";"4.833403"
"920.0";"5.080172"
"930.0";"4.832181"
"940.0";"5.056088"
"950.0";"4.982879"
"960.0";"5.064805"
"970.0";"5.096783"
"980.0";"4.997937"
"990.0";"5.064487"
"1000.0";"5.037235"
"1010.0";"4.929808"
"1020.0";"4.830688"
"1030.0";"4.784631"
"1040.0";"4.67014"
"1050.0";"4.461298"
"1060.0";"4.474974"
"1070.0";"4.36609"
"1080.0";"4.258853"
"1090.0";"4.2297"
"1100.0";"4.495628"
"1110.0";"4.265899"
"1120.0";"4.161262"
"1130.0";"4.434057"
"1140.0";"4.682421"
"1150.0";"4.713807"
"1160.0";"4.819796"
"1170.0";"4.812504"
"1180.0";"4.809766"
"1190.0";"4.7975"
"1200.0";"4.721374"
"1210.0";"5.334339"
"1220.0";"5.500283"
"1230.0";"5.512846"
"1240.0";"5.345457"
"1250.0";"5.378987"
"1260.0";"5.402067"
"1270.0";"5.403455"
"1280.0";"5.44907"
"1290.0";"5.414919"
"1300.0";"5.284965"
"1310.0";"5.39476"
"1320.0";"5.358216"
"1330.0";"5.141392"
"1340.0";"4.936981"
"1350.0";"4.853879"
"1360.0";"4.949422"
"1370.0";"5.049984"
"1380.0";"5.44375"
"1390.0";"5.121999"
"1400.0";"4.814263"
"1410.0";"4.836713"
"1420.0";"4.755666"
"1430.0";"4.900723"
"1440.0";"4.547445"
"1450.0";"4.89489"
"1460.0";"4.925406"
"1470.0";"4.977067"
"1480.0";"5.605156"
"1490.0";"5.927081"
"1500.0";"5.889716"
"1510.0";"6.130976"
"1520.0";"6.015273"
"1530.0";"5.951988"
"1540.0";"5.990604"
"1550.0";"5.965072"
"1560.0";"5.754492"
"1570.0";"5.679407"
"1580.0";"6.105965"
"1590.0";"5.965018"
"1600.0";"5.848972"
"1610.0";"5.819301"
"1620.0";"5.533915"
"1630.0";"5.675034"
"1640.0";"5.725182"
"1650.0";"5.986032"
"1660.0";"5.575254"
"1670.0";"5.475031"
"1680.0";"5.547131"
"1690.0";"5.447095"
"1700.0";"5.578695"
"1710.0";"5.746741"
"1720.0";"5.580515"
"1730.0";"5.245274"
"1740.0";"5.240182"
"1750.0";"5.430917"
"1760.0";"5.422116"
"1770.0";"5.517915"
"1780.0";"5.804796"
"1790.0";"5.751391"
"1800.0";"5.343268"
"1810.0";"4.953651"
"1820.0";"4.927836"
"1830.0";"4.807716"
"1840.0";"5.399378"
"1850.0";"5.614925"
"1860.0";"5.971404"
"1870.0";"5.840679"
"1880.0";"5.832495"
"1890.0";"5.682448"
"1900.0";"5.805655"
"1910.0";"5.864688"
"1920.0";"5.515328"
"1930.0";"5.632442"
"1940.0";"5.712041"
"1950.0";"5.711342"
"1960.0";"5.891543"
"1970.0";"5.978771"
"1980.0";"5.853673"
"1990.0";"6.094037"
"2000.0";"5.914448"
"2010.0";"6.160763"
"2020.0";"6.112719"
"2030.0";"6.328997"
"2040.0";"6.593201"
"2050.0";"6.458148"
"2060.0";"6.328022"
"2070.0";"6.174238"
"2080.0";"6.337448"
"2090.0";"6.182089"
"2100.0";"6.08522"
"2110.0";"6.105158"
"2120.0";"6.168526"
"2130.0";"6.225858"
"2140.0";"6.226607"
"2150.0";"6.087984"
"2160.0";"6.017362"
"2170.0";"6.389461"
"2180.0";"6.39672"
"2190.0";"6.219202"
"2200.0";"6.469122"
"2210.0";"6.415538"
"2220.0";"6.37647"
"2230.0";"6.051741"
"2240.0";"6.231105"
"2250.0";"6.34261"
"2260.0";"6.517898"
"2270.0";"6.358235"
"2280.0";"6.029379"
"2290.0";"5.843004"
"2300.0";"6.0229"
"2310.0";"5.880876"
"2320.0";"5.81707"
"2330.0";"5.609824"
"2340.0";"5.240904"
"2350.0";"5.229179"
"2360.0";"5.246114"
"2370.0";"5.360656"
"2380.0";"5.56793"
"2390.0";"5.676082"
"2400.0";"5.893951"
"2410.0";"5.666385"
"2420.0";"5.370687"
"2430.0";"5.6532"
"2440.0";"5.213374"
"2450.0";"5.182105"
"2460.0";"5.111619"
"2470.0";"5.106945"
"2480.0";"5.045115"
"2490.0";"4.921369"
"2500.0";"5.298769"
"2510.0";"5.461562"
"2520.0";"5.902608"
"2530.0";"5.943799"
"2540.0";"5.762778"
"2550.0";"5.716293"
"2560.0";"5.821301"
"2570.0";"5.850642"
"2580.0";"6.137318"
"2590.0";"6.208161"
"2600.0";"6.054953"
"2610.0";"6.142931"
"2620.0";"6.49327"
"2630.0";"6.247332"
"2640.0";"6.205211"
"2650.0";"6.32975"
"2660.0";"6.396649"
"2670.0";"6.197891"
"2680.0";"6.212361"
"2690.0";"6.066625"
"2700.0";"5.948098"
"2710.0";"6.103062"
"2720.0";"6.292493"
"2730.0";"6.390057"
"2740.0";"6.609733"
"2750.0";"6.517446"
"2760.0";"6.427906"
"2770.0";"6.539701"
"2780.0";"6.465441"
"2790.0";"6.369417"
"2800.0";"6.339637"
"2810.0";"6.288265"
"2820.0";"6.203619"
"2830.0";"6.508281"
"2840.0";"6.93308"
"2850.0";"6.790724"
"2860.0";"6.613651"
"2870.0";"6.824202"
"2880.0";"6.973339"
"2890.0";"6.90898"
"2900.0";"6.937604"
