# This .csv file was created 12.10.2024 14:29
# extracted out of file prod_mindist_mol1_dimer_area.xvg in working dir /media/ron/DiplArbeit1/neue simulationen/2BLG/LIGAND/CAB/2blg_cab_2
# Original file was created by command :
"Minimum Distance"
"Time (ps)";"MOL1-dimer_area"
"0.0";"1.606997"
"10.0";"1.447645"
"20.0";"1.543654"
"30.0";"1.275209"
"40.0";"1.503592"
"50.0";"1.333083"
"60.0";"1.638685"
"70.0";"1.374047"
"80.0";"1.07513"
"90.0";"1.043105"
"100.0";"1.108644"
"110.0";"1.186154"
"120.0";"1.221195"
"130.0";"1.239779"
"140.0";"1.337165"
"150.0";"1.365466"
"160.0";"1.659969"
"170.0";"1.65433"
"180.0";"1.709257"
"190.0";"1.765602"
"200.0";"1.810733"
"210.0";"1.447019"
"220.0";"1.60839"
"230.0";"1.664763"
"240.0";"1.367935"
"250.0";"1.551576"
"260.0";"1.645831"
"270.0";"1.768862"
"280.0";"2.011707"
"290.0";"1.792562"
"300.0";"1.606323"
"310.0";"1.629055"
"320.0";"1.507768"
"330.0";"1.249461"
"340.0";"1.345719"
"350.0";"1.283238"
"360.0";"1.337598"
"370.0";"1.341437"
"380.0";"1.447046"
"390.0";"1.42117"
"400.0";"1.326649"
"410.0";"1.556241"
"420.0";"1.899884"
"430.0";"1.705084"
"440.0";"1.651627"
"450.0";"1.599656"
"460.0";"1.557234"
"470.0";"1.649992"
"480.0";"1.661916"
"490.0";"1.92098"
"500.0";"1.780059"
"510.0";"1.976179"
"520.0";"2.086047"
"530.0";"1.743807"
"540.0";"1.649882"
"550.0";"1.525886"
"560.0";"1.371203"
"570.0";"1.480354"
"580.0";"1.634651"
"590.0";"1.665794"
"600.0";"1.499346"
"610.0";"1.207848"
"620.0";"1.491183"
"630.0";"1.303875"
"640.0";"1.179277"
"650.0";"1.292632"
"660.0";"1.270813"
"670.0";"1.069276"
"680.0";"0.9668249"
"690.0";"0.9880566"
"700.0";"1.115957"
"710.0";"1.007118"
"720.0";"0.9007599"
"730.0";"0.9953068"
"740.0";"1.196048"
"750.0";"1.159798"
"760.0";"1.113304"
"770.0";"1.100428"
"780.0";"1.034818"
"790.0";"0.9900047"
"800.0";"0.9619492"
"810.0";"1.326547"
"820.0";"1.910188"
"830.0";"2.077577"
"840.0";"2.25478"
"850.0";"2.082558"
"860.0";"2.019523"
"870.0";"2.133224"
"880.0";"2.140376"
"890.0";"2.146013"
"900.0";"2.273358"
"910.0";"2.484078"
"920.0";"2.425801"
"930.0";"2.542803"
"940.0";"2.533634"
"950.0";"2.512621"
"960.0";"2.765201"
"970.0";"2.750468"
"980.0";"2.801894"
"990.0";"2.875982"
"1000.0";"2.830477"
"1010.0";"2.616627"
"1020.0";"2.618316"
"1030.0";"2.744864"
