# This .csv file was created 12.10.2024 14:31
# extracted out of file prod_mindist_mol6_dimer_area.xvg in working dir /media/ron/DiplArbeit1/neue simulationen/2BLG/LIGAND/CLAD/2blg_clad_2
# Original file was created by command :
"Minimum Distance"
"Time (ps)";"MOL6-dimer_area"
"0.0";"4.848395"
"10.0";"4.844551"
"20.0";"5.003524"
"30.0";"4.93998"
"40.0";"5.021907"
"50.0";"4.906122"
"60.0";"4.870443"
"70.0";"4.679021"
"80.0";"4.853024"
"90.0";"4.882016"
"100.0";"5.069468"
"110.0";"4.989264"
"120.0";"5.042595"
"130.0";"4.841404"
"140.0";"4.851709"
"150.0";"4.71259"
"160.0";"4.57169"
"170.0";"4.76645"
"180.0";"4.869114"
"190.0";"4.833592"
"200.0";"4.530847"
"210.0";"4.555637"
"220.0";"4.688814"
"230.0";"4.706024"
"240.0";"4.634402"
"250.0";"4.644636"
"260.0";"4.546716"
"270.0";"4.532227"
"280.0";"4.507438"
"290.0";"4.781899"
"300.0";"4.867553"
"310.0";"4.659225"
"320.0";"4.26364"
"330.0";"4.223601"
"340.0";"3.978589"
"350.0";"4.089653"
"360.0";"4.186295"
"370.0";"3.883027"
"380.0";"4.12104"
"390.0";"4.193691"
"400.0";"4.029453"
"410.0";"4.087175"
"420.0";"4.026357"
"430.0";"3.831006"
"440.0";"3.823828"
"450.0";"3.722126"
"460.0";"3.382176"
"470.0";"3.442607"
"480.0";"3.451441"
"490.0";"3.469643"
"500.0";"3.279072"
"510.0";"3.220799"
"520.0";"3.052247"
"530.0";"3.048098"
"540.0";"3.206394"
"550.0";"3.294634"
"560.0";"3.16851"
"570.0";"3.47024"
"580.0";"3.284412"
"590.0";"3.381458"
"600.0";"3.384632"
"610.0";"3.668851"
"620.0";"3.726859"
"630.0";"3.861174"
"640.0";"4.298128"
"650.0";"4.076322"
"660.0";"4.224849"
"670.0";"4.13976"
"680.0";"4.092633"
"690.0";"4.263954"
"700.0";"4.168244"
"710.0";"4.107216"
"720.0";"4.166039"
"730.0";"4.202638"
"740.0";"4.171659"
"750.0";"4.103051"
"760.0";"4.219592"
"770.0";"3.970646"
"780.0";"3.767422"
"790.0";"3.707426"
"800.0";"3.769803"
"810.0";"3.41385"
"820.0";"3.485686"
"830.0";"3.529066"
"840.0";"3.75961"
"850.0";"3.898382"
"860.0";"3.954354"
"870.0";"4.182177"
"880.0";"4.390132"
"890.0";"3.934904"
"900.0";"3.935123"
"910.0";"3.96188"
"920.0";"3.743734"
"930.0";"3.689692"
"940.0";"3.886749"
"950.0";"3.784497"
"960.0";"3.842299"
"970.0";"3.744204"
"980.0";"3.563484"
"990.0";"3.620927"
"1000.0";"3.530977"
"1010.0";"3.330576"
"1020.0";"3.267885"
"1030.0";"3.062423"
"1040.0";"3.061727"
"1050.0";"2.98482"
"1060.0";"3.048867"
"1070.0";"3.043682"
"1080.0";"2.894026"
"1090.0";"3.103326"
"1100.0";"3.053541"
"1110.0";"3.282433"
"1120.0";"3.094241"
"1130.0";"2.743715"
"1140.0";"2.894819"
"1150.0";"2.897766"
"1160.0";"2.745735"
"1170.0";"2.902404"
"1180.0";"2.622838"
"1190.0";"2.835506"
"1200.0";"2.880635"
"1210.0";"2.946529"
"1220.0";"2.82107"
"1230.0";"2.978517"
"1240.0";"3.023862"
"1250.0";"3.200746"
"1260.0";"3.48589"
"1270.0";"3.358829"
"1280.0";"3.49178"
"1290.0";"3.418668"
"1300.0";"3.454231"
"1310.0";"3.2413"
"1320.0";"3.141958"
"1330.0";"3.082215"
"1340.0";"3.196697"
"1350.0";"3.103609"
"1360.0";"3.131477"
"1370.0";"3.113676"
"1380.0";"2.923712"
"1390.0";"3.138628"
"1400.0";"3.408893"
"1410.0";"3.462526"
"1420.0";"3.243924"
"1430.0";"3.065692"
"1440.0";"3.176314"
"1450.0";"3.382956"
"1460.0";"3.377265"
"1470.0";"3.360483"
"1480.0";"3.0901"
"1490.0";"3.215786"
"1500.0";"3.382539"
"1510.0";"3.582863"
"1520.0";"3.683183"
"1530.0";"3.610511"
"1540.0";"3.640656"
"1550.0";"3.497469"
"1560.0";"3.529981"
"1570.0";"3.516454"
"1580.0";"3.439134"
"1590.0";"3.447876"
"1600.0";"3.510904"
"1610.0";"3.71759"
"1620.0";"3.684588"
"1630.0";"3.525895"
"1640.0";"3.569763"
"1650.0";"3.536485"
"1660.0";"3.4248"
"1670.0";"3.354816"
"1680.0";"3.185576"
"1690.0";"3.438484"
"1700.0";"3.65454"
"1710.0";"3.603264"
"1720.0";"3.557527"
"1730.0";"3.345765"
"1740.0";"3.502844"
"1750.0";"3.725442"
"1760.0";"3.8794"
"1770.0";"4.226435"
"1780.0";"4.197853"
"1790.0";"4.283946"
"1800.0";"3.986252"
"1810.0";"3.837331"
"1820.0";"3.727607"
"1830.0";"3.541887"
"1840.0";"3.838053"
"1850.0";"3.822733"
"1860.0";"3.863072"
"1870.0";"3.971091"
"1880.0";"3.706873"
"1890.0";"3.810775"
"1900.0";"3.812012"
"1910.0";"3.983991"
"1920.0";"4.008145"
"1930.0";"3.928843"
"1940.0";"3.85887"
"1950.0";"4.063132"
"1960.0";"4.230334"
"1970.0";"4.196425"
"1980.0";"4.258971"
"1990.0";"4.472048"
"2000.0";"4.492522"
"2010.0";"4.267013"
"2020.0";"4.318389"
"2030.0";"4.3626"
"2040.0";"4.402542"
"2050.0";"4.39033"
"2060.0";"4.296346"
"2070.0";"3.942096"
"2080.0";"3.852223"
"2090.0";"3.945026"
"2100.0";"4.019216"
"2110.0";"4.182288"
"2120.0";"4.153339"
"2130.0";"4.108955"
"2140.0";"4.618537"
"2150.0";"4.499166"
"2160.0";"4.610681"
"2170.0";"4.57798"
"2180.0";"4.429401"
"2190.0";"4.367859"
"2200.0";"4.145034"
"2210.0";"4.028498"
"2220.0";"4.270848"
"2230.0";"4.363527"
"2240.0";"4.360531"
"2250.0";"4.442557"
"2260.0";"4.449189"
"2270.0";"4.529852"
"2280.0";"4.626371"
"2290.0";"4.652681"
"2300.0";"4.839273"
"2310.0";"4.7935"
"2320.0";"4.705011"
"2330.0";"4.806547"
"2340.0";"4.793963"
"2350.0";"4.731393"
"2360.0";"4.943707"
"2370.0";"4.743643"
"2380.0";"4.740378"
"2390.0";"4.575791"
"2400.0";"4.553305"
"2410.0";"4.453947"
"2420.0";"4.263271"
"2430.0";"4.361848"
"2440.0";"4.427722"
"2450.0";"4.592013"
"2460.0";"4.251837"
"2470.0";"4.174355"
"2480.0";"4.176348"
"2490.0";"4.142306"
"2500.0";"4.152519"
"2510.0";"4.129746"
"2520.0";"4.047424"
"2530.0";"3.961398"
"2540.0";"3.888637"
"2550.0";"3.997833"
"2560.0";"3.887342"
"2570.0";"3.918729"
"2580.0";"3.907822"
"2590.0";"3.768606"
"2600.0";"3.790466"
"2610.0";"3.769498"
"2620.0";"3.756405"
"2630.0";"3.730901"
"2640.0";"3.673131"
"2650.0";"3.701364"
"2660.0";"3.658917"
"2670.0";"3.765141"
"2680.0";"3.875995"
"2690.0";"3.838024"
"2700.0";"3.898992"
"2710.0";"3.755522"
"2720.0";"3.687094"
"2730.0";"3.58742"
"2740.0";"3.63009"
"2750.0";"3.617779"
"2760.0";"3.710246"
"2770.0";"4.025794"
"2780.0";"4.258529"
"2790.0";"4.44733"
"2800.0";"4.673289"
"2810.0";"4.829655"
"2820.0";"5.015857"
"2830.0";"4.917791"
"2840.0";"4.859201"
"2850.0";"4.780469"
"2860.0";"4.618097"
"2870.0";"4.591183"
"2880.0";"4.794729"
"2890.0";"4.706263"
"2900.0";"4.752452"
"2910.0";"4.675788"
"2920.0";"4.779027"
"2930.0";"4.758718"
"2940.0";"4.567802"
"2950.0";"4.858558"
"2960.0";"4.890519"
"2970.0";"5.00818"
"2980.0";"5.244766"
"2990.0";"5.273295"
"3000.0";"5.001809"
"3010.0";"5.036474"
"3020.0";"4.97483"
"3030.0";"5.110943"
"3040.0";"5.228778"
"3050.0";"5.376366"
"3060.0";"5.16897"
"3070.0";"5.287523"
"3080.0";"5.231968"
"3090.0";"5.169073"
"3100.0";"5.203524"
"3110.0";"5.092152"
"3120.0";"5.047748"
"3130.0";"5.107171"
"3140.0";"5.30876"
"3150.0";"5.189816"
"3160.0";"5.253589"
"3170.0";"5.460701"
"3180.0";"5.513576"
"3190.0";"5.577925"
"3200.0";"5.476739"
"3210.0";"5.582548"
"3220.0";"5.525741"
"3230.0";"5.551723"
"3240.0";"5.63899"
"3250.0";"5.637593"
"3260.0";"5.734684"
"3270.0";"5.608945"
"3280.0";"5.51185"
"3290.0";"5.48232"
"3300.0";"5.509387"
"3310.0";"5.699253"
"3320.0";"5.820183"
"3330.0";"5.516883"
"3340.0";"5.395018"
