# This .csv file was created 12.10.2024 14:28
# extracted out of file prod_mindist_neg1_mol5_55.xvg in working dir /media/ron/DiplArbeit1/neue simulationen/2BLG/LIGAND/CLAB/2blg_clab_2
# Original file was created by command :
"Minimum Distance"
"Time (ps)";"Protein_neg1-MOL5"
"0.0";"4.195992"
"10.0";"4.119205"
"20.0";"4.171293"
"30.0";"4.102544"
"40.0";"4.096874"
"50.0";"3.934052"
"60.0";"3.850605"
"70.0";"3.644582"
"80.0";"3.822014"
"90.0";"3.852656"
"100.0";"3.700328"
"110.0";"3.749418"
"120.0";"3.921433"
"130.0";"3.677868"
"140.0";"3.798902"
"150.0";"3.914135"
"160.0";"3.945155"
"170.0";"4.370446"
"180.0";"4.464361"
"190.0";"4.104292"
"200.0";"3.975452"
"210.0";"4.182738"
"220.0";"4.015173"
"230.0";"4.154469"
"240.0";"4.337097"
"250.0";"4.373812"
"260.0";"4.310936"
"270.0";"4.260488"
"280.0";"4.095379"
"290.0";"4.029828"
"300.0";"4.308403"
"310.0";"3.995283"
"320.0";"4.137103"
"330.0";"4.284632"
"340.0";"4.098993"
"350.0";"3.883873"
"360.0";"3.832211"
"370.0";"3.885052"
"380.0";"4.145417"
"390.0";"4.070348"
"400.0";"4.034378"
"410.0";"3.906161"
"420.0";"3.837707"
"430.0";"4.024529"
"440.0";"4.109457"
"450.0";"3.980782"
"460.0";"3.780324"
"470.0";"3.976322"
"480.0";"4.133711"
"490.0";"4.100245"
"500.0";"3.946132"
"510.0";"3.962678"
"520.0";"4.037165"
"530.0";"4.041622"
"540.0";"3.841476"
"550.0";"4.035631"
"560.0";"4.112385"
"570.0";"4.240845"
"580.0";"4.214745"
"590.0";"4.179243"
"600.0";"4.204835"
"610.0";"4.119605"
"620.0";"4.203973"
"630.0";"4.307598"
"640.0";"4.004884"
"650.0";"3.744471"
"660.0";"3.766142"
"670.0";"3.763084"
"680.0";"3.339227"
"690.0";"3.31896"
"700.0";"3.285818"
"710.0";"3.173812"
"720.0";"3.043066"
"730.0";"2.907406"
"740.0";"2.94928"
"750.0";"3.097787"
"760.0";"3.006276"
"770.0";"3.072203"
"780.0";"3.068937"
"790.0";"3.264628"
"800.0";"3.153237"
"810.0";"3.430444"
"820.0";"3.266078"
"830.0";"2.830523"
"840.0";"2.999127"
"850.0";"3.169709"
"860.0";"3.191433"
"870.0";"3.09533"
"880.0";"3.177982"
"890.0";"3.129915"
"900.0";"3.065537"
"910.0";"2.993496"
"920.0";"3.023063"
"930.0";"3.312164"
"940.0";"3.2394"
"950.0";"3.200888"
"960.0";"3.310501"
"970.0";"3.402819"
"980.0";"3.384432"
"990.0";"3.449863"
"1000.0";"3.30471"
"1010.0";"3.13018"
"1020.0";"3.156043"
"1030.0";"3.217016"
"1040.0";"3.112264"
"1050.0";"3.078239"
"1060.0";"3.048145"
"1070.0";"2.945061"
"1080.0";"2.809428"
"1090.0";"2.425413"
"1100.0";"2.672157"
"1110.0";"2.967396"
"1120.0";"2.927479"
"1130.0";"3.057252"
"1140.0";"3.415628"
"1150.0";"3.577401"
"1160.0";"3.512221"
"1170.0";"3.555489"
"1180.0";"3.460113"
"1190.0";"3.390407"
"1200.0";"3.224695"
"1210.0";"3.282903"
"1220.0";"3.030908"
"1230.0";"2.938184"
"1240.0";"3.384974"
"1250.0";"3.458959"
"1260.0";"3.413606"
"1270.0";"3.360871"
"1280.0";"3.289062"
"1290.0";"3.290411"
"1300.0";"3.26392"
"1310.0";"3.34855"
"1320.0";"3.241865"
"1330.0";"3.405264"
"1340.0";"3.28964"
"1350.0";"3.287617"
"1360.0";"3.456292"
"1370.0";"3.420779"
"1380.0";"3.436743"
"1390.0";"3.466717"
"1400.0";"3.484675"
"1410.0";"3.578816"
"1420.0";"3.715812"
"1430.0";"3.692683"
"1440.0";"3.755978"
"1450.0";"4.055074"
"1460.0";"3.789488"
"1470.0";"3.938983"
"1480.0";"4.139712"
"1490.0";"4.13422"
"1500.0";"4.18846"
"1510.0";"3.739501"
"1520.0";"3.728439"
"1530.0";"3.790421"
"1540.0";"3.965992"
"1550.0";"4.012185"
"1560.0";"3.830718"
"1570.0";"3.905033"
"1580.0";"3.98519"
"1590.0";"3.999885"
"1600.0";"3.986382"
"1610.0";"3.839504"
"1620.0";"3.836219"
"1630.0";"3.891774"
"1640.0";"3.752766"
"1650.0";"3.645046"
"1660.0";"3.288388"
"1670.0";"3.358698"
"1680.0";"3.038916"
"1690.0";"2.912163"
"1700.0";"3.063232"
"1710.0";"3.060882"
"1720.0";"3.040393"
"1730.0";"3.042115"
"1740.0";"3.090402"
"1750.0";"3.008218"
"1760.0";"3.180913"
"1770.0";"3.043917"
"1780.0";"3.005931"
"1790.0";"2.819981"
"1800.0";"2.634561"
"1810.0";"2.729947"
"1820.0";"2.437561"
"1830.0";"2.621216"
"1840.0";"2.567967"
"1850.0";"2.56989"
"1860.0";"2.410809"
"1870.0";"2.392179"
"1880.0";"2.468164"
"1890.0";"2.442621"
"1900.0";"2.20611"
"1910.0";"2.191626"
"1920.0";"2.241875"
"1930.0";"2.344492"
"1940.0";"2.217149"
"1950.0";"2.314308"
"1960.0";"2.19912"
"1970.0";"2.093841"
"1980.0";"1.886019"
"1990.0";"1.920901"
"2000.0";"1.675592"
"2010.0";"1.402841"
"2020.0";"1.628698"
"2030.0";"1.561861"
"2040.0";"1.665836"
"2050.0";"1.804438"
"2060.0";"1.751385"
"2070.0";"1.924909"
"2080.0";"1.975874"
"2090.0";"2.032805"
"2100.0";"2.027602"
"2110.0";"2.162103"
"2120.0";"2.35444"
"2130.0";"2.594473"
"2140.0";"2.438251"
"2150.0";"2.562612"
"2160.0";"2.579963"
"2170.0";"2.646128"
"2180.0";"2.648016"
"2190.0";"2.655308"
"2200.0";"2.818794"
"2210.0";"3.188904"
"2220.0";"3.137464"
"2230.0";"3.212378"
"2240.0";"3.209559"
"2250.0";"3.645291"
"2260.0";"3.90335"
"2270.0";"3.61357"
"2280.0";"3.678142"
"2290.0";"3.255323"
"2300.0";"3.285652"
"2310.0";"3.304863"
"2320.0";"3.355732"
"2330.0";"3.524665"
"2340.0";"3.525573"
"2350.0";"3.603064"
"2360.0";"3.57201"
"2370.0";"3.658809"
"2380.0";"3.466519"
"2390.0";"3.6118"
"2400.0";"3.968277"
"2410.0";"4.208391"
"2420.0";"4.333845"
"2430.0";"4.023202"
"2440.0";"4.083447"
"2450.0";"3.880745"
"2460.0";"3.942485"
"2470.0";"3.899485"
"2480.0";"3.991483"
"2490.0";"3.673832"
"2500.0";"3.703436"
"2510.0";"4.111801"
"2520.0";"3.83706"
"2530.0";"3.597298"
"2540.0";"3.573253"
"2550.0";"3.761297"
"2560.0";"3.689827"
"2570.0";"3.725023"
"2580.0";"3.69389"
"2590.0";"3.702329"
"2600.0";"3.559962"
"2610.0";"3.646774"
"2620.0";"3.67623"
"2630.0";"3.51001"
"2640.0";"3.824153"
"2650.0";"3.601292"
"2660.0";"3.256277"
"2670.0";"3.225762"
"2680.0";"3.053011"
"2690.0";"3.01809"
"2700.0";"3.229608"
"2710.0";"3.370864"
"2720.0";"3.596758"
"2730.0";"3.476267"
"2740.0";"3.552202"
"2750.0";"3.403392"
"2760.0";"3.442576"
"2770.0";"3.208386"
"2780.0";"3.039004"
"2790.0";"3.311766"
"2800.0";"3.458178"
"2810.0";"3.703811"
"2820.0";"3.557908"
"2830.0";"3.757895"
"2840.0";"3.574367"
"2850.0";"3.739132"
"2860.0";"3.692456"
"2870.0";"3.612156"
"2880.0";"3.466257"
"2890.0";"3.412355"
"2900.0";"3.406363"
"2910.0";"3.320951"
"2920.0";"3.104207"
"2930.0";"3.13486"
"2940.0";"3.085229"
"2950.0";"3.329758"
"2960.0";"3.320194"
"2970.0";"3.28154"
"2980.0";"2.814162"
"2990.0";"2.919922"
"3000.0";"2.996174"
"3010.0";"2.99547"
"3020.0";"3.080912"
"3030.0";"3.104416"
"3040.0";"3.33302"
"3050.0";"3.234988"
"3060.0";"3.170121"
"3070.0";"3.040262"
"3080.0";"3.072857"
"3090.0";"3.184742"
"3100.0";"3.309637"
"3110.0";"3.218605"
"3120.0";"3.289535"
"3130.0";"3.339617"
"3140.0";"3.32243"
"3150.0";"3.512379"
"3160.0";"3.711879"
"3170.0";"3.523569"
"3180.0";"3.598196"
"3190.0";"3.471129"
"3200.0";"3.510891"
"3210.0";"3.339109"
"3220.0";"3.390124"
"3230.0";"3.464086"
"3240.0";"3.41282"
"3250.0";"3.498032"
"3260.0";"3.706527"
"3270.0";"3.627728"
"3280.0";"3.823909"
"3290.0";"3.731501"
"3300.0";"3.529182"
"3310.0";"3.564446"
"3320.0";"3.514252"
"3330.0";"3.673242"
"3340.0";"3.64413"
"3350.0";"3.583547"
"3360.0";"3.715853"
"3370.0";"3.568575"
"3380.0";"3.510844"
"3390.0";"3.684714"
"3400.0";"3.839082"
"3410.0";"3.899165"
"3420.0";"3.637753"
"3430.0";"3.794693"
"3440.0";"3.451626"
"3450.0";"3.399404"
"3460.0";"3.293245"
"3470.0";"3.128959"
"3480.0";"3.083813"
"3490.0";"2.9626"
"3500.0";"2.840651"
"3510.0";"2.775339"
"3520.0";"2.871898"
"3530.0";"2.877097"
"3540.0";"2.695983"
"3550.0";"2.839163"
"3560.0";"2.860987"
"3570.0";"2.748544"
"3580.0";"2.848188"
"3590.0";"2.922965"
"3600.0";"3.046783"
"3610.0";"2.989788"
"3620.0";"2.904736"
"3630.0";"2.886072"
"3640.0";"2.981646"
"3650.0";"3.011561"
"3660.0";"3.095407"
"3670.0";"3.399318"
"3680.0";"3.461528"
"3690.0";"3.642066"
"3700.0";"3.649102"
"3710.0";"3.655411"
"3720.0";"3.477506"
"3730.0";"3.634278"
"3740.0";"3.862176"
"3750.0";"3.816963"
"3760.0";"3.774543"
"3770.0";"3.542755"
"3780.0";"3.644828"
"3790.0";"3.685781"
"3800.0";"3.738601"
"3810.0";"3.7369"
"3820.0";"3.630246"
"3830.0";"3.75422"
"3840.0";"3.700777"
"3850.0";"3.430836"
"3860.0";"3.413213"
"3870.0";"3.393303"
"3880.0";"3.5074"
"3890.0";"3.919524"
"3900.0";"3.597403"
"3910.0";"3.563053"
"3920.0";"3.313889"
"3930.0";"3.416826"
"3940.0";"3.410316"
"3950.0";"3.25801"
"3960.0";"3.258034"
"3970.0";"3.396811"
"3980.0";"3.152448"
"3990.0";"3.169554"
"4000.0";"3.053885"
"4010.0";"2.989839"
"4020.0";"2.931691"
"4030.0";"2.851719"
"4040.0";"2.757379"
"4050.0";"2.665843"
"4060.0";"2.396215"
"4070.0";"2.421478"
"4080.0";"2.555737"
"4090.0";"2.604736"
"4100.0";"2.704098"
"4110.0";"2.723499"
"4120.0";"2.907577"
"4130.0";"2.769166"
"4140.0";"2.565211"
"4150.0";"2.31846"
"4160.0";"2.544586"
"4170.0";"2.434908"
