# This .csv file was created 12.10.2024 14:30
# extracted out of file prod_mindist_neg1_mol5_55.xvg in working dir /media/ron/DiplArbeit1/neue simulationen/2BLG/LIGAND/CLAD/2blg_clad_1
# Original file was created by command :
"Minimum Distance"
"Time (ps)";"Protein_neg1-MOL5"
"0.0";"2.45075"
"10.0";"2.586662"
"20.0";"2.586188"
"30.0";"2.501587"
"40.0";"2.295098"
"50.0";"2.431852"
"60.0";"2.336473"
"70.0";"2.386961"
"80.0";"2.455601"
"90.0";"2.454592"
"100.0";"2.841905"
"110.0";"2.736166"
"120.0";"2.675181"
"130.0";"3.00022"
"140.0";"3.005198"
"150.0";"2.718176"
"160.0";"2.835797"
"170.0";"3.017311"
"180.0";"2.795114"
"190.0";"2.717118"
"200.0";"2.815466"
"210.0";"2.718967"
"220.0";"2.718258"
"230.0";"2.79746"
"240.0";"2.879313"
"250.0";"2.952746"
"260.0";"2.945997"
"270.0";"3.007549"
"280.0";"2.980752"
"290.0";"2.982202"
"300.0";"3.206819"
"310.0";"3.366275"
"320.0";"3.294995"
"330.0";"3.174677"
"340.0";"2.959707"
"350.0";"2.791397"
"360.0";"2.621642"
"370.0";"2.671167"
"380.0";"2.673143"
"390.0";"2.902645"
"400.0";"2.832836"
"410.0";"2.865"
"420.0";"2.763094"
"430.0";"2.581891"
"440.0";"2.843632"
"450.0";"2.786491"
"460.0";"2.938011"
"470.0";"3.198901"
"480.0";"3.349318"
"490.0";"3.386855"
"500.0";"3.708706"
"510.0";"3.749844"
"520.0";"3.775863"
"530.0";"3.51464"
"540.0";"3.702051"
"550.0";"3.688294"
"560.0";"3.91756"
"570.0";"3.964037"
"580.0";"3.931498"
"590.0";"3.997051"
"600.0";"3.854046"
"610.0";"3.9049"
"620.0";"4.001142"
"630.0";"4.17651"
"640.0";"4.12771"
"650.0";"4.158069"
"660.0";"4.010239"
"670.0";"4.144246"
"680.0";"4.064292"
"690.0";"4.20407"
"700.0";"4.289508"
"710.0";"4.149015"
"720.0";"4.065145"
