# This .csv file was created 12.10.2024 14:28
# extracted out of file prod_mindist_mol7_dimer_area.xvg in working dir /media/ron/DiplArbeit1/neue simulationen/2BLG/LIGAND/CLAB/2blg_clab_3
# Original file was created by command :
"Minimum Distance"
"Time (ps)";"MOL7-dimer_area"
"0.0";"6.626187"
"10.0";"6.718461"
"20.0";"6.449123"
"30.0";"6.51841"
"40.0";"6.39749"
"50.0";"6.428132"
"60.0";"6.643444"
"70.0";"6.504067"
"80.0";"6.626542"
"90.0";"6.492002"
"100.0";"6.296983"
"110.0";"6.543396"
"120.0";"6.525072"
"130.0";"6.445289"
"140.0";"6.545558"
"150.0";"6.664709"
"160.0";"6.633674"
"170.0";"6.662099"
"180.0";"6.774736"
"190.0";"6.794652"
"200.0";"6.743498"
"210.0";"6.703943"
"220.0";"6.643688"
"230.0";"6.499694"
"240.0";"6.673516"
"250.0";"6.865123"
"260.0";"6.678341"
"270.0";"6.550997"
"280.0";"6.604012"
"290.0";"6.772032"
"300.0";"6.562764"
"310.0";"6.771944"
"320.0";"6.81167"
"330.0";"6.808348"
"340.0";"6.766765"
"350.0";"7.12659"
"360.0";"6.892085"
"370.0";"7.00433"
"380.0";"7.024783"
"390.0";"7.070771"
"400.0";"7.009316"
"410.0";"6.966167"
"420.0";"7.20509"
"430.0";"7.02255"
"440.0";"7.067051"
"450.0";"6.842903"
"460.0";"6.814003"
"470.0";"6.90182"
"480.0";"6.867967"
"490.0";"6.991743"
"500.0";"6.90093"
"510.0";"7.093574"
"520.0";"6.935155"
"530.0";"6.969513"
"540.0";"6.84706"
"550.0";"6.816794"
"560.0";"6.792564"
"570.0";"6.691934"
"580.0";"6.635605"
"590.0";"7.07737"
"600.0";"7.103262"
"610.0";"7.113433"
"620.0";"7.131214"
"630.0";"7.041328"
"640.0";"7.151798"
"650.0";"7.099862"
"660.0";"6.951046"
"670.0";"6.675633"
"680.0";"6.737135"
"690.0";"6.933418"
"700.0";"6.863637"
"710.0";"6.839669"
"720.0";"6.621104"
"730.0";"6.571943"
"740.0";"6.593256"
"750.0";"6.759712"
"760.0";"6.85752"
"770.0";"6.704954"
"780.0";"6.527797"
"790.0";"6.548959"
"800.0";"6.619831"
"810.0";"6.647868"
"820.0";"6.624345"
"830.0";"6.621539"
"840.0";"6.817371"
"850.0";"6.61775"
"860.0";"6.452829"
"870.0";"6.89327"
"880.0";"6.848469"
"890.0";"6.801644"
"900.0";"6.692702"
"910.0";"6.750706"
"920.0";"6.796215"
"930.0";"6.635202"
"940.0";"6.555847"
"950.0";"6.391452"
"960.0";"6.557266"
"970.0";"6.30567"
"980.0";"6.482672"
"990.0";"6.392284"
"1000.0";"6.236928"
"1010.0";"6.003782"
"1020.0";"6.043689"
"1030.0";"6.021551"
"1040.0";"5.992867"
"1050.0";"5.92793"
"1060.0";"5.856049"
"1070.0";"5.873349"
"1080.0";"5.726975"
"1090.0";"6.045287"
"1100.0";"5.994514"
"1110.0";"6.066861"
"1120.0";"6.034027"
"1130.0";"6.054873"
"1140.0";"6.133698"
"1150.0";"6.217398"
"1160.0";"6.192622"
"1170.0";"6.059874"
"1180.0";"6.263844"
"1190.0";"6.365595"
"1200.0";"6.169782"
"1210.0";"5.860329"
"1220.0";"5.710264"
"1230.0";"5.595438"
"1240.0";"5.643661"
"1250.0";"5.652109"
"1260.0";"5.586958"
"1270.0";"5.749136"
"1280.0";"5.752786"
"1290.0";"5.651533"
"1300.0";"5.708156"
"1310.0";"5.608029"
"1320.0";"5.855904"
"1330.0";"5.729605"
"1340.0";"6.022886"
"1350.0";"5.995716"
"1360.0";"5.915654"
"1370.0";"6.102426"
"1380.0";"6.06377"
"1390.0";"6.10955"
"1400.0";"6.405411"
"1410.0";"6.301945"
"1420.0";"6.356205"
"1430.0";"6.036567"
"1440.0";"6.12217"
"1450.0";"5.997247"
"1460.0";"5.793499"
