# This .csv file was created 12.10.2024 14:29
# extracted out of file prod_mindist_mol10_inner_dimer_area.xvg in working dir /media/ron/DiplArbeit1/neue simulationen/2BLG/LIGAND/CLA/2blg_cla_3
# Original file was created by command :
"Minimum Distance"
"Time (ps)";"MOL10-inner_dimer_area"
"0.0";"4.471454"
"10.0";"4.21793"
"20.0";"4.356403"
"30.0";"4.268153"
"40.0";"4.005053"
"50.0";"4.12586"
"60.0";"4.35959"
"70.0";"4.107725"
"80.0";"4.019336"
"90.0";"3.979201"
"100.0";"3.879723"
"110.0";"3.69708"
"120.0";"3.607957"
"130.0";"3.256083"
"140.0";"2.966098"
"150.0";"2.940761"
"160.0";"3.066339"
"170.0";"3.069463"
"180.0";"3.120614"
"190.0";"3.201831"
"200.0";"3.208512"
"210.0";"3.29969"
"220.0";"3.346065"
"230.0";"3.220202"
"240.0";"3.097186"
"250.0";"3.467536"
"260.0";"3.450682"
"270.0";"3.180815"
"280.0";"3.376274"
"290.0";"3.371471"
"300.0";"3.505844"
"310.0";"3.569055"
"320.0";"3.48658"
"330.0";"3.485621"
"340.0";"3.297134"
"350.0";"3.251283"
"360.0";"3.103142"
"370.0";"3.032883"
"380.0";"3.116847"
"390.0";"3.112062"
"400.0";"2.813613"
"410.0";"2.705581"
"420.0";"2.682018"
"430.0";"2.713572"
"440.0";"3.0711"
"450.0";"3.575454"
"460.0";"3.570181"
"470.0";"3.43605"
"480.0";"3.542845"
"490.0";"3.604818"
"500.0";"3.716009"
"510.0";"3.94542"
"520.0";"3.846051"
"530.0";"3.843408"
"540.0";"3.899402"
"550.0";"3.985077"
"560.0";"4.177967"
"570.0";"4.112183"
"580.0";"4.089064"
"590.0";"4.029124"
"600.0";"4.20815"
"610.0";"4.188941"
"620.0";"4.331012"
"630.0";"4.309054"
"640.0";"4.126998"
"650.0";"4.113237"
"660.0";"3.948708"
"670.0";"3.961895"
"680.0";"4.026008"
"690.0";"4.012777"
"700.0";"3.961851"
"710.0";"3.832764"
"720.0";"3.76607"
"730.0";"3.768008"
"740.0";"3.659955"
"750.0";"3.78279"
"760.0";"3.601814"
"770.0";"3.772225"
"780.0";"3.715248"
"790.0";"3.686737"
"800.0";"3.378251"
"810.0";"3.475455"
"820.0";"3.573174"
"830.0";"3.757589"
"840.0";"3.742057"
"850.0";"3.754395"
"860.0";"3.841267"
"870.0";"3.753747"
"880.0";"4.066563"
"890.0";"4.09671"
"900.0";"4.067555"
"910.0";"4.102893"
"920.0";"3.648119"
"930.0";"3.377036"
"940.0";"3.34886"
"950.0";"3.500341"
"960.0";"3.713202"
"970.0";"3.955943"
"980.0";"4.028503"
"990.0";"4.389653"
"1000.0";"4.295205"
"1010.0";"3.931792"
"1020.0";"3.839696"
"1030.0";"3.550252"
"1040.0";"3.765143"
"1050.0";"3.636219"
"1060.0";"3.716504"
"1070.0";"3.711042"
"1080.0";"3.725252"
"1090.0";"4.069764"
"1100.0";"4.46419"
"1110.0";"4.685455"
"1120.0";"4.651517"
"1130.0";"4.444859"
"1140.0";"4.295997"
"1150.0";"4.268749"
"1160.0";"4.265215"
"1170.0";"4.510388"
"1180.0";"4.396287"
"1190.0";"4.338053"
"1200.0";"4.3273"
"1210.0";"4.387912"
"1220.0";"4.350272"
"1230.0";"4.265093"
"1240.0";"4.189089"
"1250.0";"4.353484"
"1260.0";"4.424858"
"1270.0";"4.200198"
"1280.0";"3.983745"
"1290.0";"4.080898"
"1300.0";"4.128304"
"1310.0";"4.219921"
"1320.0";"4.191617"
"1330.0";"4.132841"
"1340.0";"4.136456"
"1350.0";"3.893313"
"1360.0";"4.159312"
"1370.0";"4.215223"
"1380.0";"4.553539"
"1390.0";"4.70883"
"1400.0";"4.793623"
"1410.0";"4.925573"
"1420.0";"5.163863"
"1430.0";"5.025812"
"1440.0";"5.065861"
"1450.0";"5.200865"
"1460.0";"5.470759"
"1470.0";"5.606757"
"1480.0";"5.705352"
"1490.0";"5.618147"
"1500.0";"5.935477"
"1510.0";"6.0823"
"1520.0";"5.958922"
"1530.0";"5.728911"
"1540.0";"5.624755"
"1550.0";"5.495008"
"1560.0";"5.397913"
"1570.0";"5.423751"
"1580.0";"5.315915"
"1590.0";"4.986295"
"1600.0";"5.028925"
"1610.0";"5.001713"
"1620.0";"4.922363"
"1630.0";"4.758973"
"1640.0";"4.607304"
"1650.0";"4.452924"
"1660.0";"4.173522"
"1670.0";"4.328497"
"1680.0";"4.080015"
"1690.0";"4.128637"
"1700.0";"4.3008"
"1710.0";"4.178254"
"1720.0";"4.330844"
"1730.0";"4.403123"
"1740.0";"4.448724"
"1750.0";"4.31901"
"1760.0";"4.397243"
"1770.0";"4.689163"
"1780.0";"4.678201"
"1790.0";"4.677091"
"1800.0";"4.626789"
"1810.0";"4.630981"
"1820.0";"4.726371"
"1830.0";"4.672662"
"1840.0";"4.665358"
"1850.0";"4.748456"
"1860.0";"4.756609"
"1870.0";"4.829131"
"1880.0";"4.96959"
"1890.0";"5.104914"
"1900.0";"5.100057"
"1910.0";"4.911678"
"1920.0";"4.737102"
"1930.0";"4.677368"
"1940.0";"4.930722"
