# This .csv file was created 12.10.2024 14:28
# extracted out of file prod_mindist_mol3_inner_dimer_area.xvg in working dir /media/ron/DiplArbeit1/neue simulationen/2BLG/LIGAND/CLAB/2blg_clab_1
# Original file was created by command :
"Minimum Distance"
"Time (ps)";"MOL3-inner_dimer_area"
"0.0";"1.137662"
"10.0";"0.9494919"
"20.0";"0.9771431"
"30.0";"1.163834"
"40.0";"1.229517"
"50.0";"1.145406"
"60.0";"1.476609"
"70.0";"1.55262"
"80.0";"1.361167"
"90.0";"1.55766"
"100.0";"1.485136"
"110.0";"1.279562"
"120.0";"1.156896"
"130.0";"1.22282"
"140.0";"1.187489"
"150.0";"1.330474"
"160.0";"1.298259"
"170.0";"1.382542"
"180.0";"1.47038"
"190.0";"1.713934"
"200.0";"1.732326"
"210.0";"1.893344"
"220.0";"1.907765"
"230.0";"1.727026"
"240.0";"1.908137"
"250.0";"1.740887"
"260.0";"1.663635"
"270.0";"1.780475"
"280.0";"1.897782"
"290.0";"2.082702"
"300.0";"2.299343"
"310.0";"2.185063"
"320.0";"1.837499"
"330.0";"1.999637"
"340.0";"2.05553"
"350.0";"2.083994"
"360.0";"2.234501"
"370.0";"2.180681"
"380.0";"2.151551"
"390.0";"2.28333"
"400.0";"2.322607"
"410.0";"2.393937"
"420.0";"2.424603"
"430.0";"2.4143"
"440.0";"2.703362"
"450.0";"2.76093"
"460.0";"2.613884"
"470.0";"2.677119"
"480.0";"2.592646"
"490.0";"2.579824"
"500.0";"2.72669"
"510.0";"2.507973"
"520.0";"2.527967"
"530.0";"2.472956"
"540.0";"2.5086"
"550.0";"2.412445"
"560.0";"2.258747"
"570.0";"1.986167"
"580.0";"2.046437"
"590.0";"1.855675"
"600.0";"1.737994"
"610.0";"1.859354"
"620.0";"1.833353"
"630.0";"1.967431"
"640.0";"1.579087"
"650.0";"1.789311"
"660.0";"1.742883"
"670.0";"1.897772"
"680.0";"1.840141"
"690.0";"1.959855"
"700.0";"2.244667"
"710.0";"2.179218"
"720.0";"1.880883"
"730.0";"2.06908"
"740.0";"1.987213"
"750.0";"1.974213"
"760.0";"1.611621"
"770.0";"1.600353"
"780.0";"1.548669"
"790.0";"1.764001"
"800.0";"2.076054"
"810.0";"2.088588"
"820.0";"1.939345"
"830.0";"2.071733"
"840.0";"1.937768"
"850.0";"2.161946"
"860.0";"1.840013"
"870.0";"2.122453"
"880.0";"1.985534"
"890.0";"2.112188"
"900.0";"2.12536"
"910.0";"2.162235"
"920.0";"2.038865"
"930.0";"2.101232"
"940.0";"2.09231"
"950.0";"1.898805"
"960.0";"1.909501"
"970.0";"2.023554"
"980.0";"1.768404"
"990.0";"1.801687"
"1000.0";"1.848609"
"1010.0";"1.88398"
"1020.0";"1.830706"
"1030.0";"1.54625"
"1040.0";"1.423395"
"1050.0";"1.392836"
"1060.0";"1.307138"
"1070.0";"1.554949"
"1080.0";"1.324662"
"1090.0";"1.365456"
"1100.0";"1.331128"
"1110.0";"1.435595"
"1120.0";"1.327575"
"1130.0";"1.455077"
"1140.0";"1.690866"
"1150.0";"1.663668"
"1160.0";"1.704619"
"1170.0";"1.623076"
"1180.0";"1.777566"
"1190.0";"1.749986"
"1200.0";"1.933827"
"1210.0";"1.876694"
"1220.0";"1.765087"
"1230.0";"1.819939"
"1240.0";"1.6866"
"1250.0";"1.855216"
"1260.0";"1.859605"
"1270.0";"1.864628"
"1280.0";"1.794414"
"1290.0";"1.780955"
"1300.0";"1.733406"
"1310.0";"1.868121"
"1320.0";"1.906102"
"1330.0";"1.744906"
"1340.0";"1.874128"
"1350.0";"1.776293"
"1360.0";"1.721017"
"1370.0";"1.693709"
"1380.0";"1.704709"
"1390.0";"1.749892"
"1400.0";"1.74121"
"1410.0";"1.906806"
"1420.0";"1.855141"
"1430.0";"1.890078"
"1440.0";"2.033102"
"1450.0";"2.21963"
"1460.0";"2.151416"
"1470.0";"2.282306"
"1480.0";"2.249311"
"1490.0";"2.332001"
"1500.0";"2.427488"
"1510.0";"2.439263"
"1520.0";"2.536298"
"1530.0";"2.652285"
"1540.0";"2.735468"
"1550.0";"2.804991"
"1560.0";"2.917326"
"1570.0";"2.939983"
"1580.0";"3.047175"
