# This .csv file was created 12.10.2024 14:29
# extracted out of file prod_mindist_mol4_outer_dimer_area.xvg in working dir /media/ron/DiplArbeit1/neue simulationen/2BLG/LIGAND/CAD/2blg_cad_3
# Original file was created by command :
"Minimum Distance"
"Time (ps)";"MOL4-outer_dimer_area"
"0.0";"2.670691"
"10.0";"2.731992"
"20.0";"2.84969"
"30.0";"2.747356"
"40.0";"2.735155"
"50.0";"2.577019"
"60.0";"2.527714"
"70.0";"2.504708"
"80.0";"2.522918"
"90.0";"2.499716"
"100.0";"2.680019"
"110.0";"2.895233"
"120.0";"2.844404"
"130.0";"2.8639"
"140.0";"3.177171"
"150.0";"3.175696"
"160.0";"2.898867"
"170.0";"3.005442"
"180.0";"3.027165"
"190.0";"2.961555"
"200.0";"2.751666"
"210.0";"3.043179"
"220.0";"3.003369"
"230.0";"3.170426"
"240.0";"3.206519"
"250.0";"3.277731"
"260.0";"3.113303"
"270.0";"3.136043"
"280.0";"3.225716"
"290.0";"3.347997"
"300.0";"3.31629"
"310.0";"3.194812"
"320.0";"3.410251"
"330.0";"3.636851"
"340.0";"3.491782"
"350.0";"3.519113"
"360.0";"3.613062"
"370.0";"3.624456"
"380.0";"3.689116"
"390.0";"3.890864"
"400.0";"3.726272"
"410.0";"3.688394"
"420.0";"3.783285"
"430.0";"3.851738"
"440.0";"3.726584"
"450.0";"4.12575"
"460.0";"4.032376"
"470.0";"4.191087"
"480.0";"4.046286"
"490.0";"4.012968"
"500.0";"4.024519"
"510.0";"4.151403"
"520.0";"4.124437"
"530.0";"3.948164"
"540.0";"3.935169"
"550.0";"3.803"
"560.0";"4.050568"
"570.0";"4.193413"
"580.0";"3.962265"
"590.0";"4.13477"
"600.0";"4.022821"
"610.0";"4.150764"
"620.0";"4.099353"
"630.0";"4.313192"
"640.0";"4.287637"
"650.0";"4.368"
"660.0";"4.326044"
"670.0";"4.541093"
"680.0";"4.775507"
"690.0";"4.900833"
"700.0";"4.961592"
"710.0";"4.977342"
"720.0";"4.866017"
"730.0";"4.799647"
"740.0";"4.562159"
"750.0";"4.919258"
"760.0";"4.85129"
"770.0";"5.047693"
"780.0";"4.733172"
"790.0";"4.697279"
"800.0";"4.896154"
"810.0";"4.894406"
"820.0";"4.664373"
"830.0";"4.665076"
"840.0";"4.793542"
"850.0";"4.807562"
"860.0";"4.879223"
"870.0";"5.021798"
"880.0";"5.021455"
"890.0";"5.056824"
"900.0";"4.962131"
"910.0";"5.207306"
"920.0";"5.098756"
"930.0";"5.069684"
"940.0";"5.056479"
"950.0";"5.166549"
"960.0";"5.145497"
"970.0";"5.168921"
"980.0";"5.187931"
"990.0";"5.314414"
"1000.0";"5.361527"
"1010.0";"5.439201"
"1020.0";"5.387027"
"1030.0";"5.578886"
"1040.0";"5.500089"
"1050.0";"5.652734"
"1060.0";"5.805033"
"1070.0";"5.446078"
"1080.0";"5.640714"
"1090.0";"5.85758"
"1100.0";"6.188396"
"1110.0";"6.268775"
"1120.0";"6.111877"
"1130.0";"5.822589"
"1140.0";"6.048869"
"1150.0";"6.199433"
"1160.0";"5.93389"
"1170.0";"6.085228"
"1180.0";"5.904871"
"1190.0";"5.719069"
"1200.0";"5.792014"
"1210.0";"5.598796"
"1220.0";"5.519938"
"1230.0";"5.442495"
"1240.0";"5.375542"
"1250.0";"5.159501"
"1260.0";"5.069988"
"1270.0";"5.03237"
"1280.0";"5.229491"
"1290.0";"5.450155"
"1300.0";"5.507253"
"1310.0";"5.426675"
"1320.0";"5.296018"
"1330.0";"5.284671"
"1340.0";"5.341488"
"1350.0";"5.075531"
"1360.0";"5.029408"
"1370.0";"5.086383"
"1380.0";"4.868206"
"1390.0";"4.666604"
"1400.0";"4.61807"
"1410.0";"4.348243"
"1420.0";"4.514715"
"1430.0";"4.399057"
"1440.0";"4.10644"
"1450.0";"3.95283"
"1460.0";"3.743819"
"1470.0";"3.952667"
"1480.0";"3.928199"
"1490.0";"4.035451"
"1500.0";"4.121766"
"1510.0";"4.182182"
"1520.0";"4.242051"
"1530.0";"4.355101"
"1540.0";"4.388841"
"1550.0";"4.439694"
"1560.0";"4.454509"
"1570.0";"4.470235"
"1580.0";"4.336185"
"1590.0";"4.419211"
"1600.0";"4.466728"
"1610.0";"4.329514"
"1620.0";"4.341698"
"1630.0";"4.419535"
"1640.0";"4.597733"
"1650.0";"4.718396"
"1660.0";"4.759613"
"1670.0";"4.754244"
"1680.0";"4.907206"
"1690.0";"5.116053"
"1700.0";"4.874506"
"1710.0";"5.028046"
"1720.0";"5.005368"
"1730.0";"4.964511"
"1740.0";"5.133746"
"1750.0";"5.14326"
"1760.0";"5.215062"
"1770.0";"5.249411"
"1780.0";"5.332998"
"1790.0";"5.448236"
"1800.0";"5.750268"
"1810.0";"5.697786"
"1820.0";"5.821249"
"1830.0";"5.814548"
"1840.0";"5.678947"
"1850.0";"5.756323"
"1860.0";"5.847729"
"1870.0";"5.660266"
"1880.0";"5.67195"
"1890.0";"5.680138"
"1900.0";"5.788021"
"1910.0";"5.66005"
"1920.0";"5.847309"
"1930.0";"5.728533"
"1940.0";"5.63487"
"1950.0";"5.586162"
"1960.0";"5.592401"
"1970.0";"5.396128"
"1980.0";"5.377302"
"1990.0";"5.398973"
"2000.0";"5.341669"
"2010.0";"5.135605"
"2020.0";"5.050536"
"2030.0";"4.994311"
"2040.0";"4.675946"
"2050.0";"4.517915"
"2060.0";"4.64147"
"2070.0";"4.70494"
"2080.0";"4.49966"
"2090.0";"4.362963"
"2100.0";"4.302281"
"2110.0";"4.300298"
"2120.0";"4.320698"
"2130.0";"4.184465"
"2140.0";"4.469787"
"2150.0";"4.652487"
"2160.0";"4.941209"
"2170.0";"4.832743"
"2180.0";"4.661006"
"2190.0";"4.570665"
"2200.0";"4.393517"
"2210.0";"4.582014"
"2220.0";"4.636422"
"2230.0";"4.562655"
"2240.0";"4.511033"
"2250.0";"4.611551"
"2260.0";"4.746976"
"2270.0";"4.84358"
"2280.0";"4.839227"
"2290.0";"4.86354"
"2300.0";"4.807648"
"2310.0";"4.678317"
"2320.0";"4.806502"
"2330.0";"4.767635"
"2340.0";"4.693013"
"2350.0";"4.636322"
"2360.0";"4.646301"
"2370.0";"4.632769"
"2380.0";"4.628959"
"2390.0";"4.784036"
"2400.0";"4.385716"
"2410.0";"4.209023"
"2420.0";"4.290496"
"2430.0";"4.440603"
"2440.0";"4.548327"
"2450.0";"4.52254"
"2460.0";"4.416153"
"2470.0";"4.378648"
"2480.0";"4.412776"
"2490.0";"4.446029"
"2500.0";"4.514755"
"2510.0";"4.437829"
"2520.0";"4.10627"
"2530.0";"3.965924"
"2540.0";"4.008127"
"2550.0";"4.194613"
"2560.0";"4.483534"
"2570.0";"4.409337"
"2580.0";"4.219942"
"2590.0";"4.514262"
"2600.0";"4.687374"
"2610.0";"4.883595"
"2620.0";"4.868513"
"2630.0";"4.832527"
"2640.0";"4.946001"
"2650.0";"4.809832"
"2660.0";"5.024178"
"2670.0";"4.925918"
"2680.0";"4.844096"
"2690.0";"5.058128"
"2700.0";"4.915402"
"2710.0";"4.983142"
"2720.0";"4.896856"
"2730.0";"4.974782"
"2740.0";"4.99695"
"2750.0";"5.222695"
"2760.0";"5.332549"
"2770.0";"5.511092"
"2780.0";"5.622187"
"2790.0";"5.538636"
"2800.0";"5.769012"
"2810.0";"5.666303"
"2820.0";"5.698223"
"2830.0";"5.616255"
"2840.0";"5.512566"
"2850.0";"5.582534"
"2860.0";"5.458254"
"2870.0";"5.500194"
"2880.0";"5.14597"
"2890.0";"4.915694"
"2900.0";"4.988353"
"2910.0";"5.027867"
"2920.0";"5.235755"
"2930.0";"5.13588"
"2940.0";"5.311259"
"2950.0";"5.27831"
"2960.0";"5.315079"
"2970.0";"5.298928"
"2980.0";"5.479852"
"2990.0";"5.311913"
"3000.0";"5.181513"
"3010.0";"5.014811"
"3020.0";"5.098805"
"3030.0";"5.046565"
"3040.0";"5.069771"
"3050.0";"5.259622"
"3060.0";"5.067229"
"3070.0";"5.148645"
"3080.0";"5.127211"
"3090.0";"4.89512"
"3100.0";"4.782702"
"3110.0";"4.674414"
"3120.0";"4.788776"
"3130.0";"4.845579"
"3140.0";"4.623657"
"3150.0";"4.871064"
"3160.0";"5.163707"
"3170.0";"5.36532"
"3180.0";"5.088199"
"3190.0";"4.973373"
"3200.0";"5.033359"
"3210.0";"4.958636"
"3220.0";"4.779098"
"3230.0";"4.82112"
"3240.0";"4.793034"
"3250.0";"4.735773"
"3260.0";"4.563632"
"3270.0";"4.585341"
"3280.0";"4.521807"
"3290.0";"4.38533"
"3300.0";"4.546018"
"3310.0";"4.810791"
"3320.0";"4.681198"
"3330.0";"4.713331"
"3340.0";"4.752785"
"3350.0";"5.014753"
"3360.0";"5.310237"
"3370.0";"5.596833"
"3380.0";"5.559534"
"3390.0";"5.650199"
"3400.0";"5.633684"
"3410.0";"5.639336"
"3420.0";"5.477579"
"3430.0";"5.531633"
"3440.0";"5.396677"
"3450.0";"5.128655"
"3460.0";"5.044651"
"3470.0";"4.831959"
"3480.0";"4.78735"
"3490.0";"4.54085"
"3500.0";"4.649216"
"3510.0";"4.537074"
"3520.0";"4.83984"
"3530.0";"4.949681"
"3540.0";"4.884788"
