# This .csv file was created 12.10.2024 14:29
# extracted out of file prod_mindist_mol2_dimer_area.xvg in working dir /media/ron/DiplArbeit1/neue simulationen/2BLG/LIGAND/CLA/2blg_cla_3
# Original file was created by command :
"Minimum Distance"
"Time (ps)";"MOL2-dimer_area"
"0.0";"3.593233"
"10.0";"3.364285"
"20.0";"3.286361"
"30.0";"3.184038"
"40.0";"3.276567"
"50.0";"3.461224"
"60.0";"3.241613"
"70.0";"3.386375"
"80.0";"3.28476"
"90.0";"3.119965"
"100.0";"3.076873"
"110.0";"3.565001"
"120.0";"3.466456"
"130.0";"3.397529"
"140.0";"3.589821"
"150.0";"4.049125"
"160.0";"4.34471"
"170.0";"4.632185"
"180.0";"4.537275"
"190.0";"4.48805"
"200.0";"4.284801"
"210.0";"4.42785"
"220.0";"4.43856"
"230.0";"4.405482"
"240.0";"4.519006"
"250.0";"4.191181"
"260.0";"4.443157"
"270.0";"4.31992"
"280.0";"4.320991"
"290.0";"4.307429"
"300.0";"4.152639"
"310.0";"3.865744"
"320.0";"4.220708"
"330.0";"4.348788"
"340.0";"4.428392"
"350.0";"4.352129"
"360.0";"4.224863"
"370.0";"4.248784"
"380.0";"4.258208"
"390.0";"4.265629"
"400.0";"4.165215"
"410.0";"4.252357"
"420.0";"4.373903"
"430.0";"4.296162"
"440.0";"3.991887"
"450.0";"3.759847"
"460.0";"3.785913"
"470.0";"3.63862"
"480.0";"3.770184"
"490.0";"4.365446"
"500.0";"4.12795"
"510.0";"4.211613"
"520.0";"4.406794"
"530.0";"4.259428"
"540.0";"4.158154"
"550.0";"4.252951"
"560.0";"4.424385"
"570.0";"4.339681"
"580.0";"4.384463"
"590.0";"4.563222"
"600.0";"4.432696"
"610.0";"4.423495"
"620.0";"4.434688"
"630.0";"4.306663"
"640.0";"4.132007"
"650.0";"3.939063"
"660.0";"3.682103"
"670.0";"3.682355"
"680.0";"3.620736"
"690.0";"3.845941"
"700.0";"3.837036"
"710.0";"3.917111"
"720.0";"4.011773"
"730.0";"4.209001"
"740.0";"4.168712"
"750.0";"4.18664"
"760.0";"4.319307"
"770.0";"3.952595"
"780.0";"3.66573"
