# This .csv file was created 12.10.2024 14:31
# extracted out of file mindist_major_allergenic_epitope_r_102-124_MOL8.xvg in working dir /media/ron/DiplArbeit1/neue simulationen/2BLG/LIGAND/CLAD/2blg_clad_3
# Original file was created by command :
"Minimum Distance"
"Time (ps)";"r_102-124-MOL8"
"0.0";"0.9967632"
"10.0";"0.9164165"
"20.0";"0.9015413"
"30.0";"0.9724814"
"40.0";"0.8445626"
"50.0";"0.850511"
"60.0";"0.8618387"
"70.0";"0.824954"
"80.0";"0.7669661"
"90.0";"0.9096892"
"100.0";"1.24889"
"110.0";"1.076813"
"120.0";"1.050218"
"130.0";"0.9825332"
"140.0";"0.9259539"
"150.0";"0.9154257"
"160.0";"0.9797721"
"170.0";"1.096081"
"180.0";"0.9029003"
"190.0";"0.9112214"
"200.0";"0.9585127"
"210.0";"1.073177"
"220.0";"0.8813645"
"230.0";"0.9551572"
"240.0";"0.9393888"
"250.0";"0.8974289"
"260.0";"0.9308714"
"270.0";"1.125526"
"280.0";"1.093798"
"290.0";"1.095801"
"300.0";"1.168177"
"310.0";"1.189"
"320.0";"1.242252"
"330.0";"1.223149"
"340.0";"1.208707"
"350.0";"1.067244"
"360.0";"1.154063"
"370.0";"1.098608"
"380.0";"0.9943865"
"390.0";"1.052939"
"400.0";"1.110032"
"410.0";"1.18766"
"420.0";"1.171981"
"430.0";"1.305129"
"440.0";"1.351286"
"450.0";"1.210959"
"460.0";"1.275697"
"470.0";"1.20674"
"480.0";"1.144176"
"490.0";"1.037316"
"500.0";"1.042247"
"510.0";"1.025492"
"520.0";"1.051378"
"530.0";"1.192029"
"540.0";"1.250713"
"550.0";"1.337708"
"560.0";"1.436583"
"570.0";"1.148157"
"580.0";"1.231173"
"590.0";"1.120716"
"600.0";"1.134387"
"610.0";"1.147616"
"620.0";"1.357644"
"630.0";"1.406515"
"640.0";"1.281144"
"650.0";"1.314372"
"660.0";"1.300327"
"670.0";"1.298805"
"680.0";"1.249071"
"690.0";"1.350394"
"700.0";"1.316946"
"710.0";"1.433632"
"720.0";"1.513092"
"730.0";"1.334753"
"740.0";"1.320275"
"750.0";"1.437753"
"760.0";"1.366613"
