# This .csv file was created 12.10.2024 14:29
# extracted out of file prod_mindist_mol6_dimer_area.xvg in working dir /media/ron/DiplArbeit1/neue simulationen/6FXb/LIGAND/CLAB/6fxb_clab_1
# Original file was created by command :
"Minimum Distance"
"Time (ps)";"MOL6-dimer_area"
"0.0";"5.420985"
"10.0";"5.511694"
"20.0";"5.415777"
"30.0";"5.375579"
"40.0";"5.10129"
"50.0";"4.986074"
"60.0";"4.98487"
"70.0";"4.891946"
"80.0";"4.933599"
"90.0";"4.72108"
"100.0";"4.610781"
"110.0";"4.461301"
"120.0";"4.579291"
"130.0";"4.589595"
"140.0";"4.856009"
"150.0";"4.784967"
"160.0";"4.989111"
"170.0";"5.222966"
"180.0";"5.524955"
"190.0";"5.601956"
"200.0";"5.568892"
"210.0";"5.273961"
"220.0";"5.394793"
"230.0";"5.466943"
"240.0";"5.29582"
"250.0";"5.29787"
"260.0";"5.242346"
"270.0";"5.240323"
"280.0";"5.198852"
"290.0";"5.350093"
"300.0";"5.35151"
"310.0";"5.367519"
"320.0";"5.266024"
"330.0";"5.394984"
"340.0";"5.429209"
"350.0";"5.37325"
"360.0";"5.167591"
"370.0";"5.316298"
"380.0";"5.285176"
"390.0";"5.318487"
"400.0";"5.023748"
"410.0";"4.989965"
"420.0";"5.059477"
"430.0";"4.966033"
"440.0";"5.028299"
"450.0";"5.106827"
"460.0";"4.999632"
"470.0";"4.934857"
"480.0";"4.708776"
"490.0";"4.634789"
"500.0";"4.389109"
"510.0";"4.435524"
"520.0";"4.615968"
"530.0";"4.841857"
"540.0";"4.861194"
"550.0";"4.816895"
"560.0";"4.617836"
"570.0";"4.507187"
"580.0";"4.368195"
"590.0";"4.539121"
"600.0";"4.5667"
"610.0";"4.530807"
"620.0";"4.626266"
"630.0";"4.417602"
"640.0";"4.584032"
"650.0";"4.844562"
"660.0";"4.839652"
"670.0";"4.856341"
"680.0";"4.914304"
"690.0";"4.764108"
"700.0";"4.984055"
"710.0";"4.912862"
"720.0";"5.004975"
"730.0";"5.091068"
"740.0";"4.966855"
"750.0";"4.93834"
"760.0";"4.971598"
"770.0";"4.901507"
"780.0";"4.844533"
"790.0";"4.919765"
"800.0";"4.801337"
"810.0";"4.648632"
"820.0";"4.799928"
"830.0";"5.101885"
"840.0";"5.129279"
"850.0";"4.959464"
"860.0";"4.869833"
"870.0";"4.864537"
"880.0";"4.662447"
"890.0";"4.499809"
"900.0";"4.560368"
"910.0";"4.79485"
"920.0";"4.858026"
"930.0";"4.678965"
"940.0";"4.385493"
"950.0";"4.397106"
"960.0";"4.200984"
"970.0";"4.373189"
"980.0";"4.354418"
"990.0";"4.255098"
"1000.0";"4.321188"
"1010.0";"4.087265"
"1020.0";"4.094662"
"1030.0";"4.247297"
"1040.0";"4.19169"
"1050.0";"4.229377"
"1060.0";"4.356929"
"1070.0";"4.26989"
"1080.0";"4.380324"
"1090.0";"4.38126"
"1100.0";"4.525868"
"1110.0";"4.614963"
"1120.0";"4.74818"
"1130.0";"4.643394"
"1140.0";"4.648079"
"1150.0";"4.507628"
"1160.0";"4.760995"
"1170.0";"4.871536"
"1180.0";"4.980199"
"1190.0";"5.055876"
"1200.0";"5.05639"
"1210.0";"5.024369"
"1220.0";"5.069168"
"1230.0";"5.100861"
"1240.0";"5.184223"
"1250.0";"5.062761"
"1260.0";"4.96055"
"1270.0";"4.742283"
"1280.0";"4.906903"
"1290.0";"5.070322"
"1300.0";"5.011158"
"1310.0";"5.06011"
"1320.0";"5.241368"
"1330.0";"5.276163"
"1340.0";"5.323091"
"1350.0";"5.257091"
"1360.0";"5.223096"
"1370.0";"5.126682"
"1380.0";"5.111665"
"1390.0";"5.276242"
"1400.0";"5.143066"
"1410.0";"5.090169"
"1420.0";"5.337025"
"1430.0";"5.171844"
"1440.0";"5.094938"
"1450.0";"5.101708"
"1460.0";"5.005359"
"1470.0";"5.041227"
"1480.0";"5.047133"
"1490.0";"4.939166"
"1500.0";"5.176684"
"1510.0";"4.904847"
"1520.0";"4.904386"
"1530.0";"4.782836"
"1540.0";"4.70023"
"1550.0";"4.661405"
"1560.0";"4.558614"
"1570.0";"4.479877"
"1580.0";"4.564056"
"1590.0";"4.689356"
"1600.0";"4.918565"
"1610.0";"5.074702"
"1620.0";"5.21264"
"1630.0";"4.991673"
"1640.0";"4.882522"
"1650.0";"4.894806"
"1660.0";"5.101519"
"1670.0";"5.111607"
"1680.0";"5.010366"
"1690.0";"5.032839"
"1700.0";"4.882147"
"1710.0";"4.873995"
"1720.0";"4.782773"
"1730.0";"4.731503"
"1740.0";"4.754201"
"1750.0";"4.830418"
"1760.0";"5.173533"
"1770.0";"5.279651"
"1780.0";"5.214665"
"1790.0";"4.98852"
"1800.0";"4.964463"
"1810.0";"4.903936"
"1820.0";"4.943945"
"1830.0";"4.886868"
"1840.0";"4.921676"
"1850.0";"4.982161"
"1860.0";"4.981469"
"1870.0";"5.02445"
"1880.0";"5.276412"
"1890.0";"4.794888"
"1900.0";"5.204027"
"1910.0";"5.390574"
"1920.0";"5.378422"
"1930.0";"5.40886"
"1940.0";"5.326514"
"1950.0";"5.226452"
"1960.0";"5.312811"
"1970.0";"5.412076"
"1980.0";"5.480442"
"1990.0";"5.503985"
"2000.0";"5.734622"
"2010.0";"5.676387"
"2020.0";"5.672955"
"2030.0";"5.633613"
"2040.0";"5.633755"
"2050.0";"5.599542"
"2060.0";"5.15032"
"2070.0";"5.148426"
"2080.0";"5.221707"
"2090.0";"5.2747"
"2100.0";"5.235868"
"2110.0";"5.108875"
"2120.0";"5.129222"
"2130.0";"5.371311"
"2140.0";"5.14416"
"2150.0";"5.545317"
"2160.0";"5.539389"
"2170.0";"5.488516"
"2180.0";"5.628558"
"2190.0";"5.521185"
"2200.0";"5.266099"
"2210.0";"5.213818"
"2220.0";"4.799127"
"2230.0";"4.78369"
"2240.0";"4.944623"
"2250.0";"5.037673"
