# This .csv file was created 12.10.2024 14:35
# extracted out of file prod_dist_hbonds_mol18.xvg in working dir /media/ron/DiplArbeit1/neue simulationen/6FXb/LIGAND/CAB/6fxb_cab_3
# Original file was created by command :
"0.0025";"0.0"
"0.0075";"0.0"
"0.0125";"0.0"
"0.0175";"0.0"
"0.0225";"0.0"
"0.0275";"0.0"
"0.0325";"0.0"
"0.0375";"0.0"
"0.0425";"0.0"
"0.0475";"0.0"
"0.0525";"0.0"
"0.0575";"0.0"
"0.0625";"0.0"
"0.0675";"0.0"
"0.0725";"0.0"
"0.0775";"0.0"
"0.0825";"0.0"
"0.0875";"0.0"
"0.0925";"0.0"
"0.0975";"0.0"
"0.1025";"0.0"
"0.1075";"0.0"
"0.1125";"0.0"
"0.1175";"0.0"
"0.1225";"0.0"
"0.1275";"0.0"
"0.1325";"0.0"
"0.1375";"0.0"
"0.1425";"0.0"
"0.1475";"0.0"
"0.1525";"0.0"
"0.1575";"0.0"
"0.1625";"0.0"
"0.1675";"0.0"
"0.1725";"0.0"
"0.1775";"0.0"
"0.1825";"0.0"
"0.1875";"0.0"
"0.1925";"0.0"
"0.1975";"0.0"
"0.2025";"0.0"
"0.2075";"0.0"
"0.2125";"0.0"
"0.2175";"0.0"
"0.2225";"0.0"
"0.2275";"0.0"
"0.2325";"0.0"
"0.2375";"0.00708391"
"0.2425";"0.0354195"
"0.2475";"0.198349"
"0.2525";"0.687139"
"0.2575";"2.33061"
"0.2625";"7.72146"
"0.2675";"16.0946"
"0.2725";"24.9566"
"0.2775";"27.2447"
"0.2825";"25.4525"
"0.2875";"21.7759"
"0.2925";"16.6259"
"0.2975";"12.9281"
"0.3025";"10.2575"
"0.3075";"7.74271"
"0.3125";"6.09216"
"0.3175";"4.73914"
"0.3225";"3.86781"
"0.3275";"3.17359"
"0.3325";"2.52187"
"0.3375";"2.23852"
"0.3425";"1.81348"
"0.3475";"1.4947"
