# This .csv file was created 12.10.2024 14:34
# extracted out of file prod_mindist_mol12_dimer_area.xvg in working dir /media/ron/DiplArbeit1/neue simulationen/6FXb/LIGAND/CAB/6fxb_cab_1
# Original file was created by command :
"Minimum Distance"
"Time (ps)";"MOL12-dimer_area"
"0.0";"2.97368"
"10.0";"2.963216"
"20.0";"2.887802"
"30.0";"2.879442"
"40.0";"2.864308"
"50.0";"3.023689"
"60.0";"2.894338"
"70.0";"2.931861"
"80.0";"2.754601"
"90.0";"2.812501"
"100.0";"3.020136"
"110.0";"3.003043"
"120.0";"3.075282"
"130.0";"2.86427"
"140.0";"2.951318"
"150.0";"2.916508"
"160.0";"2.702701"
"170.0";"2.773978"
"180.0";"2.833771"
"190.0";"2.941225"
"200.0";"2.741101"
"210.0";"2.591507"
"220.0";"2.816114"
"230.0";"2.649218"
"240.0";"2.603506"
"250.0";"2.639198"
"260.0";"2.497887"
"270.0";"2.296529"
"280.0";"2.425066"
"290.0";"2.346721"
"300.0";"2.35259"
"310.0";"2.539455"
"320.0";"2.554658"
"330.0";"2.452743"
"340.0";"2.323519"
"350.0";"2.423768"
"360.0";"2.313873"
"370.0";"2.360705"
"380.0";"2.087486"
"390.0";"2.087619"
"400.0";"2.139762"
"410.0";"2.279391"
"420.0";"2.183448"
"430.0";"2.129784"
"440.0";"2.301487"
"450.0";"2.249662"
"460.0";"1.965377"
"470.0";"2.040066"
"480.0";"1.863823"
"490.0";"1.873136"
"500.0";"1.816598"
"510.0";"1.86875"
"520.0";"1.982193"
"530.0";"1.930204"
"540.0";"1.81263"
"550.0";"1.963595"
"560.0";"1.795552"
"570.0";"1.711061"
"580.0";"1.489166"
"590.0";"1.651037"
"600.0";"1.840001"
"610.0";"1.888741"
"620.0";"2.133306"
"630.0";"2.156481"
"640.0";"2.269782"
"650.0";"2.381238"
"660.0";"2.511823"
"670.0";"2.365265"
"680.0";"2.331238"
"690.0";"2.27665"
"700.0";"2.298884"
"710.0";"2.707443"
"720.0";"2.84103"
"730.0";"2.587414"
"740.0";"2.530054"
"750.0";"2.38994"
"760.0";"2.533187"
"770.0";"2.65549"
"780.0";"2.743561"
"790.0";"3.143261"
"800.0";"2.738686"
"810.0";"2.870976"
"820.0";"2.844324"
"830.0";"3.028083"
"840.0";"3.032311"
"850.0";"3.048705"
"860.0";"3.083913"
"870.0";"3.152026"
"880.0";"2.964953"
"890.0";"2.953671"
"900.0";"3.106154"
"910.0";"3.480723"
"920.0";"3.255018"
"930.0";"3.403091"
"940.0";"3.154528"
"950.0";"3.28439"
"960.0";"3.322819"
"970.0";"3.771927"
"980.0";"3.579843"
"990.0";"3.750329"
"1000.0";"3.595652"
"1010.0";"3.687919"
"1020.0";"3.82161"
"1030.0";"3.978643"
"1040.0";"3.959188"
"1050.0";"4.00716"
"1060.0";"3.723218"
"1070.0";"3.725449"
"1080.0";"3.767635"
"1090.0";"3.789057"
"1100.0";"3.380774"
"1110.0";"3.042856"
"1120.0";"3.250425"
"1130.0";"3.264508"
"1140.0";"3.35848"
"1150.0";"3.3391"
"1160.0";"3.669123"
"1170.0";"3.827104"
"1180.0";"3.871252"
"1190.0";"4.147292"
"1200.0";"3.98633"
"1210.0";"3.947191"
"1220.0";"3.649938"
"1230.0";"3.538466"
"1240.0";"3.60634"
"1250.0";"3.532741"
"1260.0";"3.855939"
"1270.0";"3.795732"
"1280.0";"3.968064"
"1290.0";"3.658435"
"1300.0";"3.713035"
"1310.0";"3.732634"
"1320.0";"3.801389"
"1330.0";"3.943008"
"1340.0";"3.978569"
"1350.0";"4.078163"
"1360.0";"3.897909"
"1370.0";"3.853652"
"1380.0";"3.627355"
"1390.0";"3.471542"
"1400.0";"3.578896"
"1410.0";"3.496112"
"1420.0";"3.485618"
"1430.0";"3.363337"
"1440.0";"3.445227"
"1450.0";"3.397041"
"1460.0";"3.57247"
"1470.0";"3.517666"
"1480.0";"3.626571"
"1490.0";"3.477874"
"1500.0";"3.300697"
"1510.0";"3.423911"
"1520.0";"3.506351"
"1530.0";"3.552674"
"1540.0";"3.728111"
"1550.0";"3.649206"
"1560.0";"3.401588"
"1570.0";"3.54181"
"1580.0";"3.400186"
"1590.0";"3.685284"
"1600.0";"3.694801"
"1610.0";"3.754394"
"1620.0";"3.914352"
"1630.0";"3.741674"
"1640.0";"3.817743"
"1650.0";"4.146996"
"1660.0";"4.032338"
"1670.0";"3.90432"
"1680.0";"3.775201"
"1690.0";"3.785132"
"1700.0";"3.56863"
"1710.0";"3.747764"
"1720.0";"3.747026"
"1730.0";"3.854405"
"1740.0";"3.687736"
"1750.0";"3.56741"
"1760.0";"3.725459"
"1770.0";"3.659396"
"1780.0";"3.439608"
"1790.0";"3.45088"
"1800.0";"3.565884"
"1810.0";"3.735497"
"1820.0";"4.211054"
"1830.0";"4.361995"
"1840.0";"4.363355"
"1850.0";"4.377663"
"1860.0";"4.392819"
"1870.0";"4.536655"
"1880.0";"4.493803"
"1890.0";"4.529119"
"1900.0";"4.465428"
"1910.0";"4.627903"
"1920.0";"4.568747"
"1930.0";"4.558116"
"1940.0";"4.308467"
"1950.0";"4.412586"
"1960.0";"4.395856"
"1970.0";"4.096076"
"1980.0";"4.15558"
"1990.0";"4.184335"
"2000.0";"4.281368"
"2010.0";"4.090785"
"2020.0";"4.23077"
"2030.0";"4.24272"
"2040.0";"4.13585"
"2050.0";"4.041921"
"2060.0";"4.362545"
"2070.0";"4.327277"
"2080.0";"4.101759"
"2090.0";"4.082485"
"2100.0";"4.045287"
"2110.0";"3.805014"
"2120.0";"3.983639"
"2130.0";"4.026393"
"2140.0";"3.96324"
"2150.0";"3.998685"
"2160.0";"3.984367"
"2170.0";"4.004012"
"2180.0";"3.947735"
"2190.0";"4.02177"
"2200.0";"4.262053"
"2210.0";"4.207868"
"2220.0";"4.317441"
"2230.0";"4.3634"
"2240.0";"4.315699"
"2250.0";"4.18355"
"2260.0";"4.265024"
"2270.0";"4.368514"
"2280.0";"4.406178"
"2290.0";"4.416394"
"2300.0";"4.462334"
"2310.0";"4.467509"
"2320.0";"4.326584"
"2330.0";"4.394793"
"2340.0";"4.473632"
"2350.0";"4.37331"
"2360.0";"4.180041"
"2370.0";"4.359666"
"2380.0";"4.48098"
"2390.0";"4.59112"
"2400.0";"4.516154"
"2410.0";"4.595419"
"2420.0";"4.447013"
"2430.0";"4.00986"
"2440.0";"4.087789"
"2450.0";"4.116837"
"2460.0";"3.978487"
"2470.0";"3.852035"
"2480.0";"3.953279"
"2490.0";"3.75115"
"2500.0";"3.759955"
"2510.0";"4.0382"
"2520.0";"3.953417"
"2530.0";"3.701474"
"2540.0";"3.815958"
"2550.0";"3.907562"
"2560.0";"3.793132"
"2570.0";"3.91118"
"2580.0";"3.927932"
"2590.0";"3.993411"
"2600.0";"4.005744"
"2610.0";"4.001129"
"2620.0";"3.784976"
"2630.0";"3.831366"
"2640.0";"4.077253"
"2650.0";"4.058657"
"2660.0";"4.344324"
"2670.0";"4.386584"
"2680.0";"4.114697"
"2690.0";"3.967978"
"2700.0";"4.171018"
"2710.0";"3.872277"
"2720.0";"4.098064"
"2730.0";"4.227162"
"2740.0";"4.417793"
"2750.0";"4.193564"
"2760.0";"4.320681"
"2770.0";"4.016499"
"2780.0";"4.209625"
"2790.0";"4.179114"
"2800.0";"4.024015"
"2810.0";"4.02427"
"2820.0";"3.906223"
"2830.0";"4.047981"
"2840.0";"4.141547"
"2850.0";"4.10835"
"2860.0";"4.323471"
"2870.0";"4.391639"
"2880.0";"4.52277"
"2890.0";"4.373081"
"2900.0";"4.479031"
"2910.0";"4.336863"
"2920.0";"4.35433"
"2930.0";"4.206222"
"2940.0";"4.277785"
"2950.0";"4.242028"
"2960.0";"4.162466"
"2970.0";"4.474141"
"2980.0";"4.440595"
"2990.0";"4.386801"
"3000.0";"4.299641"
"3010.0";"4.037285"
"3020.0";"3.4879"
"3030.0";"3.542196"
"3040.0";"3.463843"
"3050.0";"3.666484"
"3060.0";"3.511622"
"3070.0";"3.63845"
"3080.0";"3.794269"
"3090.0";"3.68397"
"3100.0";"3.354198"
"3110.0";"3.331029"
"3120.0";"3.114067"
"3130.0";"3.41828"
"3140.0";"3.669106"
"3150.0";"3.175973"
"3160.0";"3.308252"
"3170.0";"3.676427"
"3180.0";"3.705294"
"3190.0";"3.7289"
"3200.0";"3.689872"
"3210.0";"3.741697"
"3220.0";"3.993104"
"3230.0";"4.044473"
"3240.0";"4.007609"
"3250.0";"4.051923"
"3260.0";"4.033841"
"3270.0";"3.791757"
"3280.0";"3.522255"
"3290.0";"3.354702"
"3300.0";"3.40468"
"3310.0";"3.41567"
"3320.0";"3.436744"
"3330.0";"3.344664"
