# This .csv file was created 12.10.2024 14:34
# extracted out of file prod_mindist_mol19_outer_dimer_area.xvg in working dir /media/ron/DiplArbeit1/neue simulationen/6FXb/LIGAND/CAB/6fxb_cab_1
# Original file was created by command :
"Minimum Distance"
"Time (ps)";"MOL19-outer_dimer_area"
"0.0";"4.692744"
"10.0";"4.906713"
"20.0";"4.918296"
"30.0";"4.623024"
"40.0";"4.353847"
"50.0";"4.678048"
"60.0";"4.819985"
"70.0";"4.880931"
"80.0";"4.735448"
"90.0";"4.969399"
"100.0";"4.767737"
"110.0";"4.689199"
"120.0";"4.438988"
"130.0";"4.571825"
"140.0";"4.601209"
"150.0";"4.537324"
"160.0";"4.754922"
"170.0";"4.805239"
"180.0";"4.768313"
"190.0";"4.650851"
"200.0";"4.652125"
"210.0";"4.54638"
"220.0";"4.646587"
"230.0";"4.868122"
"240.0";"5.185374"
"250.0";"5.229676"
"260.0";"5.29253"
"270.0";"5.476049"
"280.0";"5.317306"
"290.0";"5.483735"
"300.0";"5.444407"
"310.0";"5.364153"
"320.0";"5.327906"
"330.0";"5.168249"
"340.0";"5.129814"
"350.0";"5.038286"
"360.0";"5.029932"
"370.0";"4.964176"
"380.0";"4.902441"
"390.0";"4.696543"
"400.0";"4.75226"
"410.0";"4.950321"
"420.0";"4.903978"
"430.0";"4.786202"
"440.0";"4.941405"
"450.0";"4.945673"
"460.0";"4.952505"
"470.0";"4.885095"
"480.0";"4.723044"
"490.0";"4.852184"
"500.0";"5.1219"
"510.0";"4.918437"
"520.0";"4.891984"
"530.0";"4.915571"
"540.0";"5.07098"
"550.0";"4.922051"
"560.0";"4.831599"
"570.0";"4.80187"
"580.0";"4.884296"
"590.0";"4.861615"
"600.0";"4.920578"
"610.0";"4.854836"
"620.0";"4.63837"
"630.0";"4.384573"
"640.0";"4.650605"
"650.0";"4.811321"
"660.0";"4.658344"
"670.0";"4.446235"
"680.0";"4.164493"
"690.0";"4.333731"
"700.0";"4.402448"
"710.0";"4.329562"
"720.0";"4.431436"
"730.0";"4.382454"
"740.0";"4.52298"
"750.0";"4.542822"
"760.0";"4.582793"
"770.0";"4.262113"
"780.0";"4.146351"
"790.0";"4.489107"
"800.0";"4.62657"
"810.0";"4.678175"
"820.0";"4.654228"
"830.0";"4.533058"
"840.0";"4.342228"
"850.0";"4.473593"
"860.0";"4.734181"
"870.0";"5.01747"
"880.0";"4.810182"
"890.0";"4.741767"
"900.0";"4.631455"
"910.0";"4.634116"
"920.0";"4.684241"
"930.0";"4.787345"
"940.0";"4.873415"
"950.0";"4.873219"
"960.0";"5.07212"
"970.0";"4.723543"
"980.0";"4.780325"
"990.0";"4.675086"
"1000.0";"4.773925"
"1010.0";"4.820131"
"1020.0";"4.62936"
"1030.0";"4.62012"
"1040.0";"4.825601"
"1050.0";"4.672512"
"1060.0";"5.011632"
"1070.0";"5.053001"
"1080.0";"5.225502"
"1090.0";"5.215894"
"1100.0";"5.15371"
"1110.0";"5.230442"
"1120.0";"5.015437"
"1130.0";"4.950129"
"1140.0";"4.760591"
"1150.0";"4.76277"
"1160.0";"4.748137"
"1170.0";"4.402047"
"1180.0";"4.378264"
"1190.0";"4.221409"
"1200.0";"4.44756"
"1210.0";"4.497589"
"1220.0";"4.149764"
"1230.0";"4.108301"
"1240.0";"4.104347"
"1250.0";"4.128474"
"1260.0";"4.371791"
