# This .csv file was created 12.10.2024 14:32
# extracted out of file prod_mindist_mol9_dimer_area.xvg in working dir /media/ron/DiplArbeit1/neue simulationen/6FXb/LIGAND/CLA/6fxb_cla_3
# Original file was created by command :
"Minimum Distance"
"Time (ps)";"MOL9-dimer_area"
"0.0";"5.183387"
"10.0";"4.846703"
"20.0";"4.625381"
"30.0";"4.728324"
"40.0";"4.656557"
"50.0";"4.40338"
"60.0";"4.499452"
"70.0";"4.290908"
"80.0";"4.153406"
"90.0";"4.386111"
"100.0";"4.399732"
"110.0";"4.190403"
"120.0";"4.13049"
"130.0";"4.062063"
"140.0";"4.334501"
"150.0";"4.249438"
"160.0";"4.107547"
"170.0";"4.352651"
"180.0";"4.227723"
"190.0";"4.155323"
"200.0";"4.427098"
"210.0";"4.517166"
"220.0";"4.341604"
"230.0";"4.189228"
"240.0";"4.286226"
"250.0";"3.961104"
"260.0";"3.745317"
"270.0";"4.099478"
"280.0";"4.017145"
"290.0";"3.837251"
"300.0";"4.07158"
"310.0";"3.763674"
"320.0";"3.825143"
"330.0";"3.964637"
"340.0";"3.808762"
"350.0";"3.549365"
"360.0";"3.552877"
"370.0";"3.552694"
"380.0";"3.325312"
"390.0";"3.221199"
"400.0";"3.214149"
"410.0";"3.302021"
"420.0";"3.426909"
"430.0";"3.556435"
"440.0";"3.389149"
"450.0";"3.540514"
"460.0";"3.709536"
"470.0";"3.512682"
"480.0";"3.452877"
"490.0";"3.469463"
"500.0";"3.511924"
"510.0";"3.381957"
"520.0";"3.365669"
"530.0";"3.230484"
"540.0";"3.405759"
"550.0";"3.361208"
"560.0";"3.272844"
"570.0";"3.556247"
"580.0";"3.853302"
"590.0";"3.609752"
"600.0";"3.528062"
"610.0";"3.36495"
"620.0";"3.432338"
"630.0";"3.499711"
"640.0";"3.525704"
"650.0";"3.654374"
"660.0";"3.836743"
"670.0";"4.299307"
"680.0";"4.126938"
"690.0";"4.216833"
"700.0";"4.191035"
"710.0";"4.219013"
"720.0";"4.280751"
"730.0";"4.298055"
"740.0";"3.934043"
"750.0";"3.798261"
"760.0";"3.762492"
"770.0";"4.017435"
"780.0";"4.098938"
"790.0";"4.069397"
"800.0";"4.098879"
"810.0";"4.136461"
"820.0";"4.086522"
"830.0";"4.264329"
"840.0";"4.235268"
"850.0";"4.102091"
"860.0";"4.168293"
"870.0";"4.226855"
"880.0";"4.42836"
"890.0";"4.420854"
"900.0";"4.464722"
"910.0";"4.323727"
"920.0";"4.348152"
"930.0";"4.351154"
"940.0";"4.410728"
"950.0";"4.403422"
"960.0";"4.417718"
"970.0";"4.33004"
"980.0";"3.996595"
"990.0";"3.925219"
"1000.0";"4.291079"
"1010.0";"4.311554"
"1020.0";"4.236082"
"1030.0";"4.306756"
"1040.0";"4.180585"
"1050.0";"4.426394"
"1060.0";"4.654094"
"1070.0";"4.741577"
"1080.0";"4.570499"
"1090.0";"4.55371"
"1100.0";"4.345483"
"1110.0";"4.147171"
"1120.0";"4.264735"
"1130.0";"4.359332"
"1140.0";"4.334544"
"1150.0";"4.250334"
"1160.0";"4.339105"
"1170.0";"4.330686"
"1180.0";"4.530249"
"1190.0";"4.267189"
"1200.0";"4.399429"
"1210.0";"4.403881"
"1220.0";"4.259735"
"1230.0";"4.06504"
"1240.0";"3.839499"
"1250.0";"3.755522"
"1260.0";"3.694169"
"1270.0";"3.57486"
"1280.0";"3.476413"
"1290.0";"3.244848"
"1300.0";"3.326245"
"1310.0";"3.23339"
"1320.0";"3.206549"
"1330.0";"3.282923"
"1340.0";"3.431936"
"1350.0";"3.546515"
"1360.0";"3.777711"
"1370.0";"3.725807"
"1380.0";"3.8815"
"1390.0";"3.699193"
"1400.0";"3.568873"
"1410.0";"3.487039"
"1420.0";"3.79952"
"1430.0";"3.745776"
"1440.0";"3.672079"
"1450.0";"3.842483"
"1460.0";"3.883656"
"1470.0";"4.004309"
"1480.0";"3.910948"
"1490.0";"3.843418"
"1500.0";"3.772016"
"1510.0";"3.977079"
"1520.0";"4.063175"
"1530.0";"4.057395"
"1540.0";"4.069747"
"1550.0";"4.025727"
"1560.0";"3.875109"
"1570.0";"3.807492"
"1580.0";"3.923188"
"1590.0";"3.644743"
"1600.0";"3.759893"
"1610.0";"3.7354"
"1620.0";"3.471151"
"1630.0";"3.782479"
"1640.0";"3.703348"
"1650.0";"3.656444"
"1660.0";"3.608261"
"1670.0";"3.499248"
"1680.0";"3.340406"
"1690.0";"3.272865"
"1700.0";"3.169349"
"1710.0";"3.122695"
"1720.0";"3.500364"
"1730.0";"3.642399"
"1740.0";"3.684924"
"1750.0";"3.538836"
"1760.0";"3.820989"
"1770.0";"3.883199"
"1780.0";"3.807886"
"1790.0";"3.827317"
"1800.0";"3.740537"
"1810.0";"3.552022"
"1820.0";"3.552568"
"1830.0";"3.68906"
"1840.0";"3.572423"
"1850.0";"3.66123"
"1860.0";"3.84267"
"1870.0";"3.675366"
"1880.0";"4.068663"
"1890.0";"4.114446"
"1900.0";"4.207266"
"1910.0";"3.809367"
"1920.0";"3.80528"
