# This .csv file was created 12.10.2024 14:35
# extracted out of file prod_mindist_mol5_dimer_area.xvg in working dir /media/ron/DiplArbeit1/neue simulationen/6FXb/LIGAND/CA/6fxb_ca_1
# Original file was created by command :
"Minimum Distance"
"Time (ps)";"MOL5-dimer_area"
"0.0";"4.140512"
"10.0";"4.174164"
"20.0";"4.027901"
"30.0";"4.048949"
"40.0";"4.249887"
"50.0";"4.140305"
"60.0";"4.240767"
"70.0";"4.071699"
"80.0";"4.13906"
"90.0";"4.383483"
"100.0";"4.63654"
"110.0";"4.752086"
"120.0";"4.589752"
"130.0";"4.406251"
"140.0";"4.520391"
"150.0";"4.30124"
"160.0";"4.229996"
"170.0";"4.214285"
"180.0";"4.171953"
"190.0";"4.252258"
"200.0";"4.240399"
"210.0";"4.339346"
"220.0";"4.404664"
"230.0";"4.601867"
"240.0";"4.453885"
"250.0";"4.078609"
"260.0";"3.743624"
"270.0";"3.710206"
"280.0";"3.796959"
"290.0";"3.852847"
"300.0";"3.625451"
"310.0";"3.703339"
"320.0";"3.762824"
"330.0";"3.52196"
"340.0";"3.71048"
"350.0";"3.463706"
"360.0";"3.628671"
"370.0";"3.51155"
"380.0";"3.553739"
"390.0";"3.665578"
"400.0";"3.684655"
"410.0";"3.504269"
"420.0";"3.382633"
"430.0";"3.760354"
"440.0";"3.753306"
"450.0";"3.920197"
"460.0";"3.736218"
"470.0";"3.709677"
"480.0";"3.809381"
"490.0";"3.779696"
"500.0";"3.867845"
"510.0";"4.054783"
"520.0";"4.100257"
"530.0";"4.174803"
"540.0";"4.434306"
"550.0";"4.359234"
"560.0";"4.171466"
"570.0";"4.367372"
"580.0";"4.104296"
"590.0";"4.302693"
"600.0";"4.387601"
"610.0";"4.115077"
"620.0";"3.962873"
"630.0";"3.946828"
"640.0";"3.857308"
"650.0";"3.888725"
"660.0";"4.044352"
"670.0";"4.093091"
"680.0";"4.282027"
"690.0";"4.41643"
"700.0";"4.060322"
"710.0";"4.172387"
"720.0";"4.216686"
"730.0";"4.073912"
"740.0";"4.061324"
"750.0";"3.735144"
"760.0";"3.848634"
"770.0";"3.619881"
"780.0";"3.613103"
"790.0";"3.756526"
"800.0";"3.6778"
"810.0";"3.724526"
"820.0";"3.906818"
"830.0";"3.856627"
"840.0";"3.874102"
"850.0";"4.05345"
"860.0";"3.629834"
"870.0";"3.588505"
"880.0";"3.413251"
"890.0";"3.211273"
"900.0";"3.1533"
"910.0";"3.056919"
"920.0";"3.025191"
"930.0";"2.96739"
"940.0";"3.028774"
"950.0";"2.901307"
"960.0";"3.120666"
"970.0";"3.048304"
"980.0";"3.086703"
"990.0";"2.940025"
"1000.0";"3.163672"
"1010.0";"3.335659"
"1020.0";"3.266632"
"1030.0";"3.334946"
"1040.0";"3.568121"
"1050.0";"3.370922"
"1060.0";"3.446885"
"1070.0";"3.514983"
"1080.0";"3.380858"
"1090.0";"3.574377"
"1100.0";"3.571186"
"1110.0";"3.454415"
"1120.0";"3.811699"
"1130.0";"3.592577"
"1140.0";"3.645144"
"1150.0";"3.804755"
"1160.0";"3.591788"
"1170.0";"3.268409"
"1180.0";"3.565489"
"1190.0";"3.644768"
"1200.0";"3.707906"
"1210.0";"3.599556"
"1220.0";"3.317458"
"1230.0";"3.435934"
"1240.0";"3.335962"
"1250.0";"3.251238"
"1260.0";"3.413999"
"1270.0";"3.324959"
"1280.0";"3.312571"
"1290.0";"3.366949"
"1300.0";"3.451901"
"1310.0";"3.545119"
"1320.0";"3.560691"
"1330.0";"3.454971"
"1340.0";"3.33971"
"1350.0";"3.167458"
"1360.0";"3.235372"
"1370.0";"3.066664"
"1380.0";"3.10083"
"1390.0";"3.077875"
"1400.0";"3.142504"
"1410.0";"3.270621"
"1420.0";"3.299693"
"1430.0";"3.062993"
"1440.0";"3.009363"
"1450.0";"3.128301"
"1460.0";"3.39966"
"1470.0";"3.414051"
"1480.0";"3.252987"
"1490.0";"3.171417"
"1500.0";"2.968328"
"1510.0";"2.923002"
"1520.0";"2.908767"
"1530.0";"3.136325"
"1540.0";"3.193087"
"1550.0";"2.857228"
"1560.0";"3.178734"
"1570.0";"3.04303"
"1580.0";"2.333297"
"1590.0";"2.61417"
"1600.0";"2.612227"
"1610.0";"2.59844"
"1620.0";"2.631734"
"1630.0";"2.630082"
"1640.0";"2.638125"
"1650.0";"2.761745"
"1660.0";"2.720545"
"1670.0";"2.753937"
"1680.0";"2.988515"
"1690.0";"3.198088"
"1700.0";"2.984396"
"1710.0";"2.854089"
"1720.0";"3.090826"
"1730.0";"2.902564"
"1740.0";"2.893387"
"1750.0";"2.88214"
"1760.0";"2.839878"
"1770.0";"2.804375"
"1780.0";"2.715882"
"1790.0";"2.961885"
"1800.0";"2.749156"
"1810.0";"2.802707"
"1820.0";"2.947945"
"1830.0";"2.706727"
"1840.0";"2.732031"
"1850.0";"2.69464"
"1860.0";"2.604598"
"1870.0";"2.749098"
"1880.0";"2.956669"
"1890.0";"2.806075"
"1900.0";"2.788195"
"1910.0";"2.49439"
"1920.0";"2.649778"
"1930.0";"2.693819"
"1940.0";"2.794507"
"1950.0";"3.226448"
"1960.0";"2.99589"
"1970.0";"2.725163"
"1980.0";"2.636784"
"1990.0";"2.494947"
"2000.0";"2.342021"
"2010.0";"2.556735"
"2020.0";"2.532789"
"2030.0";"2.887986"
"2040.0";"2.811507"
"2050.0";"2.113754"
"2060.0";"2.016415"
"2070.0";"2.077958"
"2080.0";"2.050314"
"2090.0";"2.223264"
"2100.0";"2.353026"
"2110.0";"2.320234"
"2120.0";"2.31882"
"2130.0";"2.149198"
"2140.0";"2.40187"
"2150.0";"2.63074"
"2160.0";"2.61408"
"2170.0";"2.686438"
"2180.0";"2.721358"
"2190.0";"2.802052"
"2200.0";"2.934407"
"2210.0";"2.897752"
"2220.0";"2.998876"
"2230.0";"3.02404"
"2240.0";"3.099834"
"2250.0";"3.174983"
"2260.0";"3.065309"
"2270.0";"2.979333"
"2280.0";"3.181967"
"2290.0";"3.12832"
"2300.0";"3.065309"
"2310.0";"2.949506"
"2320.0";"2.898123"
"2330.0";"3.036575"
"2340.0";"3.015207"
"2350.0";"3.133183"
"2360.0";"3.006946"
"2370.0";"3.178215"
"2380.0";"3.121223"
"2390.0";"3.493169"
"2400.0";"3.21648"
"2410.0";"3.135375"
"2420.0";"3.274841"
"2430.0";"3.356449"
"2440.0";"3.701534"
"2450.0";"3.708522"
"2460.0";"3.713354"
"2470.0";"3.754942"
"2480.0";"3.86669"
"2490.0";"3.630176"
"2500.0";"3.822917"
"2510.0";"3.882673"
"2520.0";"4.022112"
"2530.0";"4.325293"
"2540.0";"4.220547"
"2550.0";"4.439615"
"2560.0";"4.58496"
"2570.0";"4.463774"
"2580.0";"4.542362"
"2590.0";"4.748934"
"2600.0";"4.66897"
"2610.0";"5.015802"
"2620.0";"5.052854"
"2630.0";"4.802817"
"2640.0";"5.017186"
"2650.0";"5.159075"
"2660.0";"4.755629"
"2670.0";"5.2875"
"2680.0";"5.124276"
"2690.0";"4.964127"
"2700.0";"4.886937"
"2710.0";"4.86398"
"2720.0";"4.549274"
"2730.0";"4.817707"
"2740.0";"4.683419"
"2750.0";"4.7364"
"2760.0";"4.666792"
"2770.0";"4.847826"
"2780.0";"4.876705"
"2790.0";"5.089777"
"2800.0";"5.119433"
"2810.0";"5.225703"
"2820.0";"5.093573"
"2830.0";"4.923941"
"2840.0";"4.818654"
"2850.0";"4.794008"
"2860.0";"4.566206"
"2870.0";"4.377641"
"2880.0";"4.562065"
"2890.0";"4.828369"
"2900.0";"5.302485"
"2910.0";"5.185517"
"2920.0";"5.063976"
"2930.0";"4.909933"
"2940.0";"4.68573"
"2950.0";"4.675997"
"2960.0";"4.534767"
"2970.0";"4.688159"
"2980.0";"4.416938"
"2990.0";"4.127558"
"3000.0";"4.269876"
"3010.0";"4.371682"
