# This .csv file was created 12.10.2024 14:33
# extracted out of file prod_mindist_mol4_dimer_area.xvg in working dir /media/ron/DiplArbeit1/neue simulationen/6FXb/LIGAND/CAD/6fxb_cad_2
# Original file was created by command :
"Minimum Distance"
"Time (ps)";"MOL4-dimer_area"
"0.0";"4.298718"
"10.0";"4.17561"
"20.0";"4.164609"
"30.0";"4.202226"
"40.0";"4.371902"
"50.0";"4.313332"
"60.0";"4.180657"
"70.0";"4.174377"
"80.0";"4.256601"
"90.0";"4.493863"
"100.0";"4.563643"
"110.0";"4.535985"
"120.0";"4.395876"
"130.0";"4.416514"
"140.0";"4.610724"
"150.0";"4.65695"
"160.0";"4.686931"
"170.0";"4.840331"
"180.0";"4.706099"
"190.0";"4.555648"
"200.0";"4.610356"
"210.0";"4.603957"
"220.0";"4.689583"
"230.0";"4.312286"
"240.0";"4.204569"
"250.0";"4.189357"
"260.0";"4.09592"
"270.0";"4.263828"
"280.0";"4.150999"
"290.0";"4.349514"
"300.0";"4.654263"
"310.0";"4.530824"
"320.0";"4.575757"
"330.0";"4.598205"
"340.0";"4.484222"
"350.0";"4.414192"
"360.0";"4.518102"
"370.0";"4.635773"
"380.0";"4.557724"
"390.0";"4.40098"
"400.0";"4.611767"
"410.0";"4.563266"
"420.0";"4.543752"
"430.0";"4.507766"
"440.0";"4.539391"
"450.0";"4.373792"
"460.0";"4.2806"
"470.0";"3.984082"
"480.0";"4.241668"
"490.0";"4.315315"
"500.0";"4.644032"
"510.0";"4.65245"
"520.0";"4.611515"
"530.0";"4.638663"
"540.0";"4.431577"
"550.0";"4.216685"
"560.0";"4.202709"
"570.0";"4.179196"
"580.0";"4.159996"
"590.0";"4.22808"
"600.0";"4.241757"
"610.0";"4.02107"
"620.0";"4.152817"
"630.0";"4.128721"
"640.0";"4.1732"
"650.0";"4.130626"
"660.0";"4.202402"
"670.0";"4.120724"
"680.0";"4.139287"
"690.0";"4.072747"
"700.0";"3.73764"
"710.0";"3.615582"
"720.0";"3.522136"
"730.0";"3.677521"
"740.0";"3.660535"
"750.0";"3.956911"
"760.0";"3.803638"
"770.0";"3.79272"
"780.0";"3.910799"
"790.0";"4.052921"
"800.0";"3.99385"
"810.0";"3.674171"
"820.0";"3.597145"
"830.0";"3.579329"
"840.0";"3.504629"
"850.0";"3.501106"
"860.0";"3.610615"
"870.0";"3.73247"
"880.0";"3.761773"
"890.0";"3.489095"
"900.0";"3.688238"
"910.0";"3.749992"
"920.0";"3.873677"
"930.0";"3.847023"
"940.0";"3.865177"
"950.0";"3.872222"
"960.0";"3.751936"
"970.0";"3.709574"
"980.0";"3.755313"
"990.0";"3.862992"
"1000.0";"3.816542"
"1010.0";"3.862111"
"1020.0";"3.73949"
"1030.0";"3.936255"
"1040.0";"3.879633"
"1050.0";"3.861967"
"1060.0";"4.108262"
"1070.0";"3.969575"
"1080.0";"4.323805"
"1090.0";"4.124751"
"1100.0";"4.081895"
"1110.0";"4.11743"
"1120.0";"4.099302"
"1130.0";"4.235772"
"1140.0";"4.20511"
"1150.0";"4.215402"
"1160.0";"4.387525"
"1170.0";"4.625487"
"1180.0";"4.333747"
"1190.0";"4.454821"
"1200.0";"4.385627"
"1210.0";"4.402901"
"1220.0";"4.603512"
"1230.0";"4.536662"
"1240.0";"4.425197"
"1250.0";"4.302377"
"1260.0";"4.264639"
"1270.0";"4.178631"
"1280.0";"4.13134"
"1290.0";"4.136718"
"1300.0";"4.194742"
"1310.0";"4.277921"
"1320.0";"4.353073"
"1330.0";"4.148264"
"1340.0";"4.354053"
"1350.0";"4.241529"
"1360.0";"4.364452"
"1370.0";"4.494325"
"1380.0";"4.487681"
"1390.0";"4.417126"
"1400.0";"4.194966"
"1410.0";"4.18106"
"1420.0";"3.965438"
"1430.0";"4.006418"
"1440.0";"3.974379"
"1450.0";"3.925511"
"1460.0";"3.983811"
"1470.0";"3.857572"
"1480.0";"3.773022"
"1490.0";"3.722175"
"1500.0";"3.741552"
"1510.0";"3.833961"
"1520.0";"3.926134"
"1530.0";"3.969192"
"1540.0";"3.83323"
"1550.0";"4.018708"
"1560.0";"4.100281"
"1570.0";"4.129934"
"1580.0";"4.163873"
"1590.0";"4.306615"
"1600.0";"4.218726"
"1610.0";"4.245424"
"1620.0";"4.266659"
"1630.0";"4.34715"
"1640.0";"4.239244"
"1650.0";"4.333651"
"1660.0";"4.328207"
"1670.0";"4.248761"
"1680.0";"4.34793"
"1690.0";"4.207432"
"1700.0";"4.288849"
"1710.0";"4.141234"
"1720.0";"4.221656"
"1730.0";"4.199779"
"1740.0";"4.156305"
"1750.0";"4.25668"
"1760.0";"4.068862"
"1770.0";"3.780158"
"1780.0";"3.649281"
"1790.0";"3.85833"
"1800.0";"3.705936"
"1810.0";"3.694023"
"1820.0";"3.80498"
"1830.0";"3.697342"
"1840.0";"3.594764"
"1850.0";"3.550451"
"1860.0";"3.32025"
"1870.0";"3.158134"
