# This .csv file was created 12.10.2024 14:30
# extracted out of file prod_mindist_mol20_55.xvg in working dir /media/ron/DiplArbeit1/neue simulationen/6FXb/LIGAND/CLAB/6fxb_clab_3
# Original file was created by command :
"Minimum Distance"
"Time (ps)";"Protein-MOL20"
"0.0";"0.1567482"
"10.0";"0.1624622"
"20.0";"0.1637225"
"30.0";"0.1638565"
"40.0";"0.1604927"
"50.0";"0.1678153"
"60.0";"0.1614868"
"70.0";"0.1750342"
"80.0";"0.1665352"
"90.0";"0.1449035"
"100.0";"0.1562662"
"110.0";"0.1613256"
"120.0";"0.1496226"
"130.0";"0.1524992"
"140.0";"0.1529607"
"150.0";"0.1552064"
"160.0";"0.1578418"
"170.0";"0.1534799"
"180.0";"0.1717002"
"190.0";"0.1555442"
"200.0";"0.1483676"
"210.0";"0.1505325"
"220.0";"0.1574612"
"230.0";"0.1521512"
"240.0";"0.1571815"
"250.0";"0.1582215"
"260.0";"0.1525973"
"270.0";"0.1647606"
"280.0";"0.1534865"
"290.0";"0.1579398"
"300.0";"0.1622469"
"310.0";"0.1562466"
"320.0";"0.1735572"
"330.0";"0.1587798"
"340.0";"0.155345"
"350.0";"0.1586759"
"360.0";"0.1695727"
"370.0";"0.1500434"
"380.0";"0.1786868"
"390.0";"0.1627945"
"400.0";"0.1488019"
"410.0";"0.1551418"
"420.0";"0.1636641"
"430.0";"0.1571657"
"440.0";"0.1555927"
"450.0";"0.1515353"
"460.0";"0.1624409"
"470.0";"0.1518354"
"480.0";"0.1615119"
"490.0";"0.1582433"
"500.0";"0.1558236"
"510.0";"0.1493386"
"520.0";"0.1540325"
"530.0";"0.1610713"
"540.0";"0.1761134"
"550.0";"0.1665111"
"560.0";"0.1654719"
"570.0";"0.1628311"
"580.0";"0.1685764"
"590.0";"0.1649759"
"600.0";"0.1567737"
"610.0";"0.1621914"
"620.0";"0.1664452"
"630.0";"0.1668711"
"640.0";"0.1562497"
"650.0";"0.1540418"
"660.0";"0.1692394"
"670.0";"0.1589623"
"680.0";"0.1889896"
"690.0";"0.1647544"
"700.0";"0.1837306"
"710.0";"0.1531829"
"720.0";"0.1685559"
"730.0";"0.1554893"
"740.0";"0.165496"
"750.0";"0.1496159"
"760.0";"0.1497531"
"770.0";"0.1598189"
"780.0";"0.1673352"
"790.0";"0.1536848"
"800.0";"0.1596748"
"810.0";"0.1650882"
"820.0";"0.1570509"
"830.0";"0.1695466"
"840.0";"0.1576483"
"850.0";"0.1461405"
"860.0";"0.1653513"
"870.0";"0.1598248"
"880.0";"0.1510168"
"890.0";"0.1540258"
"900.0";"0.1485194"
"910.0";"0.1600654"
"920.0";"0.1652452"
"930.0";"0.1421053"
"940.0";"0.1514099"
"950.0";"0.1671076"
"960.0";"0.1573849"
"970.0";"0.1626558"
"980.0";"0.1644474"
"990.0";"0.1518749"
"1000.0";"0.1730488"
"1010.0";"0.161211"
"1020.0";"0.1528758"
"1030.0";"0.1416615"
