# This .csv file was created 12.10.2024 14:36
# extracted out of file prod_dist_hbonds_mol14.xvg in working dir /media/ron/DiplArbeit1/neue simulationen/6FXb/LIGAND/CA/6fxb_ca_3
# Original file was created by command :
"0.0025";"0.0"
"0.0075";"0.0"
"0.0125";"0.0"
"0.0175";"0.0"
"0.0225";"0.0"
"0.0275";"0.0"
"0.0325";"0.0"
"0.0375";"0.0"
"0.0425";"0.0"
"0.0475";"0.0"
"0.0525";"0.0"
"0.0575";"0.0"
"0.0625";"0.0"
"0.0675";"0.0"
"0.0725";"0.0"
"0.0775";"0.0"
"0.0825";"0.0"
"0.0875";"0.0"
"0.0925";"0.0"
"0.0975";"0.0"
"0.1025";"0.0"
"0.1075";"0.0"
"0.1125";"0.0"
"0.1175";"0.0"
"0.1225";"0.0"
"0.1275";"0.0"
"0.1325";"0.0"
"0.1375";"0.0"
"0.1425";"0.0"
"0.1475";"0.0"
"0.1525";"0.0"
"0.1575";"0.0"
"0.1625";"0.0"
"0.1675";"0.0"
"0.1725";"0.0"
"0.1775";"0.0"
"0.1825";"0.0"
"0.1875";"0.0"
"0.1925";"0.0"
"0.1975";"0.0"
"0.2025";"0.0"
"0.2075";"0.0"
"0.2125";"0.0"
"0.2175";"0.0"
"0.2225";"0.0"
"0.2275";"0.0"
"0.2325";"0.0"
"0.2375";"0.450761"
"0.2425";"3.72568"
"0.2475";"13.9184"
"0.2525";"24.5619"
"0.2575";"29.879"
"0.2625";"26.3925"
"0.2675";"20.0911"
"0.2725";"15.2615"
"0.2775";"12.9065"
"0.2825";"10.1651"
"0.2875";"8.1781"
"0.2925";"6.55904"
"0.2975";"5.37234"
"0.3025";"4.04765"
"0.3075";"3.4405"
"0.3125";"3.02654"
"0.3175";"2.65857"
"0.3225";"1.97783"
"0.3275";"1.69265"
"0.3325";"1.64666"
"0.3375";"1.29709"
"0.3425";"1.32469"
"0.3475";"1.42588"
