# This .csv file was created 12.10.2024 14:33
# extracted out of file prod_mindist_mol16_outer_dimer_area.xvg in working dir /media/ron/DiplArbeit1/neue simulationen/6FXb/LIGAND/CAD/6fxb_cad_2
# Original file was created by command :
"Minimum Distance"
"Time (ps)";"MOL16-outer_dimer_area"
"0.0";"2.914885"
"10.0";"2.804043"
"20.0";"2.623642"
"30.0";"2.311252"
"40.0";"2.145828"
"50.0";"2.226858"
"60.0";"2.236719"
"70.0";"2.286182"
"80.0";"2.384845"
"90.0";"2.504367"
"100.0";"2.43943"
"110.0";"2.196298"
"120.0";"2.107087"
"130.0";"2.26515"
"140.0";"2.280849"
"150.0";"2.446866"
"160.0";"2.334018"
"170.0";"2.580508"
"180.0";"2.474716"
"190.0";"2.51864"
"200.0";"2.417509"
"210.0";"2.37568"
"220.0";"2.513201"
"230.0";"2.847438"
"240.0";"3.042089"
"250.0";"2.950172"
"260.0";"2.78927"
"270.0";"2.914442"
"280.0";"2.91659"
"290.0";"2.939952"
"300.0";"2.689985"
"310.0";"2.492391"
"320.0";"2.686606"
"330.0";"2.751745"
"340.0";"2.632574"
"350.0";"2.724333"
"360.0";"2.707015"
"370.0";"2.584068"
"380.0";"2.541042"
"390.0";"2.447302"
"400.0";"2.432943"
"410.0";"2.749126"
"420.0";"2.709978"
"430.0";"2.853616"
"440.0";"2.81585"
"450.0";"2.642737"
"460.0";"2.623152"
"470.0";"2.607683"
"480.0";"2.676999"
"490.0";"2.533422"
"500.0";"2.536758"
"510.0";"2.811113"
"520.0";"2.777539"
"530.0";"2.4099"
"540.0";"2.48353"
"550.0";"2.468507"
"560.0";"2.36172"
"570.0";"2.454535"
"580.0";"2.45109"
"590.0";"2.431504"
"600.0";"2.615081"
"610.0";"2.689717"
"620.0";"2.560699"
"630.0";"2.603405"
"640.0";"2.694204"
"650.0";"2.876262"
"660.0";"2.863213"
"670.0";"2.701783"
"680.0";"2.562304"
"690.0";"2.573442"
"700.0";"2.618004"
"710.0";"2.660234"
"720.0";"2.568705"
"730.0";"2.489422"
"740.0";"2.253985"
"750.0";"2.308396"
"760.0";"2.054003"
"770.0";"2.103216"
"780.0";"2.38088"
"790.0";"2.363673"
"800.0";"2.428579"
"810.0";"2.151558"
"820.0";"2.313945"
"830.0";"2.155631"
"840.0";"1.926033"
"850.0";"2.138369"
"860.0";"1.92946"
"870.0";"1.886034"
"880.0";"2.052481"
"890.0";"2.033278"
"900.0";"2.103961"
"910.0";"2.410616"
"920.0";"2.336135"
"930.0";"2.481989"
"940.0";"2.219045"
"950.0";"2.22333"
"960.0";"2.394472"
"970.0";"2.458367"
"980.0";"2.429371"
"990.0";"2.43023"
"1000.0";"2.399895"
"1010.0";"2.448148"
"1020.0";"2.433133"
"1030.0";"2.4258"
"1040.0";"2.554559"
"1050.0";"2.661554"
"1060.0";"2.573834"
"1070.0";"2.85853"
"1080.0";"2.53104"
"1090.0";"2.732153"
"1100.0";"2.837435"
"1110.0";"2.961976"
"1120.0";"3.167035"
"1130.0";"2.990928"
"1140.0";"2.946329"
"1150.0";"3.069556"
"1160.0";"3.49498"
"1170.0";"3.422729"
"1180.0";"3.172567"
"1190.0";"3.273134"
"1200.0";"3.417474"
"1210.0";"3.439632"
"1220.0";"3.231406"
"1230.0";"3.180341"
"1240.0";"3.460861"
"1250.0";"3.206287"
"1260.0";"3.476164"
"1270.0";"3.538717"
"1280.0";"3.905027"
"1290.0";"4.112488"
"1300.0";"3.971786"
"1310.0";"3.971253"
"1320.0";"3.892435"
"1330.0";"3.669093"
"1340.0";"3.794107"
"1350.0";"3.717254"
"1360.0";"3.540137"
"1370.0";"3.627959"
"1380.0";"3.610737"
"1390.0";"3.74231"
"1400.0";"3.901196"
"1410.0";"3.884227"
"1420.0";"3.884449"
"1430.0";"4.20028"
"1440.0";"4.007714"
"1450.0";"3.763944"
"1460.0";"4.210299"
"1470.0";"4.025473"
"1480.0";"3.959213"
"1490.0";"3.979499"
"1500.0";"3.883857"
"1510.0";"4.222075"
"1520.0";"4.140678"
"1530.0";"4.09976"
"1540.0";"4.357731"
"1550.0";"3.888283"
"1560.0";"4.018352"
"1570.0";"4.334737"
"1580.0";"4.391683"
"1590.0";"4.295233"
"1600.0";"4.245434"
"1610.0";"4.320813"
"1620.0";"4.42136"
"1630.0";"4.58993"
"1640.0";"4.597918"
"1650.0";"4.576186"
"1660.0";"4.779553"
"1670.0";"4.871532"
"1680.0";"4.672966"
"1690.0";"4.679942"
"1700.0";"4.759621"
"1710.0";"4.9575"
"1720.0";"4.924593"
"1730.0";"4.866305"
"1740.0";"4.890152"
"1750.0";"4.861756"
"1760.0";"4.988966"
"1770.0";"5.105334"
